video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-6P8_2OKPNE-Scene-0022.mp4,"In the video, a person is seen grating a piece of cheese on a grater. The person is wearing a tattoo on their hand, and the grater is made of metal with small holes. The cheese is being grated into a white bowl placed on a table. The person's hand is moving back and forth over the grater, and the cheese is falling into the bowl. The background is blurred, but it appears to be a kitchen setting.",T2V_data/label/part_5/-6P8_2OKPNE-Scene-0022/entity_40.mp4,T2V_data/label/part_5/-6P8_2OKPNE-Scene-0022/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-6b7YFMn8e8-Scene-0011.mp4,"The video shows a soldier in camouflage uniform throwing arrows at a target. The target is a large square block with yellow circles on it. The soldier is using a bow and arrow to hit the target. The video is shot in slow motion, and the soldier's movements are deliberate and precise. The soldier's uniform is a mix of green, brown, and black, and the bow is made of wood. The arrows are black with a red and white striped tail. The target is set up on a dirt ground, and there are no other objects or people visible in the video.",T2V_data/label/part_5/-6b7YFMn8e8-Scene-0011/entity_20.mp4,T2V_data/label/part_5/-6b7YFMn8e8-Scene-0011/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-6snTzv2dN8-Scene-0142.mp4,The video shows a man driving a car at night. He is wearing a purple shirt and has a beard. He is holding the steering wheel with his left hand and using his right hand to operate the gear shift. The car is moving on a road with street lights and other cars visible in the background. The man appears to be focused on driving and is not engaging in any other activity.,T2V_data/label/part_5/-6snTzv2dN8-Scene-0142/entity_60.mp4,T2V_data/label/part_5/-6snTzv2dN8-Scene-0142/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-8hsFUKGbOM-Scene-0163.mp4,"The video shows a monster truck with a green body and black wheels performing stunts on a dirt track. The truck is seen driving over a ramp and flipping over in the air before landing back on the track. The crowd is visible in the background, watching the performance.",T2V_data/label/part_5/-8hsFUKGbOM-Scene-0163/entity_20.mp4,T2V_data/label/part_5/-8hsFUKGbOM-Scene-0163/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-8iqmiOEZrg-Scene-0092.mp4,"In the video, a man is standing in a kitchen and speaking to the camera. He is wearing a blue shirt and has a pot on the stove in front of him. The man is holding a glass bowl in his hand and pouring its contents into the pot. He then uses a whisk to stir the contents of the pot. The kitchen has wooden cabinets and a white countertop.",T2V_data/label/part_5/-8iqmiOEZrg-Scene-0092/entity_20.mp4,T2V_data/label/part_5/-8iqmiOEZrg-Scene-0092/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-8iqmiOEZrg-Scene-0092.mp4,"In the video, a man is standing in a kitchen and speaking to the camera. He is wearing a blue shirt and has a pot on the stove in front of him. The man is holding a glass bowl in his hand and pouring its contents into the pot. He then uses a whisk to stir the contents of the pot. The kitchen has wooden cabinets and a white countertop.",T2V_data/label/part_5/-8iqmiOEZrg-Scene-0092/entity_40.mp4,T2V_data/label/part_5/-8iqmiOEZrg-Scene-0092/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-BAftj3Upts-Scene-0050.mp4,"The video shows a soccer game being played on a field. The players are wearing red and yellow uniforms and are seen running around the field, passing the ball to each other. The gameplay is shown from different angles, and the players are seen making strategic moves to score a goal. The video ends with a player scoring a goal, and the scoreboard is shown.",T2V_data/label/part_5/-BAftj3Upts-Scene-0050/entity_40.mp4,T2V_data/label/part_5/-BAftj3Upts-Scene-0050/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-BN5AyulukA-Scene-0054.mp4,The video shows a person in a white lab coat and teal gloves holding a blue case. The person opens the case to reveal a small electronic device with wires and a red button. The person then removes the device from the case and places it on a table. The person then picks up a glass of water and pours the water into the device. The video ends with the person holding the device in their hand.,T2V_data/label/part_5/-BN5AyulukA-Scene-0054/entity_20.mp4,T2V_data/label/part_5/-BN5AyulukA-Scene-0054/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-BznFRNqe_4-Scene-0008.mp4,"The video shows a person using a power tool to cut a piece of wood. The person is holding the tool with one hand and using the other hand to guide the wood. The wood is placed on a concrete surface. The power tool appears to be a circular saw, and the person is using it to cut a straight line through the wood. The person is wearing a ring on their left hand, and the power tool has a blue and orange color scheme.",T2V_data/label/part_5/-BznFRNqe_4-Scene-0008/entity_40.mp4,T2V_data/label/part_5/-BznFRNqe_4-Scene-0008/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-BznFRNqe_4-Scene-0008.mp4,"The video shows a person using a power tool to cut a piece of wood. The person is holding the tool with one hand and using the other hand to guide the wood. The wood is placed on a concrete surface. The power tool appears to be a circular saw, and the person is using it to cut a straight line through the wood. The person is wearing a ring on their left hand, and the power tool has a blue and orange color scheme.",T2V_data/label/part_5/-BznFRNqe_4-Scene-0008/entity_80.mp4,T2V_data/label/part_5/-BznFRNqe_4-Scene-0008/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/-CSJRI8lzt4-Scene-0052.mp4,"This is a basketball game being played in a stadium. The players are wearing white and purple uniforms. The ball is being dribbled by a player in a purple uniform, and he is being guarded by a player in a white uniform. The player in purple then passes the ball to a teammate who is also in purple. The teammate then takes a shot and scores. The crowd cheers as the ball goes through the hoop.",T2V_data/label/part_5/-CSJRI8lzt4-Scene-0052/entity_60.mp4,T2V_data/label/part_5/-CSJRI8lzt4-Scene-0052/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-DB891DjrgU-Scene-0103.mp4,"In the video, a person is seen holding a pastry and breaking it in half. The pastry appears to be a type of bread or baked good, with a golden-brown crust and a dark filling that could be a type of jam or chocolate. The person then proceeds to pull apart the two halves, revealing a fluffy, light interior that contrasts with the dark filling. The pastry is held in both hands, and the person's fingers are visible as they tear it apart. The background is blurred, but it seems to be a kitchen or bakery setting.",T2V_data/label/part_5/-DB891DjrgU-Scene-0103/entity_20.mp4,T2V_data/label/part_5/-DB891DjrgU-Scene-0103/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-EDf0toiDsk-Scene-0043.mp4,"In the video, a person is seen riding a dirt bike on a dirt track. The rider is wearing a blue and white jersey with the number 38 on it, and a green helmet. The bike is red and blue with the number 38 on it as well. The rider is performing a wheelie, lifting the front wheel of the bike off the ground while riding. The background consists of trees and a white truck with a black elephant logo on it.",T2V_data/label/part_5/-EDf0toiDsk-Scene-0043/entity_20.mp4,T2V_data/label/part_5/-EDf0toiDsk-Scene-0043/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-EjiM0gh18M-Scene-0153.mp4,"In the video, a man is seen using a drill to make a hole in a piece of wood. He is wearing a gray suit and is standing in front of a black table. The drill is black and red in color, and the man is holding it with both hands. The piece of wood is light brown and is placed on the table. The man is focused on his task and appears to be using the drill with precision.",T2V_data/label/part_5/-EjiM0gh18M-Scene-0153/entity_20.mp4,T2V_data/label/part_5/-EjiM0gh18M-Scene-0153/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-EjiM0gh18M-Scene-0153.mp4,"In the video, a man is seen using a drill to make a hole in a piece of wood. He is wearing a gray suit and is standing in front of a black table. The drill is black and red in color, and the man is holding it with both hands. The piece of wood is light brown and is placed on the table. The man is focused on his task and appears to be using the drill with precision.",T2V_data/label/part_5/-EjiM0gh18M-Scene-0153/entity_60.mp4,T2V_data/label/part_5/-EjiM0gh18M-Scene-0153/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-Fvn9C6b6WE-Scene-0049.mp4,"In the video, a man is standing on a trampoline with a dog. The man is wearing a black shirt and jeans, and the dog is black and white. The man is holding a toy and the dog is jumping up and down on the trampoline trying to get the toy. The man is also jumping on the trampoline with the dog. The background is a field with trees and mountains.",T2V_data/label/part_5/-Fvn9C6b6WE-Scene-0049/entity_20.mp4,T2V_data/label/part_5/-Fvn9C6b6WE-Scene-0049/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-GIC11jnRsk-Scene-0001.mp4,"The video shows a woman riding a horse in an arena. The woman is dressed in a black jacket and helmet, and the horse is brown with a white patch on its forehead. The arena has a sandy floor and is surrounded by advertising banners. The woman guides the horse to jump over a series of obstacles, including a blue and white striped jump and a decorated Christmas tree. The horse jumps over each obstacle with ease, and the woman maintains a steady pace throughout the course.",T2V_data/label/part_5/-GIC11jnRsk-Scene-0001/entity_20.mp4,T2V_data/label/part_5/-GIC11jnRsk-Scene-0001/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Ga6gT2gF3U-Scene-0039.mp4,The video shows a person wearing a brown jacket and black gloves standing in front of a tree. The person is holding a pair of red and black shears and is cutting branches from the tree. The background is a field with dry grass and a fence. The person is focused on the task and appears to be cutting the branches with precision.,T2V_data/label/part_5/-Ga6gT2gF3U-Scene-0039/entity_20.mp4,T2V_data/label/part_5/-Ga6gT2gF3U-Scene-0039/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Ht89XgqJYw-Scene-0021.mp4,The video shows a woman sitting on the floor with a large alligator on her lap. She is wearing a pink hoodie and glasses. The alligator is black and has a long tail. The woman is petting the alligator and then picks it up and walks towards a blue kiddie pool. She places the alligator in the pool and then gets in the pool with the alligator. The alligator swims around in the pool.,T2V_data/label/part_5/-Ht89XgqJYw-Scene-0021/entity_40.mp4,T2V_data/label/part_5/-Ht89XgqJYw-Scene-0021/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-ILUjty4VJg-Scene-0010.mp4,"The video shows a red tractor with a red harvester attached to it, working in a field. The tractor is moving through the field, and the harvester is collecting crops. The field is surrounded by a fence, and there are trees and buildings in the background. The sky is blue with white clouds. The text ""NEW CROP TO HARVEST"" appears in orange letters on the screen.",T2V_data/label/part_5/-ILUjty4VJg-Scene-0010/entity_20.mp4,T2V_data/label/part_5/-ILUjty4VJg-Scene-0010/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-ILUjty4VJg-Scene-0010.mp4,"The video shows a red tractor with a red harvester attached to it, working in a field. The tractor is moving through the field, and the harvester is collecting crops. The field is surrounded by a fence, and there are trees and buildings in the background. The sky is blue with white clouds. The text ""NEW CROP TO HARVEST"" appears in orange letters on the screen.",T2V_data/label/part_5/-ILUjty4VJg-Scene-0010/entity_40.mp4,T2V_data/label/part_5/-ILUjty4VJg-Scene-0010/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-IM271eNfqA-Scene-0051.mp4,"The video shows a person's hand holding a piece of meat and dipping it into a bowl of flour. The person then shakes off the excess flour and repeats the process with the other side of the meat. The bowl of flour is placed on a wooden surface, and there is a bowl of eggs nearby. The person's hand is visible throughout the video, and the meat appears to be a cut of beef.",T2V_data/label/part_5/-IM271eNfqA-Scene-0051/entity_40.mp4,T2V_data/label/part_5/-IM271eNfqA-Scene-0051/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-IW6hGd4Wds-Scene-0060.mp4,"The video shows a blue table with three cans of Monster Energy drinks on it. One can is black with a red and yellow logo, another is black with a white and yellow logo, and the third is yellow with a blue and red logo. The cans are arranged in a triangular formation with the black cans on the sides and the yellow can in the middle. The cans are being crushed by a hydraulic press, which is not visible in the frame. The press is applying pressure from the top, causing the cans to deform and the contents to spill out. The background is blurred, but it appears to be an outdoor setting with trees and foliage.",T2V_data/label/part_5/-IW6hGd4Wds-Scene-0060/entity_20.mp4,T2V_data/label/part_5/-IW6hGd4Wds-Scene-0060/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-IzBItUWTqM-Scene-0016.mp4,"In the video, a person is seen cutting a piece of meat with a knife. The person is wearing a white glove on one hand and holding the knife in the other hand. The meat is placed on a wooden cutting board, and the person is slicing it into smaller pieces. The background is blurred, but it appears to be a kitchen or a restaurant setting. The person's movements are precise and careful, indicating that they are experienced in handling the knife and cutting meat. The color of the meat is a rich red, and it appears to be cooked to a medium level. The knife is large and sharp, making it easy for the person to cut through the meat. The white glove on the person's hand suggests that they are following food safety practices. Overall, the video shows a skilled individual preparing meat with care and precision.",T2V_data/label/part_5/-IzBItUWTqM-Scene-0016/entity_40.mp4,T2V_data/label/part_5/-IzBItUWTqM-Scene-0016/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-JIeRWknMiY-Scene-0065.mp4,"In the video, a person is seen holding a glass in their hand. The glass is then dipped into a bucket of water, and the person uses a tool to clean the glass. The person's movements are deliberate and careful as they ensure that the glass is thoroughly cleaned. The bucket appears to be filled with water, and the tool used to clean the glass is likely a brush or a sponge. The person's actions suggest that they are taking care to clean the glass properly, perhaps to remove any dirt or stains. The video does not provide any additional context or information about the person or the location.",T2V_data/label/part_5/-JIeRWknMiY-Scene-0065/entity_20.mp4,T2V_data/label/part_5/-JIeRWknMiY-Scene-0065/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-JIeRWknMiY-Scene-0065.mp4,"In the video, a person is seen holding a glass in their hand. The glass is then dipped into a bucket of water, and the person uses a tool to clean the glass. The person's movements are deliberate and careful as they ensure that the glass is thoroughly cleaned. The bucket appears to be filled with water, and the tool used to clean the glass is likely a brush or a sponge. The person's actions suggest that they are taking care to clean the glass properly, perhaps to remove any dirt or stains. The video does not provide any additional context or information about the person or the location.",T2V_data/label/part_5/-JIeRWknMiY-Scene-0065/entity_60.mp4,T2V_data/label/part_5/-JIeRWknMiY-Scene-0065/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-JM8eav1OpY-Scene-0085.mp4,"The video shows a close-up of a piece of meat being cut with a knife. The meat is dark brown on the outside and pink on the inside, indicating that it is cooked. The knife is silver and sharp, and it cuts through the meat with ease. The background is blurred, but it appears to be a kitchen counter.",T2V_data/label/part_5/-JM8eav1OpY-Scene-0085/entity_20.mp4,T2V_data/label/part_5/-JM8eav1OpY-Scene-0085/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Jn41vwZd94-Scene-0215.mp4,"The video shows several jellyfish swimming in the water. The jellyfish are translucent and have a bell-shaped body with tentacles hanging from the edges. They move slowly and gracefully through the water, pulsating their bodies to propel themselves forward. The water is clear, and the background is dark, highlighting the jellyfish's movements.",T2V_data/label/part_5/-Jn41vwZd94-Scene-0215/entity_20.mp4,T2V_data/label/part_5/-Jn41vwZd94-Scene-0215/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-L8RUTIDEts-Scene-0172.mp4,"In the video, a woman is seen wearing a helmet and knee pads while standing in a kitchen. She is holding a skateboard and appears to be preparing to ride it. The woman is wearing a black shirt with white stripes and blue jeans. The kitchen has a stove and a sink in the background, and there is a poster on the wall. The woman is speaking to the camera, and her facial expressions suggest that she is excited and ready to ride the skateboard.",T2V_data/label/part_5/-L8RUTIDEts-Scene-0172/entity_20.mp4,T2V_data/label/part_5/-L8RUTIDEts-Scene-0172/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-LB7cp3_mqY-Scene-0129.mp4,"The video features a person playing hockey on a snowy field. The person is wearing a black jacket, white pants, and a black helmet. They are holding a hockey stick and hitting a black puck across the snow. The field is surrounded by trees covered in snow, and the sky is overcast. The person is skilled at handling the puck, and the video captures their movements as they play.",T2V_data/label/part_5/-LB7cp3_mqY-Scene-0129/entity_20.mp4,T2V_data/label/part_5/-LB7cp3_mqY-Scene-0129/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Ly_go0uaNA-Scene-0085.mp4,"In the video, a woman is seen riding a brown horse in an outdoor arena. The woman is wearing a blue shirt and a helmet for safety. The horse is walking around the arena, and at one point, it jumps over a metal barrier. The arena is surrounded by trees and a fence, and there is a blue sky in the background. The horse appears to be well-trained and obedient as it follows the woman's commands. The video captures the beauty of the horse and the skill of the rider.",T2V_data/label/part_5/-Ly_go0uaNA-Scene-0085/entity_40.mp4,T2V_data/label/part_5/-Ly_go0uaNA-Scene-0085/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-N_9Z7i5Q3k-Scene-0115.mp4,"The video shows a person cutting a loaf of bread with a knife. The bread has a crispy crust and is cut into several slices. The person is wearing a ring on their finger and is using a knife to cut the bread. The bread is placed on a wooden cutting board, and the background is blurred.",T2V_data/label/part_5/-N_9Z7i5Q3k-Scene-0115/entity_40.mp4,T2V_data/label/part_5/-N_9Z7i5Q3k-Scene-0115/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-OcPWlfuI-Y-Scene-0066.mp4,"In the video, a person is seen holding a metal object in front of a machine. The machine has a circular opening with a bright light inside. The person then places the metal object into the opening and adjusts it. After a few moments, the person removes the metal object, which now has a glowing, orange-colored surface. The person then points to the metal object, indicating that it has been heated or altered by the machine.",T2V_data/label/part_5/-OcPWlfuI-Y-Scene-0066/entity_20.mp4,T2V_data/label/part_5/-OcPWlfuI-Y-Scene-0066/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-OcPWlfuI-Y-Scene-0066.mp4,"In the video, a person is seen holding a metal object in front of a machine. The machine has a circular opening with a bright light inside. The person then places the metal object into the opening and adjusts it. After a few moments, the person removes the metal object, which now has a glowing, orange-colored surface. The person then points to the metal object, indicating that it has been heated or altered by the machine.",T2V_data/label/part_5/-OcPWlfuI-Y-Scene-0066/entity_40.mp4,T2V_data/label/part_5/-OcPWlfuI-Y-Scene-0066/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-Oix5yktg-Q-Scene-0096.mp4,"The video shows a crab with a brown and black shell, walking on a rocky surface. The crab has long, sharp claws and is seen moving its legs and claws as it navigates the uneven terrain. The rocky surface is a mix of brown and gray colors, with various sizes and shapes of rocks. The crab appears to be alone, with no other creatures visible in the video.",T2V_data/label/part_5/-Oix5yktg-Q-Scene-0096/entity_40.mp4,T2V_data/label/part_5/-Oix5yktg-Q-Scene-0096/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-PW1lc8qCV0-Scene-0006.mp4,"The video shows a black GMC truck driving down a dirt road in the woods. The truck is kicking up dust as it drives, and the headlights are on. The truck is driving at a moderate speed and appears to be in good condition. The surrounding trees are lush and green, indicating that it may be spring or summer. The road is narrow and winding, and there are no other vehicles or people visible in the video. The truck's tires are making a loud noise as they hit the uneven surface of the road. The video is shot from the front of the truck, giving a clear view of the vehicle and its surroundings.",T2V_data/label/part_5/-PW1lc8qCV0-Scene-0006/entity_20.mp4,T2V_data/label/part_5/-PW1lc8qCV0-Scene-0006/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Pa9UdXcHzc-Scene-0156.mp4,"The video shows a close-up of a person's hands holding a small black wire. The person is using a pair of pliers to bend the wire into a shape. The background is blurred, but it appears to be a wooden surface. The person's hands are steady, and the wire is being bent with precision. The pliers are silver and appear to be made of metal. The wire is thin and flexible, and the person is able to bend it into a shape without breaking it.",T2V_data/label/part_5/-Pa9UdXcHzc-Scene-0156/entity_40.mp4,T2V_data/label/part_5/-Pa9UdXcHzc-Scene-0156/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-Q1YDC2epEA-Scene-0064.mp4,"In the video, a person is seen holding a can of soda in one hand and a paper bag in the other. The person then proceeds to pour the soda into the engine of a car. The engine is visible in the background, and the person pours the soda into the engine's oil tank. The video captures the moment the soda is poured, and the sound of the soda being poured can be heard. The person's actions are deliberate and careful as they pour the soda into the engine. The video provides a close-up view of the engine and the person's hands, making it easy to see the details of the engine and the soda can.",T2V_data/label/part_5/-Q1YDC2epEA-Scene-0064/entity_20.mp4,T2V_data/label/part_5/-Q1YDC2epEA-Scene-0064/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-QbEipOa6Jg-Scene-0152.mp4,"In the video, a person is holding a clear plastic bottle with a white label and a blue cap. The person is standing on a sidewalk, and there is grass on the ground. The person then throws the bottle into the grass.",T2V_data/label/part_5/-QbEipOa6Jg-Scene-0152/entity_20.mp4,T2V_data/label/part_5/-QbEipOa6Jg-Scene-0152/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-RLeFlTj5b0-Scene-0084.mp4,"The video shows a man surfing on a large wave in the ocean. He is wearing a red shirt and black shorts. The wave is very large and white, and the man is riding on a red surfboard. As the wave crashes down, the man falls off the surfboard and into the water. The video captures the moment of the fall and the aftermath as the man resurfaces.",T2V_data/label/part_5/-RLeFlTj5b0-Scene-0084/entity_40.mp4,T2V_data/label/part_5/-RLeFlTj5b0-Scene-0084/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-RZhkcJJIkA-Scene-0061.mp4,"In the video, a person is seen using a pair of pliers to remove a screw from a red object. The person's hands are visible, and they are holding the pliers in one hand and the red object in the other. The background is a plain white surface. The person successfully removes the screw, and the video ends with the screw lying on the white surface.",T2V_data/label/part_5/-RZhkcJJIkA-Scene-0061/entity_20.mp4,T2V_data/label/part_5/-RZhkcJJIkA-Scene-0061/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Rhcs0fC1SM-Scene-0044.mp4,"The video shows a person's hands cracking an egg and separating the yolk from the white. The yolk is then placed in a bowl, and the white is poured back into the eggshell. The process is repeated with a second egg.",T2V_data/label/part_5/-Rhcs0fC1SM-Scene-0044/entity_60.mp4,T2V_data/label/part_5/-Rhcs0fC1SM-Scene-0044/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-SHZQ7mLEsI-Scene-0060.mp4,"In the video, a person is seen working on a car's suspension system. The person is using a wrench to adjust the bolts on the suspension system. The camera focuses on the person's hands as they work on the car, and we can see the various components of the suspension system, including the springs and shocks. The person appears to be knowledgeable and experienced in working on car suspensions, as they handle the tools and components with ease. The video provides a close-up view of the suspension system, allowing us to see the details of the components and the person's actions. Overall, the video provides a detailed look at the process of adjusting a car's suspension system.",T2V_data/label/part_5/-SHZQ7mLEsI-Scene-0060/entity_20.mp4,T2V_data/label/part_5/-SHZQ7mLEsI-Scene-0060/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-SHZQ7mLEsI-Scene-0060.mp4,"In the video, a person is seen working on a car's suspension system. The person is using a wrench to adjust the bolts on the suspension system. The camera focuses on the person's hands as they work on the car, and we can see the various components of the suspension system, including the springs and shocks. The person appears to be knowledgeable and experienced in working on car suspensions, as they handle the tools and components with ease. The video provides a close-up view of the suspension system, allowing us to see the details of the components and the person's actions. Overall, the video provides a detailed look at the process of adjusting a car's suspension system.",T2V_data/label/part_5/-SHZQ7mLEsI-Scene-0060/entity_40.mp4,T2V_data/label/part_5/-SHZQ7mLEsI-Scene-0060/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-TEkVZIuaIk-Scene-0099.mp4,"In the video, a man is seen washing a car. He starts by wiping the hood of the car with a cloth. Then, he uses a hose to spray water on the car, making sure to cover all areas. He moves the hose around to ensure that every part of the car is cleaned. The man is wearing a red shirt and black shorts, and the car is black. The background shows a clear sky and some trees.",T2V_data/label/part_5/-TEkVZIuaIk-Scene-0099/entity_20.mp4,T2V_data/label/part_5/-TEkVZIuaIk-Scene-0099/aug_entity_20.png
