video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-1oVRfTvWOE-Scene-0072.mp4,The video shows a person riding a bicycle on a dirt trail. The camera focuses on the person's feet and the bike's wheels as they ride along the trail. The person is wearing black shorts and yellow shoes. The bike has black tires and a yellow frame. The trail is surrounded by grass and trees.,T2V_data/label/part_0/-1oVRfTvWOE-Scene-0072/entity_20.mp4,T2V_data/label/part_0/-1oVRfTvWOE-Scene-0072/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-2QigTOwFzk-Scene-0014.mp4,"In the video, a man is seen lifting weights in a gym. He is wearing a black tank top and is standing in front of a weight machine. The man is holding a barbell with both hands and is lifting it up and down in a controlled manner. His muscles are visibly tense, indicating that he is exerting a significant amount of effort. The gym appears to be well-equipped, with various other machines and weights visible in the background. The lighting in the gym is bright, and the walls are painted in a neutral color. The man's movements are steady and deliberate, suggesting that he is experienced with weightlifting.",T2V_data/label/part_0/-2QigTOwFzk-Scene-0014/depth.mp4,T2V_data/label/part_0/-2QigTOwFzk-Scene-0014/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-2QigTOwFzk-Scene-0014.mp4,"In the video, a man is seen lifting weights in a gym. He is wearing a black tank top and is standing in front of a weight machine. The man is holding a barbell with both hands and is lifting it up and down in a controlled manner. His muscles are visibly tense, indicating that he is exerting a significant amount of effort. The gym appears to be well-equipped, with various other machines and weights visible in the background. The lighting in the gym is bright, and the walls are painted in a neutral color. The man's movements are steady and deliberate, suggesting that he is experienced with weightlifting.",T2V_data/label/part_0/-2QigTOwFzk-Scene-0014/entity_40.mp4,T2V_data/label/part_0/-2QigTOwFzk-Scene-0014/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-2us0I75-rc-Scene-0005.mp4,The video shows a person's hands tying a knot with a blue rope and a yellow rope. The person uses a yellow stick to help with the knot. The background is a gray fabric surface.,T2V_data/label/part_0/-2us0I75-rc-Scene-0005/depth.mp4,T2V_data/label/part_0/-2us0I75-rc-Scene-0005/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-2us0I75-rc-Scene-0005.mp4,The video shows a person's hands tying a knot with a blue rope and a yellow rope. The person uses a yellow stick to help with the knot. The background is a gray fabric surface.,T2V_data/label/part_0/-2us0I75-rc-Scene-0005/entity_60.mp4,T2V_data/label/part_0/-2us0I75-rc-Scene-0005/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-35mDi6eglY-Scene-0034.mp4,"The video shows a football game in progress. The quarterback throws the ball to a receiver who catches it and runs into the end zone for a touchdown. The players are wearing helmets and pads, and the field is marked with yard lines. The video is shot from a high angle, showing the entire field.",T2V_data/label/part_0/-35mDi6eglY-Scene-0034/depth.mp4,T2V_data/label/part_0/-35mDi6eglY-Scene-0034/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-35mDi6eglY-Scene-0034.mp4,"The video shows a football game in progress. The quarterback throws the ball to a receiver who catches it and runs into the end zone for a touchdown. The players are wearing helmets and pads, and the field is marked with yard lines. The video is shot from a high angle, showing the entire field.",T2V_data/label/part_0/-35mDi6eglY-Scene-0034/entity_60.mp4,T2V_data/label/part_0/-35mDi6eglY-Scene-0034/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-3MiSBOXxD8-Scene-0013.mp4,"In the video, a man is seen pushing a large tire across a lawn. He is wearing a black tank top and grey shorts. The tire is black and has a large hole in the center. The man is pushing the tire with both hands and appears to be exerting a lot of effort. The lawn is green and there are some bushes and a house visible in the background. The sky is clear and it seems to be a sunny day.",T2V_data/label/part_0/-3MiSBOXxD8-Scene-0013/depth.mp4,T2V_data/label/part_0/-3MiSBOXxD8-Scene-0013/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-3MiSBOXxD8-Scene-0013.mp4,"In the video, a man is seen pushing a large tire across a lawn. He is wearing a black tank top and grey shorts. The tire is black and has a large hole in the center. The man is pushing the tire with both hands and appears to be exerting a lot of effort. The lawn is green and there are some bushes and a house visible in the background. The sky is clear and it seems to be a sunny day.",T2V_data/label/part_0/-3MiSBOXxD8-Scene-0013/entity_20.mp4,T2V_data/label/part_0/-3MiSBOXxD8-Scene-0013/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-4cBjtNBctA-Scene-0032.mp4,"In the video, a person is seen preparing a hot chocolate drink. The person is holding a metal mug in one hand and a white bowl in the other. They are pouring a white powdery substance, which appears to be sugar, into the metal mug. After that, they pour a dark brown powdery substance, which appears to be cocoa powder, into the same mug. The person then pours hot milk into the mug, which causes the powders to mix and create a hot chocolate drink. The video is shot in a kitchen setting, and the person is wearing a black shirt.",T2V_data/label/part_0/-4cBjtNBctA-Scene-0032/depth.mp4,T2V_data/label/part_0/-4cBjtNBctA-Scene-0032/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-4cBjtNBctA-Scene-0032.mp4,"In the video, a person is seen preparing a hot chocolate drink. The person is holding a metal mug in one hand and a white bowl in the other. They are pouring a white powdery substance, which appears to be sugar, into the metal mug. After that, they pour a dark brown powdery substance, which appears to be cocoa powder, into the same mug. The person then pours hot milk into the mug, which causes the powders to mix and create a hot chocolate drink. The video is shot in a kitchen setting, and the person is wearing a black shirt.",T2V_data/label/part_0/-4cBjtNBctA-Scene-0032/entity_60.mp4,T2V_data/label/part_0/-4cBjtNBctA-Scene-0032/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-5IGJe057R0-Scene-0013.mp4,"In the video, a man wearing a red plaid shirt and a black cap is standing in a kitchen. He is holding a large piece of watermelon and using a knife to cut it into smaller pieces. The man then places the pieces into a blender. He is smiling and appears to be enjoying the process. The kitchen has white walls and a wooden cutting board on the counter. There is a picture hanging on the wall behind the man.",T2V_data/label/part_0/-5IGJe057R0-Scene-0013/depth.mp4,T2V_data/label/part_0/-5IGJe057R0-Scene-0013/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-5IGJe057R0-Scene-0013.mp4,"In the video, a man wearing a red plaid shirt and a black cap is standing in a kitchen. He is holding a large piece of watermelon and using a knife to cut it into smaller pieces. The man then places the pieces into a blender. He is smiling and appears to be enjoying the process. The kitchen has white walls and a wooden cutting board on the counter. There is a picture hanging on the wall behind the man.",T2V_data/label/part_0/-5IGJe057R0-Scene-0013/entity_20.mp4,T2V_data/label/part_0/-5IGJe057R0-Scene-0013/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-5_9XIMtUs8-Scene-0003.mp4,"In the video, a person is seen holding a small metal box in their hand. The box appears to be made of stainless steel and has a hinged lid. The person opens the lid of the box and reveals a small metal tray inside. The tray has several holes in it, and the person picks up a small metal piece with holes in it and places it on top of the tray. The person then picks up a lighter and lights the small metal piece on fire. The flame is small and controlled, and the person holds it for a few seconds before turning off the lighter. The video ends with the person closing the lid of the box.",T2V_data/label/part_0/-5_9XIMtUs8-Scene-0003/depth.mp4,T2V_data/label/part_0/-5_9XIMtUs8-Scene-0003/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-5_9XIMtUs8-Scene-0003.mp4,"In the video, a person is seen holding a small metal box in their hand. The box appears to be made of stainless steel and has a hinged lid. The person opens the lid of the box and reveals a small metal tray inside. The tray has several holes in it, and the person picks up a small metal piece with holes in it and places it on top of the tray. The person then picks up a lighter and lights the small metal piece on fire. The flame is small and controlled, and the person holds it for a few seconds before turning off the lighter. The video ends with the person closing the lid of the box.",T2V_data/label/part_0/-5_9XIMtUs8-Scene-0003/entity_40.mp4,T2V_data/label/part_0/-5_9XIMtUs8-Scene-0003/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-6EM6YhCFyY-Scene-0049.mp4,The video shows a person working on a machine. The person is wearing a black shirt and is using a wrench to tighten a bolt on the machine. The machine is blue and has a label on it. The person is also holding a hose in their hand. The background is dark and there are no other objects visible.,T2V_data/label/part_0/-6EM6YhCFyY-Scene-0049/depth.mp4,T2V_data/label/part_0/-6EM6YhCFyY-Scene-0049/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-6EM6YhCFyY-Scene-0049.mp4,The video shows a person working on a machine. The person is wearing a black shirt and is using a wrench to tighten a bolt on the machine. The machine is blue and has a label on it. The person is also holding a hose in their hand. The background is dark and there are no other objects visible.,T2V_data/label/part_0/-6EM6YhCFyY-Scene-0049/entity_20.mp4,T2V_data/label/part_0/-6EM6YhCFyY-Scene-0049/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-6TTf2inbK4-Scene-0008.mp4,The video shows a person's hands removing a black box from a green box. The black box has a silver latch on the front. The person opens the black box to reveal a black bag inside. The person then removes the black bag from the box.,T2V_data/label/part_0/-6TTf2inbK4-Scene-0008/depth.mp4,T2V_data/label/part_0/-6TTf2inbK4-Scene-0008/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-6TTf2inbK4-Scene-0008.mp4,The video shows a person's hands removing a black box from a green box. The black box has a silver latch on the front. The person opens the black box to reveal a black bag inside. The person then removes the black bag from the box.,T2V_data/label/part_0/-6TTf2inbK4-Scene-0008/entity_40.mp4,T2V_data/label/part_0/-6TTf2inbK4-Scene-0008/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-75f2RxHVzM-Scene-0011.mp4,"The video shows a person's hands holding a bowl of white powder, which they are pouring into a mortar and pestle. The mortar is filled with a reddish-brown powder. The person is using the pestle to grind the white powder with the reddish-brown powder. The video is shot in close-up, focusing on the bowl, mortar, and pestle.",T2V_data/label/part_0/-75f2RxHVzM-Scene-0011/depth.mp4,T2V_data/label/part_0/-75f2RxHVzM-Scene-0011/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-75f2RxHVzM-Scene-0011.mp4,"The video shows a person's hands holding a bowl of white powder, which they are pouring into a mortar and pestle. The mortar is filled with a reddish-brown powder. The person is using the pestle to grind the white powder with the reddish-brown powder. The video is shot in close-up, focusing on the bowl, mortar, and pestle.",T2V_data/label/part_0/-75f2RxHVzM-Scene-0011/entity_40.mp4,T2V_data/label/part_0/-75f2RxHVzM-Scene-0011/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-84UxA1MKQs-Scene-0207.mp4,"In the video, a man is seen working on a car in a garage. He is wearing a black tank top and a cap. He is holding a blue air compressor in his hand and using it to inflate a tire. The man appears to be focused on his task, and the garage is filled with various tools and equipment. The lighting in the garage is bright, and the man's movements are deliberate and precise as he works on the tire. The video captures the man's actions in detail, showing the process of inflating the tire and the tools he uses to do so.",T2V_data/label/part_0/-84UxA1MKQs-Scene-0207/depth.mp4,T2V_data/label/part_0/-84UxA1MKQs-Scene-0207/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-84UxA1MKQs-Scene-0207.mp4,"In the video, a man is seen working on a car in a garage. He is wearing a black tank top and a cap. He is holding a blue air compressor in his hand and using it to inflate a tire. The man appears to be focused on his task, and the garage is filled with various tools and equipment. The lighting in the garage is bright, and the man's movements are deliberate and precise as he works on the tire. The video captures the man's actions in detail, showing the process of inflating the tire and the tools he uses to do so.",T2V_data/label/part_0/-84UxA1MKQs-Scene-0207/entity_20.mp4,T2V_data/label/part_0/-84UxA1MKQs-Scene-0207/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-8Hh_6AEccM-Scene-0012.mp4,"In the video, a young man is standing in front of a white wall with a bear and a watermelon slice decoration. He is wearing a black t-shirt with a green logo that says ""Guava Juice"". The man is holding a clear glass bowl in his hand and is pouring a clear liquid into it from a bottle. He is speaking to the camera and appears to be giving instructions or information about the liquid he is pouring. The background is minimalistic, with no other objects or people visible.",T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/depth.mp4,T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/aug_entity_100.png
T2V_data/VIDGEN-1M_unzip/-8Hh_6AEccM-Scene-0012.mp4,"In the video, a young man is standing in front of a white wall with a bear and a watermelon slice decoration. He is wearing a black t-shirt with a green logo that says ""Guava Juice"". The man is holding a clear glass bowl in his hand and is pouring a clear liquid into it from a bottle. He is speaking to the camera and appears to be giving instructions or information about the liquid he is pouring. The background is minimalistic, with no other objects or people visible.",T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/entity_100.mp4,T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/aug_entity_100.png
T2V_data/VIDGEN-1M_unzip/-8Hh_6AEccM-Scene-0012.mp4,"In the video, a young man is standing in front of a white wall with a bear and a watermelon slice decoration. He is wearing a black t-shirt with a green logo that says ""Guava Juice"". The man is holding a clear glass bowl in his hand and is pouring a clear liquid into it from a bottle. He is speaking to the camera and appears to be giving instructions or information about the liquid he is pouring. The background is minimalistic, with no other objects or people visible.",T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/depth.mp4,T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-8Hh_6AEccM-Scene-0012.mp4,"In the video, a young man is standing in front of a white wall with a bear and a watermelon slice decoration. He is wearing a black t-shirt with a green logo that says ""Guava Juice"". The man is holding a clear glass bowl in his hand and is pouring a clear liquid into it from a bottle. He is speaking to the camera and appears to be giving instructions or information about the liquid he is pouring. The background is minimalistic, with no other objects or people visible.",T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/entity_20.mp4,T2V_data/label/part_0/-8Hh_6AEccM-Scene-0012/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-AyDd98SEns-Scene-0004.mp4,"The video shows a person driving a car. The driver is holding the steering wheel with both hands and looking straight ahead. The car's dashboard is visible, with various buttons and controls. The driver's seat is also visible, and the person appears to be wearing a seatbelt. The car is moving, and the driver seems to be focused on the road.",T2V_data/label/part_0/-AyDd98SEns-Scene-0004/depth.mp4,T2V_data/label/part_0/-AyDd98SEns-Scene-0004/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-AyDd98SEns-Scene-0004.mp4,"The video shows a person driving a car. The driver is holding the steering wheel with both hands and looking straight ahead. The car's dashboard is visible, with various buttons and controls. The driver's seat is also visible, and the person appears to be wearing a seatbelt. The car is moving, and the driver seems to be focused on the road.",T2V_data/label/part_0/-AyDd98SEns-Scene-0004/entity_60.mp4,T2V_data/label/part_0/-AyDd98SEns-Scene-0004/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-BAftj3Upts-Scene-0043.mp4,"The video shows a soccer game being played on a field. The players are wearing red and yellow uniforms and are seen running around the field, passing the ball to each other. The goalie is wearing a blue uniform and is trying to block the ball. The crowd is cheering in the background. The game is being played on a green field with white lines marking the boundaries. The players are moving quickly and the ball is being kicked back and forth between them. The goalie is diving to the ground trying to block the ball. The video ends with a player in a red uniform kicking the ball into the goal.",T2V_data/label/part_0/-BAftj3Upts-Scene-0043/depth.mp4,T2V_data/label/part_0/-BAftj3Upts-Scene-0043/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-BAftj3Upts-Scene-0043.mp4,"The video shows a soccer game being played on a field. The players are wearing red and yellow uniforms and are seen running around the field, passing the ball to each other. The goalie is wearing a blue uniform and is trying to block the ball. The crowd is cheering in the background. The game is being played on a green field with white lines marking the boundaries. The players are moving quickly and the ball is being kicked back and forth between them. The goalie is diving to the ground trying to block the ball. The video ends with a player in a red uniform kicking the ball into the goal.",T2V_data/label/part_0/-BAftj3Upts-Scene-0043/entity_40.mp4,T2V_data/label/part_0/-BAftj3Upts-Scene-0043/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-BJF0U-EeVw-Scene-0061.mp4,"In the video, a young man is seen holding a yellow fidget spinner in his hand. He is wearing a black tank top and a black hat with white text on it. The background is dark, and there is a wall with graffiti behind him. The man is speaking to the camera, and he appears to be demonstrating how to use the fidget spinner. He spins the fidget spinner with his thumb and index finger, and it spins for a few seconds before he stops it. The man then continues to speak to the camera, possibly providing instructions or information about the fidget spinner.",T2V_data/label/part_0/-BJF0U-EeVw-Scene-0061/depth.mp4,T2V_data/label/part_0/-BJF0U-EeVw-Scene-0061/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-BJF0U-EeVw-Scene-0061.mp4,"In the video, a young man is seen holding a yellow fidget spinner in his hand. He is wearing a black tank top and a black hat with white text on it. The background is dark, and there is a wall with graffiti behind him. The man is speaking to the camera, and he appears to be demonstrating how to use the fidget spinner. He spins the fidget spinner with his thumb and index finger, and it spins for a few seconds before he stops it. The man then continues to speak to the camera, possibly providing instructions or information about the fidget spinner.",T2V_data/label/part_0/-BJF0U-EeVw-Scene-0061/entity_60.mp4,T2V_data/label/part_0/-BJF0U-EeVw-Scene-0061/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-C2rcldLpv0-Scene-0011.mp4,"In the video, a small dog is seen standing on a green pillow. The dog then jumps onto a red and white blanket. The dog then jumps back onto the pillow and begins to shake its body. The dog then jumps off the pillow and onto the blanket again. The dog repeats this action several times. The dog appears to be a small breed with a light-colored coat. The blanket and pillow are placed on the floor, and there are no other objects or people visible in the video.",T2V_data/label/part_0/-C2rcldLpv0-Scene-0011/depth.mp4,T2V_data/label/part_0/-C2rcldLpv0-Scene-0011/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-C2rcldLpv0-Scene-0011.mp4,"In the video, a small dog is seen standing on a green pillow. The dog then jumps onto a red and white blanket. The dog then jumps back onto the pillow and begins to shake its body. The dog then jumps off the pillow and onto the blanket again. The dog repeats this action several times. The dog appears to be a small breed with a light-colored coat. The blanket and pillow are placed on the floor, and there are no other objects or people visible in the video.",T2V_data/label/part_0/-C2rcldLpv0-Scene-0011/entity_40.mp4,T2V_data/label/part_0/-C2rcldLpv0-Scene-0011/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-CAXkbdb5vY-Scene-0052.mp4,"The video shows a tennis player on a clay court, wearing a grey shirt and pink wristbands. He is seen throwing a tennis ball up in the air and hitting it with his racket. The player then proceeds to walk around the court, holding his head in his hands, appearing to be in deep thought or frustration. The court is surrounded by blue walls with various logos and advertisements.",T2V_data/label/part_0/-CAXkbdb5vY-Scene-0052/depth.mp4,T2V_data/label/part_0/-CAXkbdb5vY-Scene-0052/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-CAXkbdb5vY-Scene-0052.mp4,"The video shows a tennis player on a clay court, wearing a grey shirt and pink wristbands. He is seen throwing a tennis ball up in the air and hitting it with his racket. The player then proceeds to walk around the court, holding his head in his hands, appearing to be in deep thought or frustration. The court is surrounded by blue walls with various logos and advertisements.",T2V_data/label/part_0/-CAXkbdb5vY-Scene-0052/entity_20.mp4,T2V_data/label/part_0/-CAXkbdb5vY-Scene-0052/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-D3qsFC0E0E-Scene-0208.mp4,"The video shows a person cutting a sandwich in half with a knife. The sandwich appears to have a layer of meat and cheese between two slices of bread. The person then proceeds to pick up one half of the sandwich and take a bite out of it. The sandwich looks freshly made and is cut neatly. The person's hands are visible in the video, but their face is not shown. The background is blurred, but it appears to be a kitchen setting.",T2V_data/label/part_0/-D3qsFC0E0E-Scene-0208/depth.mp4,T2V_data/label/part_0/-D3qsFC0E0E-Scene-0208/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-D3qsFC0E0E-Scene-0208.mp4,"The video shows a person cutting a sandwich in half with a knife. The sandwich appears to have a layer of meat and cheese between two slices of bread. The person then proceeds to pick up one half of the sandwich and take a bite out of it. The sandwich looks freshly made and is cut neatly. The person's hands are visible in the video, but their face is not shown. The background is blurred, but it appears to be a kitchen setting.",T2V_data/label/part_0/-D3qsFC0E0E-Scene-0208/entity_20.mp4,T2V_data/label/part_0/-D3qsFC0E0E-Scene-0208/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-DNng0Ca39s-Scene-0316.mp4,"The video shows a large red dump truck with black wheels and a bed full of coal. The truck is driving down a dirt road and then stops to unload the coal onto a conveyor belt. The conveyor belt is gray and has a metal frame. The truck is parked next to the conveyor belt, and the coal is being transported from the truck to the conveyor belt. The background of the video is a clear blue sky with some trees and bushes in the distance.",T2V_data/label/part_0/-DNng0Ca39s-Scene-0316/depth.mp4,T2V_data/label/part_0/-DNng0Ca39s-Scene-0316/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-DNng0Ca39s-Scene-0316.mp4,"The video shows a large red dump truck with black wheels and a bed full of coal. The truck is driving down a dirt road and then stops to unload the coal onto a conveyor belt. The conveyor belt is gray and has a metal frame. The truck is parked next to the conveyor belt, and the coal is being transported from the truck to the conveyor belt. The background of the video is a clear blue sky with some trees and bushes in the distance.",T2V_data/label/part_0/-DNng0Ca39s-Scene-0316/entity_20.mp4,T2V_data/label/part_0/-DNng0Ca39s-Scene-0316/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-DyPUdw2BFw-Scene-0011.mp4,"In the video, a person is seen preparing a mixture for cooking. The person is holding a bowl filled with flour and a spoon in one hand. In the other hand, they are holding a bowl containing eggs. The person is seen pouring the eggs into the bowl of flour. The mixture is then stirred together using the spoon. The person's actions are deliberate and careful, ensuring that the eggs are mixed evenly with the flour. The video provides a close-up view of the mixture, allowing the viewer to see the texture and consistency of the ingredients. The person's movements are smooth and precise, indicating their familiarity with the cooking process. The video does not contain any audio, but the visuals are clear and easy to follow. Overall, the video provides a detailed and informative look at the process of mixing eggs with flour.",T2V_data/label/part_0/-DyPUdw2BFw-Scene-0011/depth.mp4,T2V_data/label/part_0/-DyPUdw2BFw-Scene-0011/aug_entity_20.png
