video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-5vBStkvKY0-Scene-0014.mp4,"The video shows a man in a gym, shirtless and wearing black pants, using a rowing machine. He is seated on the machine and pulling the handle towards his chest. The gym has yellow walls and a mirror reflecting the man's movements. There is a punching bag hanging in the background. The man appears to be focused on his workout, and the video captures his repetitive motion of pulling the handle.",T2V_data/label/part_1/-5vBStkvKY0-Scene-0014/depth.mp4,T2V_data/label/part_1/-5vBStkvKY0-Scene-0014/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-5vBStkvKY0-Scene-0014.mp4,"The video shows a man in a gym, shirtless and wearing black pants, using a rowing machine. He is seated on the machine and pulling the handle towards his chest. The gym has yellow walls and a mirror reflecting the man's movements. There is a punching bag hanging in the background. The man appears to be focused on his workout, and the video captures his repetitive motion of pulling the handle.",T2V_data/label/part_1/-5vBStkvKY0-Scene-0014/depth.mp4,T2V_data/label/part_1/-5vBStkvKY0-Scene-0014/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-5zSadDZMhA-Scene-0022.mp4,"In the video, a person is seen holding a piece of metal in their hand. The metal appears to be a small, circular disc with a hole in the center. The person is using a tool to make marks on the metal, creating a pattern of lines across its surface. The tool is moved back and forth, leaving behind a series of parallel lines. The person's hand is steady, and they seem to be experienced in handling the tool. The background is blurred, but it appears to be a workshop or factory setting.",T2V_data/label/part_1/-5zSadDZMhA-Scene-0022/depth.mp4,T2V_data/label/part_1/-5zSadDZMhA-Scene-0022/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-5zwc5pE4AY-Scene-0497.mp4,"The video shows two people sailing on a sailboat in the ocean. The boat has a blue and white sail, and the people are wearing red life jackets. They are both standing on the boat, holding onto the sail and steering it. The water is choppy, and the sky is clear.",T2V_data/label/part_1/-5zwc5pE4AY-Scene-0497/depth.mp4,T2V_data/label/part_1/-5zwc5pE4AY-Scene-0497/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-69vDI8JKso-Scene-0046.mp4,"The video shows a person riding a yellow motorcycle on a road. The rider is wearing a black and white suit and a helmet with a colorful design. The motorcycle is yellow with black accents and has a red taillight. The rider is leaning into a turn, and the background is a blur due to the speed of the motorcycle.",T2V_data/label/part_1/-69vDI8JKso-Scene-0046/depth.mp4,T2V_data/label/part_1/-69vDI8JKso-Scene-0046/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-6BpFCZqlTA-Scene-0019.mp4,"The video shows a football game in progress, with players from two teams, one in light blue and white uniforms, and the other in dark blue and white uniforms. The game is being played on a field with white markings and a logo at the center. The players are seen running, tackling, and passing the ball. One player from the light blue and white team catches the ball and runs towards the end zone, where he is tackled by a player from the dark blue and white team. The video also shows a scoreboard indicating the game's progress.",T2V_data/label/part_1/-6BpFCZqlTA-Scene-0019/depth.mp4,T2V_data/label/part_1/-6BpFCZqlTA-Scene-0019/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/-6Pe6Mqokrc-Scene-0028.mp4,"In the video, a man and a woman are standing on a sidewalk in front of a building. The man is holding a silver can and the woman is holding a microphone. The man is shaking the can and then opens it, pouring the contents into a glass. The woman is speaking into the microphone and laughing. The man continues to pour the contents of the can into a glass. The background shows a busy street with cars and buildings.",T2V_data/label/part_1/-6Pe6Mqokrc-Scene-0028/depth.mp4,T2V_data/label/part_1/-6Pe6Mqokrc-Scene-0028/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-6Pe6Mqokrc-Scene-0028.mp4,"In the video, a man and a woman are standing on a sidewalk in front of a building. The man is holding a silver can and the woman is holding a microphone. The man is shaking the can and then opens it, pouring the contents into a glass. The woman is speaking into the microphone and laughing. The man continues to pour the contents of the can into a glass. The background shows a busy street with cars and buildings.",T2V_data/label/part_1/-6Pe6Mqokrc-Scene-0028/depth.mp4,T2V_data/label/part_1/-6Pe6Mqokrc-Scene-0028/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-74jxaheG7I-Scene-0033.mp4,The video shows a person dribbling a basketball on a basketball court. The person is wearing a black shirt and shorts. The court is made of concrete and has white lines marking the playing area. The person is dribbling the ball with their right hand and moving towards the left side of the frame. The background shows a building with lights on.,T2V_data/label/part_1/-74jxaheG7I-Scene-0033/depth.mp4,T2V_data/label/part_1/-74jxaheG7I-Scene-0033/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-7AGjWzDULw-Scene-0054.mp4,"The video shows a blue sports car with a rear wing that is actively moving. The car is driving on a road with trees in the background. The rear wing is shown in various positions as it moves. There is text overlaid on the video that reads ""ACTIVE REAR WING"" and ""2000% DOWNFORCE OF A FORMULA 1 CAR"".",T2V_data/label/part_1/-7AGjWzDULw-Scene-0054/depth.mp4,T2V_data/label/part_1/-7AGjWzDULw-Scene-0054/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-7AGjWzDULw-Scene-0054.mp4,"The video shows a blue sports car with a rear wing that is actively moving. The car is driving on a road with trees in the background. The rear wing is shown in various positions as it moves. There is text overlaid on the video that reads ""ACTIVE REAR WING"" and ""2000% DOWNFORCE OF A FORMULA 1 CAR"".",T2V_data/label/part_1/-7AGjWzDULw-Scene-0054/depth.mp4,T2V_data/label/part_1/-7AGjWzDULw-Scene-0054/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/-7kjQkupiwQ-Scene-0009.mp4,The video shows a person riding a blue motorcycle on a race track. The rider is wearing a black and white suit and a helmet with a camera attached to it. The motorcycle is leaning to the side as the rider takes a turn on the track. The background shows a clear sky and a white wall.,T2V_data/label/part_1/-7kjQkupiwQ-Scene-0009/depth.mp4,T2V_data/label/part_1/-7kjQkupiwQ-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-8lackwk2Cw-Scene-0092.mp4,The video shows a man in a black shirt lifting a large snake out of a box. The snake is yellow and black in color and appears to be quite heavy. The man is assisted by another man in a green shirt who helps to guide the snake out of the box. The man in the black shirt carefully holds the snake as it slithers out of the box. The background is a room with a glass enclosure and a rock wall.,T2V_data/label/part_1/-8lackwk2Cw-Scene-0092/depth.mp4,T2V_data/label/part_1/-8lackwk2Cw-Scene-0092/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-BLJtUrmKvs-Scene-0062.mp4,"In the video, a person is seen holding a piece of food in their hand and extending it towards a pig that is inside a cage. The pig is eagerly reaching out to grab the food from the person's hand. The person's hand is visible in the foreground, and the pig is in the background. The pig is black and appears to be quite large. The cage is made of metal bars and is filled with hay. The person's hand is steady, and the pig's snout is moving quickly towards the food. The video captures the moment of interaction between the person and the pig.",T2V_data/label/part_1/-BLJtUrmKvs-Scene-0062/depth.mp4,T2V_data/label/part_1/-BLJtUrmKvs-Scene-0062/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-C1AW2cKRzM-Scene-0017.mp4,"The video shows a toy train set on a carpeted floor. The train is red and green in color and has a red light on the front. The train is moving along the tracks and is pulling several cars behind it. The train set appears to be well-maintained and is likely a collector's item. The carpet is a neutral color, and there are no other objects in the frame. The train moves smoothly along the tracks, and the light on the front of the train is bright and visible. The video is shot from a low angle, giving a clear view of the train and its surroundings.",T2V_data/label/part_1/-C1AW2cKRzM-Scene-0017/depth.mp4,T2V_data/label/part_1/-C1AW2cKRzM-Scene-0017/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-CYVDiDfjnY-Scene-0115.mp4,"The video shows a group of people working together to build a stone wall. They are using large rocks and are wearing hats and gloves for protection. The workers are seen carrying the rocks and placing them on the wall, while others are using tools to shape and secure the stones. The wall is located in a natural setting, surrounded by trees and vegetation. The workers are focused and coordinated in their efforts, and the stone wall is taking shape as they work.",T2V_data/label/part_1/-CYVDiDfjnY-Scene-0115/depth.mp4,T2V_data/label/part_1/-CYVDiDfjnY-Scene-0115/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-DISPwS3g4M-Scene-0040.mp4,The video shows a person rolling a piece of paper on a wooden table. The person is wearing a black shirt and pink pants. The wooden table has a brown surface. The person rolls the paper from one end of the table to the other. The paper appears to be a light beige color.,T2V_data/label/part_1/-DISPwS3g4M-Scene-0040/depth.mp4,T2V_data/label/part_1/-DISPwS3g4M-Scene-0040/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-DISPwS3g4M-Scene-0040.mp4,The video shows a person rolling a piece of paper on a wooden table. The person is wearing a black shirt and pink pants. The wooden table has a brown surface. The person rolls the paper from one end of the table to the other. The paper appears to be a light beige color.,T2V_data/label/part_1/-DISPwS3g4M-Scene-0040/depth.mp4,T2V_data/label/part_1/-DISPwS3g4M-Scene-0040/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/-Da37pVmzxY-Scene-0012.mp4,"In the video, we see a close-up of a person's hand wearing a black glove. The hand is holding a black object with a hole in it. The person is using a tool to push the object through the hole. The background is blurry, but it appears to be a workshop or garage setting. The person's movements are deliberate and careful, suggesting that they are skilled in this task. The video does not provide any additional context or information about the person or the object they are working on.",T2V_data/label/part_1/-Da37pVmzxY-Scene-0012/depth.mp4,T2V_data/label/part_1/-Da37pVmzxY-Scene-0012/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-EAMns0jExk-Scene-0048.mp4,"The video shows a person wearing a helmet and harness, sitting in a harness attached to a parachute. The person is high above the ground, with a view of the city and greenery below. The person is moving slowly, and the camera angle changes to show different perspectives of the surroundings. The person appears to be in a controlled descent, and there are no other people or objects in the immediate vicinity.",T2V_data/label/part_1/-EAMns0jExk-Scene-0048/depth.mp4,T2V_data/label/part_1/-EAMns0jExk-Scene-0048/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-G7rDaCosJ8-Scene-0022.mp4,"The video shows a close-up of a pot of food being cooked. The pot is filled with a red sauce and a stream of yellow rice is being poured into it. The rice is being added in a circular motion, creating a swirling effect as it mixes with the sauce. The pot appears to be on a stove, and the food is being cooked over heat. The colors are vibrant, with the red of the sauce contrasting against the yellow of the rice. The video is shot from a top-down perspective, giving a clear view of the cooking process.",T2V_data/label/part_1/-G7rDaCosJ8-Scene-0022/depth.mp4,T2V_data/label/part_1/-G7rDaCosJ8-Scene-0022/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-IoKlhCZ0G4-Scene-0010.mp4,"In the video, a person is seen holding a piece of seaweed in their hand. The seaweed is green and appears to be fresh. The person is moving the seaweed around in a white bowl filled with water. The water is clear, and bubbles can be seen forming around the seaweed as it moves. The person's hand is visible, and they seem to be wearing a ring on their finger. The background is not visible, and the focus is on the seaweed and the bowl of water.",T2V_data/label/part_1/-IoKlhCZ0G4-Scene-0010/depth.mp4,T2V_data/label/part_1/-IoKlhCZ0G4-Scene-0010/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-JJXNOvR5zw-Scene-0057.mp4,"The video shows a person's hands using a purple ruler to measure and fold a piece of pink paper. The person is making a paper airplane, and they are carefully folding the paper to create the shape of the airplane. The video is shot from a close-up angle, focusing on the person's hands and the piece of paper. The person's nails are painted with a clear polish, and the ruler has black markings. The background is a plain surface, possibly a table or desk.",T2V_data/label/part_1/-JJXNOvR5zw-Scene-0057/depth.mp4,T2V_data/label/part_1/-JJXNOvR5zw-Scene-0057/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-JM8eav1OpY-Scene-0089.mp4,"The video shows a close-up of a person's hands, wearing black gloves, as they slice a piece of meat. The meat appears to be pink in the center with a darker outer layer. The person uses a knife to cut the meat into smaller pieces. The background is blurred, but it appears to be a kitchen setting.",T2V_data/label/part_1/-JM8eav1OpY-Scene-0089/depth.mp4,T2V_data/label/part_1/-JM8eav1OpY-Scene-0089/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-JNW8Q3Au9A-Scene-0133.mp4,"The video shows a man wearing a gray shirt and maroon shorts working on a green sports car in a garage. He is wearing green gloves and is seen lying under the car while working on the exhaust. The car is lifted up by a red jack, and the man is using a wrench to work on the exhaust. The garage has a concrete floor and a red car is visible in the background.",T2V_data/label/part_1/-JNW8Q3Au9A-Scene-0133/depth.mp4,T2V_data/label/part_1/-JNW8Q3Au9A-Scene-0133/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-JPZjE1CkUU-Scene-0041.mp4,"In the video, a person is seen kneading a piece of blue slime on a wooden surface. The person's hands are visible, and they are continuously stretching and folding the slime, creating different shapes and textures. The slime appears to be soft and pliable, and the person seems to be enjoying the process of playing with it. The wooden surface provides a contrasting background to the bright blue color of the slime, making the activity visually appealing.",T2V_data/label/part_1/-JPZjE1CkUU-Scene-0041/depth.mp4,T2V_data/label/part_1/-JPZjE1CkUU-Scene-0041/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-JPZjE1CkUU-Scene-0041.mp4,"In the video, a person is seen kneading a piece of blue slime on a wooden surface. The person's hands are visible, and they are continuously stretching and folding the slime, creating different shapes and textures. The slime appears to be soft and pliable, and the person seems to be enjoying the process of playing with it. The wooden surface provides a contrasting background to the bright blue color of the slime, making the activity visually appealing.",T2V_data/label/part_1/-JPZjE1CkUU-Scene-0041/depth.mp4,T2V_data/label/part_1/-JPZjE1CkUU-Scene-0041/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-JVO62Vzhqc-Scene-0054.mp4,"In the video, a person is seen kneading dough on a floured surface. The person's hands are visible, and they are wearing a striped shirt. The dough is yellow and has some ingredients mixed into it. The person is using their hands to fold and press the dough, turning it over and over to make sure it is evenly mixed. The surface underneath the dough is covered in flour, and there are no other objects visible in the frame.",T2V_data/label/part_1/-JVO62Vzhqc-Scene-0054/depth.mp4,T2V_data/label/part_1/-JVO62Vzhqc-Scene-0054/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-JzMscqSTss-Scene-0072.mp4,"The video shows a baseball game in progress. The pitcher throws the ball towards the batter, who hits it with his bat. The catcher, wearing a blue uniform, is seen crouching behind the batter, ready to catch the ball. The batter, wearing a white uniform with red socks, hits the ball and then drops his bat. The umpire, wearing a blue shirt and black pants, is standing behind the catcher, observing the play. The background shows a crowd of spectators watching the game.",T2V_data/label/part_1/-JzMscqSTss-Scene-0072/depth.mp4,T2V_data/label/part_1/-JzMscqSTss-Scene-0072/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/-KbZN4k0Rzs-Scene-0004.mp4,"The video shows a person surfing on a large wave in the ocean. The surfer is wearing a red shirt and is riding a white surfboard. The wave is very large and powerful, and the surfer is seen riding along the crest of the wave. The water is a deep blue color, and the sky is overcast. The surfer appears to be skilled, maneuvering the surfboard with ease as they ride the wave. The video captures the thrill and excitement of surfing on such a large wave.",T2V_data/label/part_1/-KbZN4k0Rzs-Scene-0004/depth.mp4,T2V_data/label/part_1/-KbZN4k0Rzs-Scene-0004/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-LU0Rpfbs6A-Scene-0010.mp4,"In the video, we see two elephants standing on the shore of a body of water. The elephants are facing each other, and one of them begins to move towards the water. As it steps into the water, it splashes around, creating a large wave. The other elephant watches as the first one continues to play in the water. The water is a deep blue color, and the elephants are a light gray color. The shore is sandy, and there are no other visible objects or animals in the video.",T2V_data/label/part_1/-LU0Rpfbs6A-Scene-0010/depth.mp4,T2V_data/label/part_1/-LU0Rpfbs6A-Scene-0010/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-LmpiPhMrnY-Scene-0018.mp4,"In the video, a man is seen welding a piece of metal. He is wearing a welding mask and gloves for protection. The welding machine is producing a bright light and sparks as he works on the metal. The man appears to be focused on his task, carefully guiding the welding tool along the metal surface. The background is a workshop setting, with various tools and equipment visible. The man's movements are steady and precise, indicating his expertise in welding.",T2V_data/label/part_1/-LmpiPhMrnY-Scene-0018/depth.mp4,T2V_data/label/part_1/-LmpiPhMrnY-Scene-0018/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-M5kbIRS41M-Scene-0016.mp4,"The video shows a person riding a motorcycle on a cobblestone street. The motorcycle has a yellow gas tank and black handlebars. The rider is wearing a black helmet and is seen from the rider's point of view. The street is lined with parked cars on both sides, and there are buildings in the background. The sky is clear and blue.",T2V_data/label/part_1/-M5kbIRS41M-Scene-0016/depth.mp4,T2V_data/label/part_1/-M5kbIRS41M-Scene-0016/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-M_LgNMUdjg-Scene-0040.mp4,"In the video, a person is seen kneading and rolling out dough on a wooden table. The person is wearing a red sweater and a white apron. They are using a rolling pin to flatten the dough. The table is covered in flour, and there is a bowl of flour next to the dough. The person's hands are visible as they work on the dough, and they are wearing a bracelet on their left wrist. The video is shot from a side angle, and the person's face is not visible. The lighting is bright, and the colors in the video are warm.",T2V_data/label/part_1/-M_LgNMUdjg-Scene-0040/depth.mp4,T2V_data/label/part_1/-M_LgNMUdjg-Scene-0040/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-NcFBOGUBe0-Scene-0051.mp4,"In the video, a person is seen using a sledgehammer to smash a box that is placed on top of a pile of bricks. The person is wearing a brown jacket and is holding the sledgehammer with both hands. The box is blue and white and appears to be made of cardboard. The pile of bricks is gray and appears to be made of concrete. The background shows a snowy landscape with houses and trees in the distance. The person swings the sledgehammer several times, hitting the box with force.",T2V_data/label/part_1/-NcFBOGUBe0-Scene-0051/depth.mp4,T2V_data/label/part_1/-NcFBOGUBe0-Scene-0051/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-O6trn9RpSM-Scene-0020.mp4,"The video shows a construction site with a large crane standing next to a building. The crane is swaying back and forth due to the strong winds. The building appears to be under construction with scaffolding visible on its side. The sky is overcast, and the wind is causing the crane to move erratically.",T2V_data/label/part_1/-O6trn9RpSM-Scene-0020/depth.mp4,T2V_data/label/part_1/-O6trn9RpSM-Scene-0020/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-PP70M_K_XE-Scene-0022.mp4,"The video shows a first-person view of a person's hand holding a tool and using it to hit a wooden wall. The wall is made of dark brown wood with visible grain and knots. The tool appears to be a hammer or similar object. The person's hand is partially visible, and they are wearing a black glove. The video is shot in a dimly lit room with no other objects or people visible.",T2V_data/label/part_1/-PP70M_K_XE-Scene-0022/depth.mp4,T2V_data/label/part_1/-PP70M_K_XE-Scene-0022/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-QALC90tdek-Scene-0031.mp4,"In the video, a person is seen using a table saw to cut a piece of wood. The person is holding the wood with one hand while the saw blade cuts through it. The wood is light-colored and appears to be a long, narrow piece. The table saw is stationary and the person is moving the wood back and forth to make the cut. The background shows a workshop with various tools and materials.",T2V_data/label/part_1/-QALC90tdek-Scene-0031/depth.mp4,T2V_data/label/part_1/-QALC90tdek-Scene-0031/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-QALC90tdek-Scene-0031.mp4,"In the video, a person is seen using a table saw to cut a piece of wood. The person is holding the wood with one hand while the saw blade cuts through it. The wood is light-colored and appears to be a long, narrow piece. The table saw is stationary and the person is moving the wood back and forth to make the cut. The background shows a workshop with various tools and materials.",T2V_data/label/part_1/-QALC90tdek-Scene-0031/depth.mp4,T2V_data/label/part_1/-QALC90tdek-Scene-0031/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-QHc9irnBVk-Scene-0017.mp4,"In the video, a man is seen working on a wooden project. He is using a drill to make holes in a piece of wood. The man is wearing a blue shirt and is standing in front of a table with several other pieces of wood on it. The drill is green and is being used to make holes in a curved piece of wood. The man is carefully measuring and marking the wood before drilling. The video is shot in a workshop setting, and there are other tools and equipment visible in the background.",T2V_data/label/part_1/-QHc9irnBVk-Scene-0017/depth.mp4,T2V_data/label/part_1/-QHc9irnBVk-Scene-0017/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-QdAQwCWxgc-Scene-0018.mp4,"In the video, a person is seen mixing a salad with a wooden spoon. The salad appears to be made of green leaves, possibly spinach or lettuce, and there is a white creamy dressing on top. The person is wearing a green shirt and a gold watch on their wrist. They are mixing the salad in a clear glass bowl. The background is not visible, but the focus is on the person's hands and the bowl of salad.",T2V_data/label/part_1/-QdAQwCWxgc-Scene-0018/depth.mp4,T2V_data/label/part_1/-QdAQwCWxgc-Scene-0018/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/-QitxcardDw-Scene-0037.mp4,"In the video, a person is seen holding a clear plastic tube with a black rubber stopper on top of a glass bottle. The person is using their thumb to push the tube down onto the stopper, creating a seal. The glass bottle appears to be empty, and the background is a plain white wall. The person's hand is visible, and they seem to be wearing a white shirt. The tube is transparent, and the stopper is black. The person's thumb is pushing down on the tube, and the stopper is being pushed down onto the bottle's neck.",T2V_data/label/part_1/-QitxcardDw-Scene-0037/depth.mp4,T2V_data/label/part_1/-QitxcardDw-Scene-0037/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-R28EM60EYU-Scene-0060.mp4,"The video shows a toy train set with a blue track and a yellow platform. There are two trains, one orange and one white, with a person's hands seen pushing the trains along the track. The trains have details such as windows and doors, and the platform has a sign that reads ""TRAIN"". The video is shot from a close-up angle, focusing on the trains and the track.",T2V_data/label/part_1/-R28EM60EYU-Scene-0060/depth.mp4,T2V_data/label/part_1/-R28EM60EYU-Scene-0060/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-R28EM60EYU-Scene-0060.mp4,"The video shows a toy train set with a blue track and a yellow platform. There are two trains, one orange and one white, with a person's hands seen pushing the trains along the track. The trains have details such as windows and doors, and the platform has a sign that reads ""TRAIN"". The video is shot from a close-up angle, focusing on the trains and the track.",T2V_data/label/part_1/-R28EM60EYU-Scene-0060/depth.mp4,T2V_data/label/part_1/-R28EM60EYU-Scene-0060/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-R9w9MsLJko-Scene-0008.mp4,"The video shows a mixed martial arts fight between two men in a ring. One man is wearing black shorts, while the other is wearing grey shorts. The man in grey shorts is seen punching the man in black shorts, causing him to fall to the ground. The referee quickly steps in to stop the fight.",T2V_data/label/part_1/-R9w9MsLJko-Scene-0008/depth.mp4,T2V_data/label/part_1/-R9w9MsLJko-Scene-0008/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-RabWVeqqUs-Scene-0012.mp4,"In the video, a woman is seen sitting down and holding a pair of jeans. She is using a pair of scissors to cut the jeans, and then she uses a sewing machine to sew the edges of the jeans together. The woman is wearing a black shirt and has her hair tied back in a ponytail. The background is a black and white patterned carpet.",T2V_data/label/part_1/-RabWVeqqUs-Scene-0012/depth.mp4,T2V_data/label/part_1/-RabWVeqqUs-Scene-0012/aug_entity_40.png
