video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/0UM1ztHLZJs-Scene-0065.mp4,"In the video, a man is seen standing in a room with a large window behind him. He is holding a piece of wood in his hands and appears to be using a saw to cut it. The man is wearing glasses and a black shirt. Behind him, there are two other men watching him as he works. The room appears to be a workshop or garage, with various tools and equipment visible in the background. The lighting in the room is bright, and the window provides a view of the outside. The man's movements are steady and precise as he cuts through the wood with the saw.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0UM1ztHLZJs-Scene-0065/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0UM1ztHLZJs-Scene-0065/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0UM1ztHLZJs-Scene-0065.mp4,"In the video, a man is seen standing in a room with a large window behind him. He is holding a piece of wood in his hands and appears to be using a saw to cut it. The man is wearing glasses and a black shirt. Behind him, there are two other men watching him as he works. The room appears to be a workshop or garage, with various tools and equipment visible in the background. The lighting in the room is bright, and the window provides a view of the outside. The man's movements are steady and precise as he cuts through the wood with the saw.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0UM1ztHLZJs-Scene-0065/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0UM1ztHLZJs-Scene-0065/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/0UM1ztHLZJs-Scene-0065.mp4,"In the video, a man is seen standing in a room with a large window behind him. He is holding a piece of wood in his hands and appears to be using a saw to cut it. The man is wearing glasses and a black shirt. Behind him, there are two other men watching him as he works. The room appears to be a workshop or garage, with various tools and equipment visible in the background. The lighting in the room is bright, and the window provides a view of the outside. The man's movements are steady and precise as he cuts through the wood with the saw.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0UM1ztHLZJs-Scene-0065/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0UM1ztHLZJs-Scene-0065/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/0Vf84XzO_Rw-Scene-0066.mp4,"In the video, a person is seen using a wrench to tighten a bolt on a piece of machinery. The person is wearing a red glove on their left hand and is using the wrench with their right hand. The machinery appears to be made of metal and has a cylindrical shape. The bolt being tightened is located on the side of the machinery. The person is applying force to the wrench, indicating that they are tightening the bolt. The background is not clearly visible, but it appears to be an industrial or workshop setting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0Vf84XzO_Rw-Scene-0066/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0Vf84XzO_Rw-Scene-0066/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0atLlcWLWYY-Scene-0015.mp4,"In the video, a man is seen sitting at a desk with a fidget spinner in his hands. He spins the fidget spinner and then stops it by placing his finger on it. The man then continues to spin the fidget spinner again. The video is shot in a room with a brick wall in the background. The man is wearing a brown shirt and has short black hair. The fidget spinner is silver in color and appears to be made of metal. The man's movements are smooth and controlled as he spins the fidget spinner.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0atLlcWLWYY-Scene-0015/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/0atLlcWLWYY-Scene-0015/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/13BZZ3Oyxic-Scene-0012.mp4,"The video shows a person's hands as they install a faucet onto a sink. The faucet is made of metal and has a curved design. The person first attaches the faucet to the sink using a screwdriver, then tightens the screws to secure it in place. The sink is white, and the background is blurred, focusing the viewer's attention on the installation process.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/13BZZ3Oyxic-Scene-0012/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/13BZZ3Oyxic-Scene-0012/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1B3IZgTdQvA-Scene-0028.mp4,"In the video, a person is seen using a knife to chop a leafy green vegetable on a wooden cutting board. The person is wearing a gold ring on their finger, and the knife has a silver blade and a black handle. The vegetable is being chopped into small pieces, and the person's hand is visible in the frame. The cutting board has a circular pattern in the center, and the background is blurred, focusing the viewer's attention on the chopping action.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1B3IZgTdQvA-Scene-0028/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1B3IZgTdQvA-Scene-0028/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1B3IZgTdQvA-Scene-0028.mp4,"In the video, a person is seen using a knife to chop a leafy green vegetable on a wooden cutting board. The person is wearing a gold ring on their finger, and the knife has a silver blade and a black handle. The vegetable is being chopped into small pieces, and the person's hand is visible in the frame. The cutting board has a circular pattern in the center, and the background is blurred, focusing the viewer's attention on the chopping action.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1B3IZgTdQvA-Scene-0028/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1B3IZgTdQvA-Scene-0028/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/1ElTqSsBiSg-Scene-0013.mp4,"The video shows a crab with a light-colored body and blue claws walking on a wet surface. The crab moves its legs and claws as it progresses forward. The surface appears to be a concrete or stone material, and the crab's movements are slow and deliberate.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1ElTqSsBiSg-Scene-0013/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1ElTqSsBiSg-Scene-0013/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1Q66I9vB_c8-Scene-0068.mp4,"The video shows a man wearing a white apron and a hairnet working in a factory. He is standing in front of a large metal machine and is seen turning a valve on the machine. The man then walks over to a large metal vat and begins stirring the contents with a long metal rod. The factory appears to be well-lit and clean, with white walls and tiled floors.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1Q66I9vB_c8-Scene-0068/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1Q66I9vB_c8-Scene-0068/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1Q66I9vB_c8-Scene-0068.mp4,"The video shows a man wearing a white apron and a hairnet working in a factory. He is standing in front of a large metal machine and is seen turning a valve on the machine. The man then walks over to a large metal vat and begins stirring the contents with a long metal rod. The factory appears to be well-lit and clean, with white walls and tiled floors.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1Q66I9vB_c8-Scene-0068/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1Q66I9vB_c8-Scene-0068/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1bTmcbpHefY-Scene-0001.mp4,"The video shows a tire changing machine with a blue base and a silver top. There is a tire attached to the machine, and the machine is in the process of removing the tire from the rim. The machine is located in a garage with a concrete floor and wooden walls. The tire is black with silver rims, and the machine has a yellow label with the text ""Mayflower"" on it.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1bTmcbpHefY-Scene-0001/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/1bTmcbpHefY-Scene-0001/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/2GbkFpdx2qw-Scene-0006.mp4,"In the video, a person is using a power drill to mix a substance in a blue bucket. The substance appears to be a dark, thick liquid, possibly a type of adhesive or sealant. The person is wearing a pair of blue jeans and black shoes. The power drill is black and yellow, and the person is holding it with both hands. The bucket is placed on a concrete surface, and there is a visible shadow of the person's feet on the ground. The video does not provide any information about the location or purpose of the mixing.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/2GbkFpdx2qw-Scene-0006/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/2GbkFpdx2qw-Scene-0006/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/2nGQrklDLYM-Scene-0150.mp4,"In the video, a man is seen working on a piece of machinery. He is using a tool to unscrew a bolt from the machine. The man's hands are visible in the frame, and he is wearing a ring on his left hand. The machinery appears to be made of metal and has a brass-colored finish. The man is focused on his task and is using a lot of force to turn the bolt. The background is blurred, but it seems to be an outdoor setting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/2nGQrklDLYM-Scene-0150/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/2nGQrklDLYM-Scene-0150/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/37ubrJQpC8c-Scene-0090.mp4,"The video shows a person using a waffle iron to make a waffle. The person is seen using a fork to lift the waffle from the iron and then flipping it over to cook the other side. The waffle iron is placed on a countertop, and there are various spices and condiments visible in the background. The person appears to be in a kitchen, and the waffle iron is black in color. The waffle itself is golden brown and appears to be cooked evenly. The person's movements are deliberate and careful as they handle the waffle and the iron.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/37ubrJQpC8c-Scene-0090/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/37ubrJQpC8c-Scene-0090/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/3CsbOx1bink-Scene-0020.mp4,"The video shows a yellow biplane with a propeller on the front. A man is standing on top of the plane, holding onto the wings. The plane is on a runway, and there are buildings in the background. The man is wearing a red jacket and black pants. The plane is moving, and the man is holding onto the wings as the plane moves.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3CsbOx1bink-Scene-0020/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3CsbOx1bink-Scene-0020/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/3EDgfyKX3mo-Scene-0011.mp4,"In the video, a woman is seen holding a baby while sitting in a room. She is wearing a pink shirt and the baby is wearing a blue dress. The woman is holding a pair of scissors and is cutting the baby's nails. The baby is calm and seems to be enjoying the attention. The room has a white door and a brown dresser in the background. The woman is smiling and seems to be enjoying the moment with the baby.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3EDgfyKX3mo-Scene-0011/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3EDgfyKX3mo-Scene-0011/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/3GZy4EK6Tic-Scene-0049.mp4,"The video shows a spacecraft with a white body and a gray cone-shaped top. The spacecraft has two large black solar panels on either side, which are spread out like wings. The spacecraft is in orbit around the Earth, with a view of the planet's surface and atmosphere in the background. The Earth appears as a blue and white sphere, with clouds visible on the surface. The spacecraft is shown from different angles, with the solar panels in various positions.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3GZy4EK6Tic-Scene-0049/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3GZy4EK6Tic-Scene-0049/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/3_Va7a1Kwxc-Scene-0005.mp4,"This video features a small red and white airplane with a propeller on the front, taking off from a runway. The airplane is seen lifting off the ground and ascending into the air. The background consists of a field with tall grasses and a clear blue sky. The airplane appears to be a model or a small personal aircraft, and there are no other objects or people visible in the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3_Va7a1Kwxc-Scene-0005/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3_Va7a1Kwxc-Scene-0005/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/3vHtxeDDJm8-Scene-0009.mp4,"The video shows a close-up of a person's hand as they play with a pink and white slime. The slime is contained in a clear plastic cup, and the person is using their fingers to stretch and fold the slime, creating various shapes and textures. The slime appears to be soft and stretchy, and the person seems to be enjoying the tactile experience of playing with it. The background is a plain white surface, which contrasts with the vibrant colors of the slime, making it the focal point of the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3vHtxeDDJm8-Scene-0009/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3vHtxeDDJm8-Scene-0009/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/3vHtxeDDJm8-Scene-0009.mp4,"The video shows a close-up of a person's hand as they play with a pink and white slime. The slime is contained in a clear plastic cup, and the person is using their fingers to stretch and fold the slime, creating various shapes and textures. The slime appears to be soft and stretchy, and the person seems to be enjoying the tactile experience of playing with it. The background is a plain white surface, which contrasts with the vibrant colors of the slime, making it the focal point of the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3vHtxeDDJm8-Scene-0009/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/3vHtxeDDJm8-Scene-0009/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/4-j7wyf8rQ4-Scene-0666.mp4,"The video shows a person's hand holding a rope attached to a metal hook. The hook is hanging over the water, and a large white shell with green seaweed attached to it is hanging from the hook. The person is pulling the rope up, causing the shell to rise out of the water. The shell appears to be heavy, as it takes some effort to lift it out of the water. The person's hand is visible, and they are wearing a ring on their finger. The water is clear, and the background shows a yellow boat.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4-j7wyf8rQ4-Scene-0666/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4-j7wyf8rQ4-Scene-0666/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/45JZ0ygoP9I-Scene-0006.mp4,"The video shows a small meerkat in a desert environment. The meerkat is standing on all fours, and it appears to be looking around. The meerkat then begins to dig into the sand with its front paws. The video captures the meerkat's movements as it digs deeper into the sand. The meerkat's fur is a light brown color, and it has a small, pointed snout. The background is blurred, but it appears to be a dry, sandy desert environment.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/45JZ0ygoP9I-Scene-0006/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/45JZ0ygoP9I-Scene-0006/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/483m83opv2U-Scene-0007.mp4,"In the video, a person is seen holding a large jug of milk. The jug is white and has a yellow label on it. The person is wearing a gray hoodie and is standing in a room with a white wall in the background. The person is holding the jug with both hands and appears to be shaking it. The jug is being shaken vigorously, causing the milk inside to move around. The person continues to shake the jug for the duration of the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/483m83opv2U-Scene-0007/entity_80.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/483m83opv2U-Scene-0007/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/4CXdTMXffZQ-Scene-0041.mp4,"In the video, a man is seen holding a hammer and smashing a chocolate cupcake. The cupcake is placed on a table in front of him. As he hits the cupcake with the hammer, pieces of the cupcake fall onto the table. The man seems to be enjoying the process as he smiles while smashing the cupcake. The background of the video is a plain white wall with some framed pictures hanging on it. The man is wearing a black shirt and has short hair. The hammer he is using is silver and black in color. The chocolate cupcake has a swirl of chocolate frosting on top and is decorated with some orange sprinkles.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4CXdTMXffZQ-Scene-0041/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4CXdTMXffZQ-Scene-0041/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/4CXdTMXffZQ-Scene-0041.mp4,"In the video, a man is seen holding a hammer and smashing a chocolate cupcake. The cupcake is placed on a table in front of him. As he hits the cupcake with the hammer, pieces of the cupcake fall onto the table. The man seems to be enjoying the process as he smiles while smashing the cupcake. The background of the video is a plain white wall with some framed pictures hanging on it. The man is wearing a black shirt and has short hair. The hammer he is using is silver and black in color. The chocolate cupcake has a swirl of chocolate frosting on top and is decorated with some orange sprinkles.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4CXdTMXffZQ-Scene-0041/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4CXdTMXffZQ-Scene-0041/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/4EVr-HnOKBY-Scene-0072.mp4,"In the video, a person is seen using a chisel to carve a piece of wood. The chisel is held in the person's hand, and they are using it to shave off thin layers of wood from the surface of the wood block. The person's hand is steady, and they appear to be skilled in their craft. The wood block is placed on a workbench, and the background is blurred, but it appears to be a workshop setting. The chisel is made of metal and has a wooden handle. The wood being carved is light brown in color, and the shavings are curled and thin.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4EVr-HnOKBY-Scene-0072/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4EVr-HnOKBY-Scene-0072/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/4MVxJNawefM-Scene-0050.mp4,"The video shows a man wearing glasses and a beard standing in a workshop. He is holding a piece of wood in front of a table saw, which is turned on and spinning. The man is smiling and appears to be enjoying the process of cutting the wood. The workshop is filled with various tools and equipment, indicating that it is a space where woodworking and other DIY projects are carried out. The man's attire and the presence of the table saw suggest that he is experienced in woodworking and is likely demonstrating a technique or sharing his passion for the craft.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4MVxJNawefM-Scene-0050/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4MVxJNawefM-Scene-0050/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/4N5LDQkIIc4-Scene-0046.mp4,"In the video, a woman is seen in a kitchen holding a white bowl in one hand and a wooden spoon in the other. She is wearing a black shirt and has blonde hair. She is speaking to the camera and then proceeds to pour the contents of the pot into the bowl. The kitchen is well-lit and has white cabinets. The woman seems to be cooking or preparing a meal.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4N5LDQkIIc4-Scene-0046/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4N5LDQkIIc4-Scene-0046/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/4QDh5Jzituc-Scene-0069.mp4,"The video shows a person's hands holding a piece of food over a muddy puddle. The person then drops the food into the water, causing ripples and splashes. The surrounding area is covered in mud and puddles, and there are rocks and grass visible in the background. The person's hands are the only part of them that is visible in the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4QDh5Jzituc-Scene-0069/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4QDh5Jzituc-Scene-0069/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/4XkXfkpGIcg-Scene-0014.mp4,The video shows a person using a table saw to cut a piece of wood. The person places the wood on the table saw and then pushes it through the blade to cut it. The person is wearing a black shirt and is standing in a workshop. The table saw is black and yellow in color. The wood being cut is light brown in color.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4XkXfkpGIcg-Scene-0014/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_6/4XkXfkpGIcg-Scene-0014/aug_entity_40.png
