video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-3rlCn99dcs-Scene-0011.mp4,The video shows a toy train set with a blue engine and a green car. The train is moving along a blue track. The engine has a face on the front and the green car is carrying logs. The train is moving in a circular motion around the track.,T2V_data/label/part_2/-3rlCn99dcs-Scene-0011/depth.mp4,T2V_data/label/part_2/-3rlCn99dcs-Scene-0011/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-4eNJeIP_RA-Scene-0024.mp4,"The video shows a person's hands as they fold a piece of paper in half. The paper is white and appears to be a standard letter-sized sheet. The person uses a blue ruler to help them fold the paper neatly. The background is a green cutting mat with grid lines, indicating that the person may be in a crafting or workspace. The hands are steady and precise as they fold the paper, suggesting that the person is experienced in this task. There is no visible text or subtitles in the video.",T2V_data/label/part_2/-4eNJeIP_RA-Scene-0024/depth.mp4,T2V_data/label/part_2/-4eNJeIP_RA-Scene-0024/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-5zSadDZMhA-Scene-0011.mp4,"In the video, a person is using a drill to make a hole in a piece of metal. The drill is spinning rapidly, causing metal shavings to fly out from the hole. The person is wearing a glove on one hand, and the other hand is steadying the metal piece. The background is cluttered with various tools and equipment.",T2V_data/label/part_2/-5zSadDZMhA-Scene-0011/depth.mp4,T2V_data/label/part_2/-5zSadDZMhA-Scene-0011/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-5zSadDZMhA-Scene-0011.mp4,"In the video, a person is using a drill to make a hole in a piece of metal. The drill is spinning rapidly, causing metal shavings to fly out from the hole. The person is wearing a glove on one hand, and the other hand is steadying the metal piece. The background is cluttered with various tools and equipment.",T2V_data/label/part_2/-5zSadDZMhA-Scene-0011/depth.mp4,T2V_data/label/part_2/-5zSadDZMhA-Scene-0011/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-6Z315Ts-Y4-Scene-0003.mp4,"In the video, a man is using a table saw to cut a piece of wood. The man is wearing a black shirt and has a tattoo on his arm. The table saw is yellow and black and is placed on a wooden table. The man is holding the wood with one hand while the saw cuts through it. The video is shot in a workshop setting and the man is focused on his task.",T2V_data/label/part_2/-6Z315Ts-Y4-Scene-0003/depth.mp4,T2V_data/label/part_2/-6Z315Ts-Y4-Scene-0003/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-7H7eZ2aveo-Scene-0022.mp4,"In the video, a person is seen holding a rag and wiping the gas tank of a blue motorcycle. The motorcycle has a black and white logo on the gas tank. The person is wearing a black glove on their left hand and is using a circular motion to clean the tank. The motorcycle is parked on a concrete floor, and there is a black tire visible in the background.",T2V_data/label/part_2/-7H7eZ2aveo-Scene-0022/depth.mp4,T2V_data/label/part_2/-7H7eZ2aveo-Scene-0022/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-7Tz-uOBY0U-Scene-0020.mp4,"The video shows a large meteorite falling towards the Earth's surface. The meteorite is bright and glowing, with a trail of smoke behind it. The Earth's surface is visible in the background, with clouds and landmasses. The meteorite appears to be on a collision course with the Earth, and it is likely to cause significant damage upon impact. The video is taken from a high vantage point, possibly from space, and it captures the moment of impact. The sound of the meteorite hitting the Earth can be heard, adding to the dramatic effect of the scene. The video is likely a simulation or a dramatization of a meteorite impact, as it is not possible to capture such an event in real-time.",T2V_data/label/part_2/-7Tz-uOBY0U-Scene-0020/depth.mp4,T2V_data/label/part_2/-7Tz-uOBY0U-Scene-0020/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7qOeD9A8F4-Scene-0061.mp4,"The video shows a wrestling match between two wrestlers in a ring with a referee. One wrestler is wearing red and white striped shorts, while the other is wearing blue and white striped shorts. The wrestler in red and white shorts is standing over the other wrestler, who is lying on the ground. The referee is standing between them, and there is a sign in the background that reads ""PUT YOUR SIGN DOWN"". The crowd is visible in the background, and the wrestling ring has blue ropes.",T2V_data/label/part_2/-7qOeD9A8F4-Scene-0061/depth.mp4,T2V_data/label/part_2/-7qOeD9A8F4-Scene-0061/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-8LZK10JpwM-Scene-0073.mp4,"The video shows a man skateboarding in a skate park. He is wearing a gray hoodie, brown pants, and a black beanie. The skateboarder is seen riding on the concrete surface of the park, performing various tricks such as ollies and kickflips. The park has ramps and rails, and the man uses them to showcase his skateboarding skills. The video captures the skateboarder's movements and the surrounding environment, providing a glimpse into the world of skateboarding.",T2V_data/label/part_2/-8LZK10JpwM-Scene-0073/depth.mp4,T2V_data/label/part_2/-8LZK10JpwM-Scene-0073/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-9N12ubSSkI-Scene-0050.mp4,The video shows a large yellow tractor with black tires and a red grain cart attached to it. The tractor is driving through a field of dried corn stalks. The grain cart is filled with grain and is being emptied into a red grain bin. The sky is overcast and the field is vast with no other objects or people visible.,T2V_data/label/part_2/-9N12ubSSkI-Scene-0050/depth.mp4,T2V_data/label/part_2/-9N12ubSSkI-Scene-0050/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-9_eAS-NZX0-Scene-0010.mp4,"The video shows a red car that has been involved in a collision with a bus. The car is severely damaged, with the front end completely crushed and the hood crumpled. The bus appears to have sustained some damage as well, but it is not as extensive as the car's. The scene takes place on a wet street, indicating that it may have rained recently. There are no visible people or other vehicles in the immediate vicinity of the accident. The video does not provide any information about the cause of the accident or the condition of the occupants of the vehicles.",T2V_data/label/part_2/-9_eAS-NZX0-Scene-0010/depth.mp4,T2V_data/label/part_2/-9_eAS-NZX0-Scene-0010/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-ACKin46-04-Scene-0044.mp4,"In the video, a man is seen working on a wooden table in a garage. He is wearing a white shirt and blue jeans. The man is using a clamp to hold the table in place while he works on it. The garage is filled with various tools and equipment, indicating that the man is likely a skilled craftsman. The table appears to be made of light-colored wood, and the man is focused on his work, carefully measuring and cutting the wood to fit the table frame. The video provides a glimpse into the process of woodworking and the attention to detail required to create a quality piece of furniture.",T2V_data/label/part_2/-ACKin46-04-Scene-0044/depth.mp4,T2V_data/label/part_2/-ACKin46-04-Scene-0044/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-ADD1DUZ_Pw-Scene-0018.mp4,"The video shows a person riding a dirt bike on a dirt track. The rider is wearing a helmet and a red and white outfit. The bike is red and white with the number 21 on it. The rider is seen going up a hill, taking off from a ramp, and performing a jump in the air. The background shows a mountainous landscape.",T2V_data/label/part_2/-ADD1DUZ_Pw-Scene-0018/depth.mp4,T2V_data/label/part_2/-ADD1DUZ_Pw-Scene-0018/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-ADD1DUZ_Pw-Scene-0018.mp4,"The video shows a person riding a dirt bike on a dirt track. The rider is wearing a helmet and a red and white outfit. The bike is red and white with the number 21 on it. The rider is seen going up a hill, taking off from a ramp, and performing a jump in the air. The background shows a mountainous landscape.",T2V_data/label/part_2/-ADD1DUZ_Pw-Scene-0018/depth.mp4,T2V_data/label/part_2/-ADD1DUZ_Pw-Scene-0018/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-CSJRI8lzt4-Scene-0135.mp4,The video shows a basketball game in progress. The players are wearing white and black uniforms. The player in the black uniform is dribbling the ball and then shoots it into the basket. The crowd is cheering in the background.,T2V_data/label/part_2/-CSJRI8lzt4-Scene-0135/depth.mp4,T2V_data/label/part_2/-CSJRI8lzt4-Scene-0135/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-CksfKRVngE-Scene-0018.mp4,"In the video, a person is playing with a toy car on a carpet. The carpet has a green and yellow pattern with a white zebra crossing. The person is pushing the toy car back and forth on the carpet.",T2V_data/label/part_2/-CksfKRVngE-Scene-0018/depth.mp4,T2V_data/label/part_2/-CksfKRVngE-Scene-0018/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-CwJBYXS1-Q-Scene-0062.mp4,"The video shows a person wearing a pink glove kneading dough in a blue bowl. The person uses a pink silicone spatula to press and fold the dough. The dough is white and appears to be soft and pliable. The person's movements are deliberate and careful, ensuring that the dough is evenly kneaded. The blue bowl is placed on a dark surface, and the background is blurred, focusing the viewer's attention on the kneading process.",T2V_data/label/part_2/-CwJBYXS1-Q-Scene-0062/depth.mp4,T2V_data/label/part_2/-CwJBYXS1-Q-Scene-0062/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-DLjLW0uSV4-Scene-0009.mp4,"The video shows a group of cars racing on a track. The cars are moving at a high speed and appear to be competing against each other. The track is surrounded by trees and there are advertisements on the sides of the track. The cars are of different colors and models, and they are driving in a tight formation.",T2V_data/label/part_2/-DLjLW0uSV4-Scene-0009/depth.mp4,T2V_data/label/part_2/-DLjLW0uSV4-Scene-0009/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-DNng0Ca39s-Scene-0650.mp4,"In the video, a man is seen walking through a construction site. He is wearing a hard hat and a face mask for protection. The man is carrying a wooden plank in his hand, which he places on a pile of similar planks. The construction site appears to be in the middle of a project, with various construction materials scattered around. The man seems to be working on a task, possibly related to the construction of a building or structure. The video provides a glimpse into the daily life of a construction worker and the tasks they perform on a job site.",T2V_data/label/part_2/-DNng0Ca39s-Scene-0650/depth.mp4,T2V_data/label/part_2/-DNng0Ca39s-Scene-0650/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-E3na0JoVJ4-Scene-0064.mp4,The video shows a man fishing on a boat in a lake. He is using a fishing rod and reel to catch a fish. The man successfully catches a fish and holds it up in the air for the camera to see. The surrounding scenery includes mountains and trees in the background.,T2V_data/label/part_2/-E3na0JoVJ4-Scene-0064/depth.mp4,T2V_data/label/part_2/-E3na0JoVJ4-Scene-0064/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-EXCkp0aGqQ-Scene-0050.mp4,"In this video, a person is seen using a black tool to push a button on a piece of equipment. The tool is inserted into the equipment and pushed down, causing the button to be pressed. The person repeats this action several times, pushing the button down with the tool. The equipment appears to be a piece of electronic equipment, possibly a printer or copier, and the button being pressed is likely a start or stop button. The person's hand is visible in the frame, and they are wearing a black glove. The background is blurry, but it seems to be an indoor setting with artificial lighting.",T2V_data/label/part_2/-EXCkp0aGqQ-Scene-0050/depth.mp4,T2V_data/label/part_2/-EXCkp0aGqQ-Scene-0050/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-E_FNMHKjBA-Scene-0080.mp4,"The video shows a person's hand placing a plastic bag into a black trash can. The bag appears to be filled with a yellowish liquid. There are several other bags already in the trash can, all tied at the top. The bags are made of clear plastic and are filled with the same yellowish liquid. The trash can is situated in a room with a white wall in the background.",T2V_data/label/part_2/-E_FNMHKjBA-Scene-0080/depth.mp4,T2V_data/label/part_2/-E_FNMHKjBA-Scene-0080/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-EgC5_hV_Eo-Scene-0018.mp4,"In the video, a man is seen sitting at a table with several candles lit. He picks up a can and pours its contents into a glass. He then takes a lighter and lights the contents of the glass on fire. The man watches the flame intently as it burns.",T2V_data/label/part_2/-EgC5_hV_Eo-Scene-0018/depth.mp4,T2V_data/label/part_2/-EgC5_hV_Eo-Scene-0018/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-FHay-Lj0MA-Scene-0162.mp4,The video shows a cable car system with multiple cars moving along the cables. The cars are suspended from the cables and are moving in different directions. The cables are attached to a large structure on the side of a mountain. The mountain is covered in green vegetation and there is a thick fog in the background. The cable cars are moving smoothly and appear to be transporting people to different locations.,T2V_data/label/part_2/-FHay-Lj0MA-Scene-0162/depth.mp4,T2V_data/label/part_2/-FHay-Lj0MA-Scene-0162/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-Fi1UNsr1ek-Scene-0011.mp4,The video shows a space shuttle launching into the sky. The shuttle is white and has a red nose cone. It is surrounded by a cloud of white smoke. The sky is clear and blue.,T2V_data/label/part_2/-Fi1UNsr1ek-Scene-0011/depth.mp4,T2V_data/label/part_2/-Fi1UNsr1ek-Scene-0011/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-FnzSp0igcU-Scene-0076.mp4,"The video shows a close-up of a black pan on a stove. There is a small amount of oil in the pan, and some seeds are being fried in it. The seeds are being stirred with a spoon, and they are turning brown as they cook. The pan appears to be on medium heat, and the seeds are sizzling as they fry.",T2V_data/label/part_2/-FnzSp0igcU-Scene-0076/depth.mp4,T2V_data/label/part_2/-FnzSp0igcU-Scene-0076/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-HbeW18oRDw-Scene-0021.mp4,"The video features a character with blonde hair and a golden robe. The character is standing in front of a fireplace, and there is a person standing next to them. The character is holding a bottle of hot sauce and is seen shaking it vigorously. As the character shakes the bottle, the hot sauce is sprayed out of the bottle and onto the character's head. The character's hair becomes covered in hot sauce, and they appear to be in discomfort. The video is a loop of this action.",T2V_data/label/part_2/-HbeW18oRDw-Scene-0021/depth.mp4,T2V_data/label/part_2/-HbeW18oRDw-Scene-0021/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-HbeW18oRDw-Scene-0021.mp4,"The video features a character with blonde hair and a golden robe. The character is standing in front of a fireplace, and there is a person standing next to them. The character is holding a bottle of hot sauce and is seen shaking it vigorously. As the character shakes the bottle, the hot sauce is sprayed out of the bottle and onto the character's head. The character's hair becomes covered in hot sauce, and they appear to be in discomfort. The video is a loop of this action.",T2V_data/label/part_2/-HbeW18oRDw-Scene-0021/depth.mp4,T2V_data/label/part_2/-HbeW18oRDw-Scene-0021/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-I7-LuIMdDg-Scene-0004.mp4,"The video shows a polar bear in the snow. The bear is white and has black eyes and a black nose. It is standing on its hind legs and appears to be playing with a snowball. The bear is moving its head and body around, and at one point, it looks directly at the camera. The snow is white and appears to be freshly fallen. There are no other animals or people visible in the video.",T2V_data/label/part_2/-I7-LuIMdDg-Scene-0004/depth.mp4,T2V_data/label/part_2/-I7-LuIMdDg-Scene-0004/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-JAQ7h6y4Sc-Scene-0021.mp4,"The video starts with a close-up shot of a can of Sterno, which is a portable fuel source used for cooking and heating. The can is placed on a table, and a blue flame is visible from the top of the can, indicating that it is lit. The camera then pans out to show a marshmallow being held over the flame. The marshmallow is white and appears to be a standard-sized marshmallow. As the marshmallow is brought closer to the flame, it begins to catch fire and turn brown. The person holding the marshmallow rotates it to ensure that it is evenly toasted. The video ends with the marshmallow being removed from the flame, now a golden-brown color.",T2V_data/label/part_2/-JAQ7h6y4Sc-Scene-0021/depth.mp4,T2V_data/label/part_2/-JAQ7h6y4Sc-Scene-0021/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-JAQ7h6y4Sc-Scene-0021.mp4,"The video starts with a close-up shot of a can of Sterno, which is a portable fuel source used for cooking and heating. The can is placed on a table, and a blue flame is visible from the top of the can, indicating that it is lit. The camera then pans out to show a marshmallow being held over the flame. The marshmallow is white and appears to be a standard-sized marshmallow. As the marshmallow is brought closer to the flame, it begins to catch fire and turn brown. The person holding the marshmallow rotates it to ensure that it is evenly toasted. The video ends with the marshmallow being removed from the flame, now a golden-brown color.",T2V_data/label/part_2/-JAQ7h6y4Sc-Scene-0021/depth.mp4,T2V_data/label/part_2/-JAQ7h6y4Sc-Scene-0021/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-JLzYhknr0w-Scene-0004.mp4,"The video features a person wearing pink gloves using a white and purple plastic tool to slice a piece of bread. The tool has a purple handle and a white blade that moves up and down as the person pushes it down. The bread has a golden brown crust and is placed on a white surface. The person's hand is visible as they push the tool down, and the blade moves smoothly through the bread.",T2V_data/label/part_2/-JLzYhknr0w-Scene-0004/depth.mp4,T2V_data/label/part_2/-JLzYhknr0w-Scene-0004/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/-K2Kjul4ElA-Scene-0034.mp4,The video shows a person's hand holding a piece of white thread and using it to stitch a black spider cutout. The spider has eight legs and is placed on a white surface. The person's hand moves back and forth as they stitch the thread through the cutout.,T2V_data/label/part_2/-K2Kjul4ElA-Scene-0034/depth.mp4,T2V_data/label/part_2/-K2Kjul4ElA-Scene-0034/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-K3uX_MKCPY-Scene-0172.mp4,"The video shows a turtle crawling on a sandy beach. The turtle is black and has a hard shell. The sand is light brown and appears to be soft. The turtle moves slowly and deliberately, using its legs to push itself forward. The video is shot from a close-up angle, focusing on the turtle's shell and legs. There are no other objects or creatures visible in the video.",T2V_data/label/part_2/-K3uX_MKCPY-Scene-0172/depth.mp4,T2V_data/label/part_2/-K3uX_MKCPY-Scene-0172/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-N5LghDLkMU-Scene-0016.mp4,"The video shows a person wearing gloves holding a metal object with a hole in the center. The person is using a tool to clean the inside of the hole. The metal object appears to be a part of a larger machine or equipment. The person is carefully removing debris and dirt from the hole, ensuring that it is clean and free of any obstructions. The tool used for cleaning is not visible in the video. The background is blurred, but it seems to be a workshop or industrial setting. The person's movements are precise and deliberate, indicating that they are experienced in this task. The video does not contain any audio.",T2V_data/label/part_2/-N5LghDLkMU-Scene-0016/depth.mp4,T2V_data/label/part_2/-N5LghDLkMU-Scene-0016/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-N6KPdHwxaE-Scene-0004.mp4,The video shows a man in a blue shirt and black pants doing push-ups on an orange mat. He starts in a plank position and then lowers his body towards the mat. He then pushes back up to the starting position. The man repeats this motion several times.,T2V_data/label/part_2/-N6KPdHwxaE-Scene-0004/depth.mp4,T2V_data/label/part_2/-N6KPdHwxaE-Scene-0004/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-OfosS5LB-g-Scene-0046.mp4,"The video shows a person opening and closing the storage compartment of a car. The compartment is located on the side of the car, and the person opens it by pulling a handle. The compartment is empty, and the person closes it by pushing it back into place. The video is shot from the perspective of someone sitting in the car, and the person's hand is visible as they open and close the compartment.",T2V_data/label/part_2/-OfosS5LB-g-Scene-0046/depth.mp4,T2V_data/label/part_2/-OfosS5LB-g-Scene-0046/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-OzX7ZOntIY-Scene-0008.mp4,"In the video, a person is stirring a pot of food with a wooden spoon. The pot contains a mixture of meat and vegetables, and the person is continuously stirring the contents to ensure even cooking. The person's movements are smooth and deliberate, indicating that they are experienced in cooking. The pot appears to be on a stove, and the food is sizzling, suggesting that it is being cooked at a high temperature. The colors in the pot are vibrant, with the meat appearing brown and the vegetables a mix of green and yellow. The wooden spoon is a light brown color and appears to be well-used. The person's hand is visible, and they are wearing a ring on their finger.",T2V_data/label/part_2/-OzX7ZOntIY-Scene-0008/depth.mp4,T2V_data/label/part_2/-OzX7ZOntIY-Scene-0008/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-PdZlWVKWks-Scene-0132.mp4,"The video shows a person pouring a liquid from a small glass into a larger glass bowl. The person is wearing a plaid shirt and a watch on their left wrist. The liquid appears to be a golden brown color, and the bowl is placed on a white surface. The person's hands are visible, and they are using a fork to hold the small glass. The video is shot from a top-down angle, and the focus is on the action of pouring the liquid.",T2V_data/label/part_2/-PdZlWVKWks-Scene-0132/depth.mp4,T2V_data/label/part_2/-PdZlWVKWks-Scene-0132/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-PdZlWVKWks-Scene-0132.mp4,"The video shows a person pouring a liquid from a small glass into a larger glass bowl. The person is wearing a plaid shirt and a watch on their left wrist. The liquid appears to be a golden brown color, and the bowl is placed on a white surface. The person's hands are visible, and they are using a fork to hold the small glass. The video is shot from a top-down angle, and the focus is on the action of pouring the liquid.",T2V_data/label/part_2/-PdZlWVKWks-Scene-0132/depth.mp4,T2V_data/label/part_2/-PdZlWVKWks-Scene-0132/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-PoYjsUbfVg-Scene-0013.mp4,"In the video, a person is seen holding a small piece of metal in their hand. They then place the metal on a wooden block and use a hammer to hit it. The person continues to hit the metal with the hammer, shaping it into a specific form. The video is a demonstration of metalworking, showcasing the process of shaping metal using a hammer and an anvil. The person's movements are precise and deliberate, indicating their skill and experience in metalworking. The sound of the hammer hitting the metal is loud and clear, adding to the overall sensory experience of the video. The wooden block serves as a stable surface for the metal, allowing the person to focus on shaping it without worrying about it moving. The video provides a detailed look at the process of metalworking, from the initial shaping to the final product.",T2V_data/label/part_2/-PoYjsUbfVg-Scene-0013/depth.mp4,T2V_data/label/part_2/-PoYjsUbfVg-Scene-0013/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-RKTSg7B3tY-Scene-0096.mp4,"The video shows a group of men dressed in military uniforms standing in a field. They are holding rifles and appear to be preparing for a battle. The men are seen aiming their rifles and firing them, causing smoke to fill the air. The scene is set in a grassy field with trees in the background. The men are wearing dark-colored uniforms with hats, and the rifles are long and black. The video captures the intensity and chaos of a battlefield.",T2V_data/label/part_2/-RKTSg7B3tY-Scene-0096/depth.mp4,T2V_data/label/part_2/-RKTSg7B3tY-Scene-0096/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-U92rmXNkOM-Scene-0061.mp4,"In the video, a man is seen working out in a gym. He is wearing a white tank top and black wristbands. The man is standing in front of a weight machine and is lifting weights with both hands. He is facing away from the camera, and his back muscles are visibly contracting as he lifts the weights. The gym appears to be well-equipped, with various exercise machines and equipment visible in the background. The man's form is good, and he seems to be focused on his workout. The lighting in the gym is bright, and the overall atmosphere is one of determination and effort.",T2V_data/label/part_2/-U92rmXNkOM-Scene-0061/depth.mp4,T2V_data/label/part_2/-U92rmXNkOM-Scene-0061/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Uj_9oSLkfU-Scene-0075.mp4,"The video shows a close-up of a person's hands as they squeeze a bottle of blue liquid onto a white plate containing three different colored substances. The substances are pink, yellow, and gray, and they are arranged in a circular pattern on the plate. The blue liquid is poured onto the gray substance, causing it to spread and mix with the other colors. The person continues to squeeze the bottle, and the blue liquid spreads further, creating a swirling pattern of colors on the plate.",T2V_data/label/part_2/-Uj_9oSLkfU-Scene-0075/depth.mp4,T2V_data/label/part_2/-Uj_9oSLkfU-Scene-0075/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-Uk3v-PKMnk-Scene-0025.mp4,"In the video, two men are seen in a room with red walls and a black mat on the floor. One man is wearing a black karate uniform with a red belt, red gloves, and red protective gear on his hands and shins. The other man is wearing a black mask and black gloves. The man in the karate uniform is performing a series of karate moves, including kicks and punches, while the other man watches and occasionally blocks the moves. The room appears to be a dojo or training facility, and the lighting is dim.",T2V_data/label/part_2/-Uk3v-PKMnk-Scene-0025/depth.mp4,T2V_data/label/part_2/-Uk3v-PKMnk-Scene-0025/aug_entity_20.png
