video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-46zZDaACN8-Scene-0172.mp4,"In the video, a young boy is seen standing in a grassy field. He is wearing a yellow hoodie and black pants. The boy is holding a blue kite string in his hands and appears to be preparing to fly the kite. The field is open and there are no other people or objects visible in the background. The boy seems to be focused on the task at hand, and the weather appears to be windy, which is ideal for kite flying. The video captures the boy's movements as he adjusts the string and looks up towards the sky, presumably to see if the kite is ready to take flight.",T2V_data/label/part_3/-46zZDaACN8-Scene-0172/entity_20.mp4,T2V_data/label/part_3/-46zZDaACN8-Scene-0172/entity_20.png
T2V_data/VIDGEN-1M_unzip/-4eTqGCR8WE-Scene-0029.mp4,"The video shows a person's hands opening a laptop and then typing on the keyboard. The laptop is silver in color and is placed on a white surface. The person's hands are visible, and they are wearing a black long-sleeved shirt. The laptop has a black keyboard with white keys. The video is shot from a side angle, and the person's hands are the main focus.",T2V_data/label/part_3/-4eTqGCR8WE-Scene-0029/depth.mp4,T2V_data/label/part_3/-4eTqGCR8WE-Scene-0029/entity_20.png
T2V_data/VIDGEN-1M_unzip/-4eTqGCR8WE-Scene-0029.mp4,"The video shows a person's hands opening a laptop and then typing on the keyboard. The laptop is silver in color and is placed on a white surface. The person's hands are visible, and they are wearing a black long-sleeved shirt. The laptop has a black keyboard with white keys. The video is shot from a side angle, and the person's hands are the main focus.",T2V_data/label/part_3/-4eTqGCR8WE-Scene-0029/entity_20.mp4,T2V_data/label/part_3/-4eTqGCR8WE-Scene-0029/entity_20.png
T2V_data/VIDGEN-1M_unzip/-4xz2i3nqZY-Scene-0100.mp4,"The video shows a baseball game being played in a stadium. The batter is standing at the plate, ready to hit the ball. The pitcher is on the mound, preparing to throw the ball. The crowd is cheering in the background. The graphics are realistic, and the players are wearing their team uniforms. The stadium is filled with fans, and the atmosphere is lively. The video is shot from the perspective of the batter, giving the viewer a first-person view of the game.",T2V_data/label/part_3/-4xz2i3nqZY-Scene-0100/depth.mp4,T2V_data/label/part_3/-4xz2i3nqZY-Scene-0100/entity_60.png
T2V_data/VIDGEN-1M_unzip/-4xz2i3nqZY-Scene-0100.mp4,"The video shows a baseball game being played in a stadium. The batter is standing at the plate, ready to hit the ball. The pitcher is on the mound, preparing to throw the ball. The crowd is cheering in the background. The graphics are realistic, and the players are wearing their team uniforms. The stadium is filled with fans, and the atmosphere is lively. The video is shot from the perspective of the batter, giving the viewer a first-person view of the game.",T2V_data/label/part_3/-4xz2i3nqZY-Scene-0100/entity_60.mp4,T2V_data/label/part_3/-4xz2i3nqZY-Scene-0100/entity_60.png
T2V_data/VIDGEN-1M_unzip/-5ZPnwj1ggE-Scene-0050.mp4,"In the video, a man is seen riding a bull in a rodeo arena. The man is wearing a green shirt and black pants, and he is holding onto the bull with one hand. The bull is brown and has a large set of horns. The man is thrown off the bull and lands on the ground. The crowd in the stands can be seen cheering and clapping. The man then stands up and walks away from the bull.",T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0050/depth.mp4,T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0050/entity_20.png
T2V_data/VIDGEN-1M_unzip/-5ZPnwj1ggE-Scene-0050.mp4,"In the video, a man is seen riding a bull in a rodeo arena. The man is wearing a green shirt and black pants, and he is holding onto the bull with one hand. The bull is brown and has a large set of horns. The man is thrown off the bull and lands on the ground. The crowd in the stands can be seen cheering and clapping. The man then stands up and walks away from the bull.",T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0050/entity_20.mp4,T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0050/entity_20.png
T2V_data/VIDGEN-1M_unzip/-5ZPnwj1ggE-Scene-0063.mp4,The video shows a man riding a bull in a rodeo ring. The man is wearing a helmet and is holding onto a rope with one hand while the other hand is in the air. The bull is bucking and the man is trying to stay on top of it. The background shows a crowd of people watching the event. The man eventually falls off the bull and lands on the ground. The video ends with the man getting up and walking away from the bull.,T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0063/depth.mp4,T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0063/entity_40.png
T2V_data/VIDGEN-1M_unzip/-5ZPnwj1ggE-Scene-0063.mp4,The video shows a man riding a bull in a rodeo ring. The man is wearing a helmet and is holding onto a rope with one hand while the other hand is in the air. The bull is bucking and the man is trying to stay on top of it. The background shows a crowd of people watching the event. The man eventually falls off the bull and lands on the ground. The video ends with the man getting up and walking away from the bull.,T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0063/entity_40.mp4,T2V_data/label/part_3/-5ZPnwj1ggE-Scene-0063/entity_40.png
T2V_data/VIDGEN-1M_unzip/-5dyY7UDuB8-Scene-0006.mp4,"In the video, a person is seen pouring a liquid from a bottle into a metal container. The liquid appears to be clear and is being poured at a steady pace. The metal container is placed on a surface, and the person's hand is visible as they hold the bottle. The background is blurred, but it seems to be an indoor setting. The person's actions are deliberate and careful, suggesting that they are pouring the liquid with precision. The sound of the liquid being poured can be heard, adding to the overall sensory experience of the video.",T2V_data/label/part_3/-5dyY7UDuB8-Scene-0006/depth.mp4,T2V_data/label/part_3/-5dyY7UDuB8-Scene-0006/entity_60.png
T2V_data/VIDGEN-1M_unzip/-5dyY7UDuB8-Scene-0006.mp4,"In the video, a person is seen pouring a liquid from a bottle into a metal container. The liquid appears to be clear and is being poured at a steady pace. The metal container is placed on a surface, and the person's hand is visible as they hold the bottle. The background is blurred, but it seems to be an indoor setting. The person's actions are deliberate and careful, suggesting that they are pouring the liquid with precision. The sound of the liquid being poured can be heard, adding to the overall sensory experience of the video.",T2V_data/label/part_3/-5dyY7UDuB8-Scene-0006/entity_60.mp4,T2V_data/label/part_3/-5dyY7UDuB8-Scene-0006/entity_60.png
T2V_data/VIDGEN-1M_unzip/-6bVizHAAGM-Scene-0003.mp4,"In the video, a woman is standing on a dirt road next to a pink building. She is wearing a colorful dress and holding a basket. A monkey is sitting on the ground in front of her, and another monkey is climbing on her back. The monkey on her back is holding onto her hair and pulling her head back. The woman seems to be trying to get the monkey off her back. In the background, there are trees and a bicycle leaning against the building.",T2V_data/label/part_3/-6bVizHAAGM-Scene-0003/depth.mp4,T2V_data/label/part_3/-6bVizHAAGM-Scene-0003/entity_40.png
T2V_data/VIDGEN-1M_unzip/-6bVizHAAGM-Scene-0003.mp4,"In the video, a woman is standing on a dirt road next to a pink building. She is wearing a colorful dress and holding a basket. A monkey is sitting on the ground in front of her, and another monkey is climbing on her back. The monkey on her back is holding onto her hair and pulling her head back. The woman seems to be trying to get the monkey off her back. In the background, there are trees and a bicycle leaning against the building.",T2V_data/label/part_3/-6bVizHAAGM-Scene-0003/entity_40.mp4,T2V_data/label/part_3/-6bVizHAAGM-Scene-0003/entity_40.png
T2V_data/VIDGEN-1M_unzip/-7xtey7-ppA-Scene-0251.mp4,"In the video, a woman is seen riding a unicycle in a trampoline park. She is wearing a white t-shirt and gray leggings, and is holding onto the handlebars of the unicycle. The unicycle is colorful and has a rainbow pattern. The woman is bouncing up and down on the trampoline, and at one point, she almost falls but manages to catch herself. The trampoline park has other people in the background, but the focus is on the woman and her unicycle.",T2V_data/label/part_3/-7xtey7-ppA-Scene-0251/depth.mp4,T2V_data/label/part_3/-7xtey7-ppA-Scene-0251/entity_20.png
T2V_data/VIDGEN-1M_unzip/-7xtey7-ppA-Scene-0251.mp4,"In the video, a woman is seen riding a unicycle in a trampoline park. She is wearing a white t-shirt and gray leggings, and is holding onto the handlebars of the unicycle. The unicycle is colorful and has a rainbow pattern. The woman is bouncing up and down on the trampoline, and at one point, she almost falls but manages to catch herself. The trampoline park has other people in the background, but the focus is on the woman and her unicycle.",T2V_data/label/part_3/-7xtey7-ppA-Scene-0251/entity_20.mp4,T2V_data/label/part_3/-7xtey7-ppA-Scene-0251/entity_20.png
T2V_data/VIDGEN-1M_unzip/-9ObaLwecNc-Scene-0057.mp4,"In the video, a person is seen performing a skateboarding trick. The skateboard is black with white wheels, and the person is wearing black shoes. The trick involves the person flipping the skateboard with their feet while jumping in the air. The background is a concrete floor, and the lighting is dim.",T2V_data/label/part_3/-9ObaLwecNc-Scene-0057/depth.mp4,T2V_data/label/part_3/-9ObaLwecNc-Scene-0057/entity_20.png
T2V_data/VIDGEN-1M_unzip/-9ObaLwecNc-Scene-0057.mp4,"In the video, a person is seen performing a skateboarding trick. The skateboard is black with white wheels, and the person is wearing black shoes. The trick involves the person flipping the skateboard with their feet while jumping in the air. The background is a concrete floor, and the lighting is dim.",T2V_data/label/part_3/-9ObaLwecNc-Scene-0057/entity_20.mp4,T2V_data/label/part_3/-9ObaLwecNc-Scene-0057/entity_20.png
T2V_data/VIDGEN-1M_unzip/-ASM8_xfl6Y-Scene-0027.mp4,"The video shows a man riding a bicycle down a steep hill. He is wearing a red helmet and a black shirt with red stripes. The man is pedaling hard and appears to be in good physical shape. The road is wet, suggesting that it has recently rained. In the background, there are several buildings and parked cars. The man continues to ride down the hill, maintaining his balance and speed.",T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/depth.mp4,T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/entity_20.png
T2V_data/VIDGEN-1M_unzip/-ASM8_xfl6Y-Scene-0027.mp4,"The video shows a man riding a bicycle down a steep hill. He is wearing a red helmet and a black shirt with red stripes. The man is pedaling hard and appears to be in good physical shape. The road is wet, suggesting that it has recently rained. In the background, there are several buildings and parked cars. The man continues to ride down the hill, maintaining his balance and speed.",T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/entity_20.mp4,T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/entity_20.png
T2V_data/VIDGEN-1M_unzip/-ASM8_xfl6Y-Scene-0027.mp4,"The video shows a man riding a bicycle down a steep hill. He is wearing a red helmet and a black shirt with red stripes. The man is pedaling hard and appears to be in good physical shape. The road is wet, suggesting that it has recently rained. In the background, there are several buildings and parked cars. The man continues to ride down the hill, maintaining his balance and speed.",T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/depth.mp4,T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/entity_40.png
T2V_data/VIDGEN-1M_unzip/-ASM8_xfl6Y-Scene-0027.mp4,"The video shows a man riding a bicycle down a steep hill. He is wearing a red helmet and a black shirt with red stripes. The man is pedaling hard and appears to be in good physical shape. The road is wet, suggesting that it has recently rained. In the background, there are several buildings and parked cars. The man continues to ride down the hill, maintaining his balance and speed.",T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/entity_40.mp4,T2V_data/label/part_3/-ASM8_xfl6Y-Scene-0027/entity_40.png
T2V_data/VIDGEN-1M_unzip/-AsLjDOOH8E-Scene-0085.mp4,"In the video, a person is seen holding a clear plastic container with a white lid. The container is being tilted over a glass jar that is filled with water and has several branches inside it. The person is pouring water from the container into the jar, which causes the branches to move slightly. The water level in the jar rises as the person continues to pour. The background is a plain white surface, and the person's hands are visible as they hold the container.",T2V_data/label/part_3/-AsLjDOOH8E-Scene-0085/depth.mp4,T2V_data/label/part_3/-AsLjDOOH8E-Scene-0085/entity_60.png
T2V_data/VIDGEN-1M_unzip/-AsLjDOOH8E-Scene-0085.mp4,"In the video, a person is seen holding a clear plastic container with a white lid. The container is being tilted over a glass jar that is filled with water and has several branches inside it. The person is pouring water from the container into the jar, which causes the branches to move slightly. The water level in the jar rises as the person continues to pour. The background is a plain white surface, and the person's hands are visible as they hold the container.",T2V_data/label/part_3/-AsLjDOOH8E-Scene-0085/entity_60.mp4,T2V_data/label/part_3/-AsLjDOOH8E-Scene-0085/entity_60.png
T2V_data/VIDGEN-1M_unzip/-B9cy8VnHSk-Scene-0043.mp4,"In the video, a woman is seen standing outside a house. She is wearing a red sari and has a basket in her hand. A monkey is sitting on a motorcycle next to her and is reaching into the basket. The woman is looking at the monkey and appears to be feeding it. The background shows a rural setting with trees and a clear sky. The monkey is brown and appears to be a juvenile. The woman's expression is calm and she seems to be comfortable with the monkey's presence. The motorcycle is black and is parked on the side of the road. The basket is woven and appears to be empty.",T2V_data/label/part_3/-B9cy8VnHSk-Scene-0043/depth.mp4,T2V_data/label/part_3/-B9cy8VnHSk-Scene-0043/entity_20.png
T2V_data/VIDGEN-1M_unzip/-B9cy8VnHSk-Scene-0043.mp4,"In the video, a woman is seen standing outside a house. She is wearing a red sari and has a basket in her hand. A monkey is sitting on a motorcycle next to her and is reaching into the basket. The woman is looking at the monkey and appears to be feeding it. The background shows a rural setting with trees and a clear sky. The monkey is brown and appears to be a juvenile. The woman's expression is calm and she seems to be comfortable with the monkey's presence. The motorcycle is black and is parked on the side of the road. The basket is woven and appears to be empty.",T2V_data/label/part_3/-B9cy8VnHSk-Scene-0043/entity_20.mp4,T2V_data/label/part_3/-B9cy8VnHSk-Scene-0043/entity_20.png
T2V_data/VIDGEN-1M_unzip/-CAXkbdb5vY-Scene-0013.mp4,"The video shows a tennis match in progress on a clay court. The players are wearing white shirts and shorts, and the court is surrounded by a blue wall with the words ""HSBC Republic"" written on it. The players are seen hitting the ball back and forth over the net, with one player successfully hitting the ball out of the opponent's reach. The crowd can be heard cheering in the background.",T2V_data/label/part_3/-CAXkbdb5vY-Scene-0013/depth.mp4,T2V_data/label/part_3/-CAXkbdb5vY-Scene-0013/entity_20.png
T2V_data/VIDGEN-1M_unzip/-CAXkbdb5vY-Scene-0013.mp4,"The video shows a tennis match in progress on a clay court. The players are wearing white shirts and shorts, and the court is surrounded by a blue wall with the words ""HSBC Republic"" written on it. The players are seen hitting the ball back and forth over the net, with one player successfully hitting the ball out of the opponent's reach. The crowd can be heard cheering in the background.",T2V_data/label/part_3/-CAXkbdb5vY-Scene-0013/entity_20.mp4,T2V_data/label/part_3/-CAXkbdb5vY-Scene-0013/entity_20.png
T2V_data/VIDGEN-1M_unzip/-CH-TTEjO9A-Scene-0008.mp4,The video shows a man wearing a white shirt and black pants skateboarding at a skate park. He is seen riding his skateboard towards a ramp and performing a trick. The skate park is surrounded by trees and there is another man standing nearby. The man successfully completes the trick and rides away.,T2V_data/label/part_3/-CH-TTEjO9A-Scene-0008/depth.mp4,T2V_data/label/part_3/-CH-TTEjO9A-Scene-0008/entity_40.png
T2V_data/VIDGEN-1M_unzip/-CH-TTEjO9A-Scene-0008.mp4,The video shows a man wearing a white shirt and black pants skateboarding at a skate park. He is seen riding his skateboard towards a ramp and performing a trick. The skate park is surrounded by trees and there is another man standing nearby. The man successfully completes the trick and rides away.,T2V_data/label/part_3/-CH-TTEjO9A-Scene-0008/entity_40.mp4,T2V_data/label/part_3/-CH-TTEjO9A-Scene-0008/entity_40.png
T2V_data/VIDGEN-1M_unzip/-CTxMb7fsWE-Scene-0005.mp4,"The video shows a firefighter climbing a ladder to reach a burning building. The firefighter is wearing a black suit with yellow stripes and a helmet. The building is made of red bricks and has a black railing on the balcony. The fire is intense and bright orange, with smoke billowing out. The firefighter is holding a hose and spraying water onto the fire.",T2V_data/label/part_3/-CTxMb7fsWE-Scene-0005/depth.mp4,T2V_data/label/part_3/-CTxMb7fsWE-Scene-0005/entity_40.png
T2V_data/VIDGEN-1M_unzip/-CTxMb7fsWE-Scene-0005.mp4,"The video shows a firefighter climbing a ladder to reach a burning building. The firefighter is wearing a black suit with yellow stripes and a helmet. The building is made of red bricks and has a black railing on the balcony. The fire is intense and bright orange, with smoke billowing out. The firefighter is holding a hose and spraying water onto the fire.",T2V_data/label/part_3/-CTxMb7fsWE-Scene-0005/entity_40.mp4,T2V_data/label/part_3/-CTxMb7fsWE-Scene-0005/entity_40.png
T2V_data/VIDGEN-1M_unzip/-CYyxwkGN8Y-Scene-0059.mp4,"In the video, a person is seen making a rose out of clay. They start by rolling a piece of pink clay into a small ball and then flatten it out into a circular shape. Next, they use a tool to create petal-like indentations around the edge of the clay. The person then rolls the clay into a spiral shape, gradually forming the petals of the rose. They continue to add more layers to the rose, creating a more intricate and detailed design. The final product is a beautifully crafted rose made entirely out of clay.",T2V_data/label/part_3/-CYyxwkGN8Y-Scene-0059/depth.mp4,T2V_data/label/part_3/-CYyxwkGN8Y-Scene-0059/entity_40.png
T2V_data/VIDGEN-1M_unzip/-CYyxwkGN8Y-Scene-0059.mp4,"In the video, a person is seen making a rose out of clay. They start by rolling a piece of pink clay into a small ball and then flatten it out into a circular shape. Next, they use a tool to create petal-like indentations around the edge of the clay. The person then rolls the clay into a spiral shape, gradually forming the petals of the rose. They continue to add more layers to the rose, creating a more intricate and detailed design. The final product is a beautifully crafted rose made entirely out of clay.",T2V_data/label/part_3/-CYyxwkGN8Y-Scene-0059/entity_40.mp4,T2V_data/label/part_3/-CYyxwkGN8Y-Scene-0059/entity_40.png
T2V_data/VIDGEN-1M_unzip/-CeDYgZHpG0-Scene-0023.mp4,"The video shows a soccer game in progress. The players are running on the field, trying to score a goal. The goalkeeper is wearing a green jersey and is trying to block the ball. The players are wearing blue and white jerseys. The ball is being kicked towards the goal, and the players are running towards it. The field is green with white lines marking the boundaries. The players are wearing cleats, and the ball is white with black spots. The goalpost is white with a net.",T2V_data/label/part_3/-CeDYgZHpG0-Scene-0023/depth.mp4,T2V_data/label/part_3/-CeDYgZHpG0-Scene-0023/entity_20.png
T2V_data/VIDGEN-1M_unzip/-CeDYgZHpG0-Scene-0023.mp4,"The video shows a soccer game in progress. The players are running on the field, trying to score a goal. The goalkeeper is wearing a green jersey and is trying to block the ball. The players are wearing blue and white jerseys. The ball is being kicked towards the goal, and the players are running towards it. The field is green with white lines marking the boundaries. The players are wearing cleats, and the ball is white with black spots. The goalpost is white with a net.",T2V_data/label/part_3/-CeDYgZHpG0-Scene-0023/entity_20.mp4,T2V_data/label/part_3/-CeDYgZHpG0-Scene-0023/entity_20.png
T2V_data/VIDGEN-1M_unzip/-CeDYgZHpG0-Scene-0041.mp4,"The video shows a soccer game in progress. Two players, one in a red jersey and the other in a blue and white striped jersey, are seen running towards the ball. The player in the red jersey manages to kick the ball away from the player in the blue and white striped jersey. The background shows a stadium with advertisements and a scoreboard. The players are on a green field with white boundary lines.",T2V_data/label/part_3/-CeDYgZHpG0-Scene-0041/depth.mp4,T2V_data/label/part_3/-CeDYgZHpG0-Scene-0041/entity_20.png
T2V_data/VIDGEN-1M_unzip/-CeDYgZHpG0-Scene-0041.mp4,"The video shows a soccer game in progress. Two players, one in a red jersey and the other in a blue and white striped jersey, are seen running towards the ball. The player in the red jersey manages to kick the ball away from the player in the blue and white striped jersey. The background shows a stadium with advertisements and a scoreboard. The players are on a green field with white boundary lines.",T2V_data/label/part_3/-CeDYgZHpG0-Scene-0041/entity_20.mp4,T2V_data/label/part_3/-CeDYgZHpG0-Scene-0041/entity_20.png
T2V_data/VIDGEN-1M_unzip/-Cht21O0YG0-Scene-0031.mp4,"The video shows a football game being played in a stadium. The players are wearing blue and white uniforms, and the crowd is cheering in the background. The game is being played on a field with green grass and white markings. The players are running, tackling, and scoring touchdowns. The video also shows a scoreboard with the game's progress, including the teams' scores and the time left in the game.",T2V_data/label/part_3/-Cht21O0YG0-Scene-0031/depth.mp4,T2V_data/label/part_3/-Cht21O0YG0-Scene-0031/entity_40.png
T2V_data/VIDGEN-1M_unzip/-Cht21O0YG0-Scene-0031.mp4,"The video shows a football game being played in a stadium. The players are wearing blue and white uniforms, and the crowd is cheering in the background. The game is being played on a field with green grass and white markings. The players are running, tackling, and scoring touchdowns. The video also shows a scoreboard with the game's progress, including the teams' scores and the time left in the game.",T2V_data/label/part_3/-Cht21O0YG0-Scene-0031/entity_40.mp4,T2V_data/label/part_3/-Cht21O0YG0-Scene-0031/entity_40.png
T2V_data/VIDGEN-1M_unzip/-DBowpmR3Rc-Scene-0141.mp4,"In the video, a person is seen kneading and stretching a piece of slime. The slime is pink and blue in color, and the person is using their hands to manipulate it. The person's nails are painted yellow, and they are wearing a black shirt. The background is a plain white surface.",T2V_data/label/part_3/-DBowpmR3Rc-Scene-0141/depth.mp4,T2V_data/label/part_3/-DBowpmR3Rc-Scene-0141/entity_20.png
T2V_data/VIDGEN-1M_unzip/-DBowpmR3Rc-Scene-0141.mp4,"In the video, a person is seen kneading and stretching a piece of slime. The slime is pink and blue in color, and the person is using their hands to manipulate it. The person's nails are painted yellow, and they are wearing a black shirt. The background is a plain white surface.",T2V_data/label/part_3/-DBowpmR3Rc-Scene-0141/entity_20.mp4,T2V_data/label/part_3/-DBowpmR3Rc-Scene-0141/entity_20.png
T2V_data/VIDGEN-1M_unzip/-DsFcg7kllc-Scene-0037.mp4,"The video shows a group of people standing around a table with water bottles on it. They are all wearing clear plastic raincoats and are smashing the water bottles on the table. The background has a blue banner with the words ""Battle of the Web Stars"" written on it. The participants are laughing and having fun while doing this activity.",T2V_data/label/part_3/-DsFcg7kllc-Scene-0037/depth.mp4,T2V_data/label/part_3/-DsFcg7kllc-Scene-0037/entity_20.png
