video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-TBs_TosRBY-Scene-0006.mp4,"The video shows a hockey game in progress. The players are wearing their respective team uniforms and are seen skating on the ice. The goalie is in position, ready to defend the goal. The players are seen passing the puck to each other, attempting to score a goal. The rink is surrounded by boards and glass, and there are advertisements visible on the boards. The players are using their sticks to control the puck and maneuver around the rink. The game seems to be intense, with both teams actively engaged in the play.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-TBs_TosRBY-Scene-0006/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-TBs_TosRBY-Scene-0006/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-TBs_TosRBY-Scene-0006.mp4,"The video shows a hockey game in progress. The players are wearing their respective team uniforms and are seen skating on the ice. The goalie is in position, ready to defend the goal. The players are seen passing the puck to each other, attempting to score a goal. The rink is surrounded by boards and glass, and there are advertisements visible on the boards. The players are using their sticks to control the puck and maneuver around the rink. The game seems to be intense, with both teams actively engaged in the play.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-TBs_TosRBY-Scene-0006/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-TBs_TosRBY-Scene-0006/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-_roi9tsUyg-Scene-0083.mp4,The video shows a baseball player in a purple and white uniform standing on the field. The player is holding a baseball glove and is seen throwing the ball. The stadium is filled with spectators. The player then runs towards the outfield.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-_roi9tsUyg-Scene-0083/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-_roi9tsUyg-Scene-0083/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-_roi9tsUyg-Scene-0083.mp4,The video shows a baseball player in a purple and white uniform standing on the field. The player is holding a baseball glove and is seen throwing the ball. The stadium is filled with spectators. The player then runs towards the outfield.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-_roi9tsUyg-Scene-0083/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-_roi9tsUyg-Scene-0083/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-lp0Uwtk-tQ-Scene-0015.mp4,"In the video, a young man is seen standing next to a tree. He is wearing a pink shirt and sunglasses. The man is using a tool to carve into the tree. The tree has a rough texture and is located in a fenced area. The man appears to be focused on his task, carefully carving into the tree. The video captures the man's movements as he works on the tree, providing a close-up view of his actions. The colors in the video are vibrant, with the pink of the man's shirt contrasting against the natural tones of the tree and the greenery in the background. The man's actions are deliberate and precise, indicating that he is skilled in his craft. Overall, the video provides a detailed look at the process of tree carving and the skill required to do so.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-lp0Uwtk-tQ-Scene-0015.mp4,"In the video, a young man is seen standing next to a tree. He is wearing a pink shirt and sunglasses. The man is using a tool to carve into the tree. The tree has a rough texture and is located in a fenced area. The man appears to be focused on his task, carefully carving into the tree. The video captures the man's movements as he works on the tree, providing a close-up view of his actions. The colors in the video are vibrant, with the pink of the man's shirt contrasting against the natural tones of the tree and the greenery in the background. The man's actions are deliberate and precise, indicating that he is skilled in his craft. Overall, the video provides a detailed look at the process of tree carving and the skill required to do so.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-lp0Uwtk-tQ-Scene-0015.mp4,"In the video, a young man is seen standing next to a tree. He is wearing a pink shirt and sunglasses. The man is using a tool to carve into the tree. The tree has a rough texture and is located in a fenced area. The man appears to be focused on his task, carefully carving into the tree. The video captures the man's movements as he works on the tree, providing a close-up view of his actions. The colors in the video are vibrant, with the pink of the man's shirt contrasting against the natural tones of the tree and the greenery in the background. The man's actions are deliberate and precise, indicating that he is skilled in his craft. Overall, the video provides a detailed look at the process of tree carving and the skill required to do so.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-lp0Uwtk-tQ-Scene-0015.mp4,"In the video, a young man is seen standing next to a tree. He is wearing a pink shirt and sunglasses. The man is using a tool to carve into the tree. The tree has a rough texture and is located in a fenced area. The man appears to be focused on his task, carefully carving into the tree. The video captures the man's movements as he works on the tree, providing a close-up view of his actions. The colors in the video are vibrant, with the pink of the man's shirt contrasting against the natural tones of the tree and the greenery in the background. The man's actions are deliberate and precise, indicating that he is skilled in his craft. Overall, the video provides a detailed look at the process of tree carving and the skill required to do so.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-lp0Uwtk-tQ-Scene-0015/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-weIbif0bWI-Scene-0019.mp4,"The video shows a close-up of a person's hand holding a spoon over a white mug. The spoon is filled with a thick, dark brown liquid, which appears to be chocolate syrup. The person is seen stirring the syrup in the mug, causing it to swirl around and create a glossy sheen on the surface. The mug is placed on a white countertop, and the background is blurred, focusing the viewer's attention on the action of stirring the syrup.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-weIbif0bWI-Scene-0019/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-weIbif0bWI-Scene-0019/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-weIbif0bWI-Scene-0019.mp4,"The video shows a close-up of a person's hand holding a spoon over a white mug. The spoon is filled with a thick, dark brown liquid, which appears to be chocolate syrup. The person is seen stirring the syrup in the mug, causing it to swirl around and create a glossy sheen on the surface. The mug is placed on a white countertop, and the background is blurred, focusing the viewer's attention on the action of stirring the syrup.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-weIbif0bWI-Scene-0019/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/-weIbif0bWI-Scene-0019/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/03EMer5erLI-Scene-0021.mp4,"In the video, a person is seen holding a metal tool with a threaded end. The tool is being used to unscrew a bolt on a piece of machinery. The person's hands are visible, and they are wearing a denim jacket. The background is blurred, but it appears to be an industrial setting. The person is using a wrench to turn the bolt counterclockwise. The bolt is silver and has a hexagonal shape. The person's movements are deliberate and precise, indicating that they are experienced in using the tool. The video ends with the bolt being fully unscrewed.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/03EMer5erLI-Scene-0021/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/03EMer5erLI-Scene-0021/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/03EMer5erLI-Scene-0021.mp4,"In the video, a person is seen holding a metal tool with a threaded end. The tool is being used to unscrew a bolt on a piece of machinery. The person's hands are visible, and they are wearing a denim jacket. The background is blurred, but it appears to be an industrial setting. The person is using a wrench to turn the bolt counterclockwise. The bolt is silver and has a hexagonal shape. The person's movements are deliberate and precise, indicating that they are experienced in using the tool. The video ends with the bolt being fully unscrewed.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/03EMer5erLI-Scene-0021/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/03EMer5erLI-Scene-0021/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/0RDNZdUwths-Scene-0099.mp4,"In the video, a person is seen using a yellow drill to drill into a piece of wood. The person is wearing a bracelet on their wrist and is holding the drill with both hands. The background consists of rocks and other pieces of wood. The person appears to be focused on the task at hand, carefully guiding the drill to create a hole in the wood. The sound of the drill can be heard in the background, indicating that the person is actively working on the project. The video provides a close-up view of the drilling process, allowing the viewer to see the details of the drill and the wood.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0RDNZdUwths-Scene-0099/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0RDNZdUwths-Scene-0099/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/0RDNZdUwths-Scene-0099.mp4,"In the video, a person is seen using a yellow drill to drill into a piece of wood. The person is wearing a bracelet on their wrist and is holding the drill with both hands. The background consists of rocks and other pieces of wood. The person appears to be focused on the task at hand, carefully guiding the drill to create a hole in the wood. The sound of the drill can be heard in the background, indicating that the person is actively working on the project. The video provides a close-up view of the drilling process, allowing the viewer to see the details of the drill and the wood.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0RDNZdUwths-Scene-0099/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0RDNZdUwths-Scene-0099/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/0S5wZ4HQxtY-Scene-0038.mp4,"The video shows a man in a boxing ring with another man. The man in the ring is wearing black shorts and has long hair. He is seen throwing punches at the other man. The other man is wearing white shorts and is being knocked down by the punches. The man in the ring then walks around the ring, looking at the other man who is still on the ground. The video ends with the man in the ring walking towards the camera.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0S5wZ4HQxtY-Scene-0038/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0S5wZ4HQxtY-Scene-0038/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0S5wZ4HQxtY-Scene-0038.mp4,"The video shows a man in a boxing ring with another man. The man in the ring is wearing black shorts and has long hair. He is seen throwing punches at the other man. The other man is wearing white shorts and is being knocked down by the punches. The man in the ring then walks around the ring, looking at the other man who is still on the ground. The video ends with the man in the ring walking towards the camera.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0S5wZ4HQxtY-Scene-0038/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0S5wZ4HQxtY-Scene-0038/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0eCBANE1rXk-Scene-0104.mp4,"In the video, a person is seen holding a large ball of pink slime in their hands. The slime has glitter in it, and the person is squeezing it, stretching it, and playing with it. The person's hands are covered in slime, and they are wearing a ring on their left hand. The background is a white table, and there are containers of slime on the table. The person continues to play with the slime, stretching it out and then letting it go, causing it to fall back onto the table.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0eCBANE1rXk-Scene-0104/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0eCBANE1rXk-Scene-0104/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/0eCBANE1rXk-Scene-0104.mp4,"In the video, a person is seen holding a large ball of pink slime in their hands. The slime has glitter in it, and the person is squeezing it, stretching it, and playing with it. The person's hands are covered in slime, and they are wearing a ring on their left hand. The background is a white table, and there are containers of slime on the table. The person continues to play with the slime, stretching it out and then letting it go, causing it to fall back onto the table.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0eCBANE1rXk-Scene-0104/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0eCBANE1rXk-Scene-0104/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/0h9hs9bJafs-Scene-0104.mp4,"The video shows a person wearing a hat and a black shirt holding a large fish in a white tub filled with water. The person is seen holding the fish by its mouth and then letting it go. The fish is black with some green spots on its body. The person then moves away from the fish, and the fish starts swimming around in the tub. The water in the tub is clear, and the tub appears to be outdoors.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0h9hs9bJafs-Scene-0104/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0h9hs9bJafs-Scene-0104/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0h9hs9bJafs-Scene-0104.mp4,"The video shows a person wearing a hat and a black shirt holding a large fish in a white tub filled with water. The person is seen holding the fish by its mouth and then letting it go. The fish is black with some green spots on its body. The person then moves away from the fish, and the fish starts swimming around in the tub. The water in the tub is clear, and the tub appears to be outdoors.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0h9hs9bJafs-Scene-0104/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0h9hs9bJafs-Scene-0104/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0xuJa4ID3U4-Scene-0009.mp4,"In the video, a person is seen holding a piece of paper with a drawing of a cat on it. The person is using a pair of scissors to cut out the drawing of the cat. The cat is drawn in a simple, cartoon-like style with minimal details. The person's hands are visible, and they are wearing a ring on their left hand. The scissors are silver and appear to be of a standard size. The paper is white, and the drawing is done in black ink. The background is not visible, so it is unclear where the person is located.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0xuJa4ID3U4-Scene-0009/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0xuJa4ID3U4-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0xuJa4ID3U4-Scene-0009.mp4,"In the video, a person is seen holding a piece of paper with a drawing of a cat on it. The person is using a pair of scissors to cut out the drawing of the cat. The cat is drawn in a simple, cartoon-like style with minimal details. The person's hands are visible, and they are wearing a ring on their left hand. The scissors are silver and appear to be of a standard size. The paper is white, and the drawing is done in black ink. The background is not visible, so it is unclear where the person is located.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0xuJa4ID3U4-Scene-0009/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/0xuJa4ID3U4-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1CAzJRlTOJc-Scene-0063.mp4,"The video shows a leopard gecko walking on a rocky surface. The gecko has a yellowish-brown body with dark spots and a long tail. It moves slowly and deliberately, using its limbs to navigate the uneven terrain. The rocks are of various sizes and colors, ranging from light grey to dark brown. There is also a small green plant visible in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1CAzJRlTOJc-Scene-0063.mp4,"The video shows a leopard gecko walking on a rocky surface. The gecko has a yellowish-brown body with dark spots and a long tail. It moves slowly and deliberately, using its limbs to navigate the uneven terrain. The rocks are of various sizes and colors, ranging from light grey to dark brown. There is also a small green plant visible in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1CAzJRlTOJc-Scene-0063.mp4,"The video shows a leopard gecko walking on a rocky surface. The gecko has a yellowish-brown body with dark spots and a long tail. It moves slowly and deliberately, using its limbs to navigate the uneven terrain. The rocks are of various sizes and colors, ranging from light grey to dark brown. There is also a small green plant visible in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1CAzJRlTOJc-Scene-0063.mp4,"The video shows a leopard gecko walking on a rocky surface. The gecko has a yellowish-brown body with dark spots and a long tail. It moves slowly and deliberately, using its limbs to navigate the uneven terrain. The rocks are of various sizes and colors, ranging from light grey to dark brown. There is also a small green plant visible in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1CAzJRlTOJc-Scene-0063/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1OYvsJNygTc-Scene-0010.mp4,"In the video, a person is seen stirring a pot of chocolate sauce with a wooden spoon. The sauce is dark brown in color and has a glossy texture. The person then adds a white powdery substance to the sauce and continues to stir it. The white substance appears to be sugar. The person stirs the mixture until the sugar is fully incorporated into the chocolate sauce.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1OYvsJNygTc-Scene-0010/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1OYvsJNygTc-Scene-0010/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/1OYvsJNygTc-Scene-0010.mp4,"In the video, a person is seen stirring a pot of chocolate sauce with a wooden spoon. The sauce is dark brown in color and has a glossy texture. The person then adds a white powdery substance to the sauce and continues to stir it. The white substance appears to be sugar. The person stirs the mixture until the sugar is fully incorporated into the chocolate sauce.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1OYvsJNygTc-Scene-0010/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1OYvsJNygTc-Scene-0010/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/1WKuYOB93TA-Scene-0011.mp4,"The video shows a man riding a bull in a rodeo arena. The man is wearing a helmet and is holding onto a rope tied to the bull. The bull is bucking wildly, trying to throw the man off its back. The man is struggling to stay on the bull as it continues to buck. The rodeo arena is surrounded by a large crowd of spectators who are watching the event. The man eventually falls off the bull and lands on the ground. The bull continues to buck after he falls off. The video captures the intensity and danger of rodeo events.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1WKuYOB93TA-Scene-0011/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1WKuYOB93TA-Scene-0011/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1WKuYOB93TA-Scene-0011.mp4,"The video shows a man riding a bull in a rodeo arena. The man is wearing a helmet and is holding onto a rope tied to the bull. The bull is bucking wildly, trying to throw the man off its back. The man is struggling to stay on the bull as it continues to buck. The rodeo arena is surrounded by a large crowd of spectators who are watching the event. The man eventually falls off the bull and lands on the ground. The bull continues to buck after he falls off. The video captures the intensity and danger of rodeo events.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1WKuYOB93TA-Scene-0011/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1WKuYOB93TA-Scene-0011/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1dexgjTrqZ8-Scene-0132.mp4,"In the video, a person is seen working on a wooden structure. The individual is using a drill to make holes in the wood. The person is also seen using a measuring tape to measure the structure. The video provides a close-up view of the person's hands and the tools being used. The wooden structure appears to be in the process of being built or repaired. The person's actions are deliberate and precise, indicating that they are experienced in woodworking. The video does not provide any additional context or information about the location or purpose of the wooden structure.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1dexgjTrqZ8-Scene-0132/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1dexgjTrqZ8-Scene-0132/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1dexgjTrqZ8-Scene-0132.mp4,"In the video, a person is seen working on a wooden structure. The individual is using a drill to make holes in the wood. The person is also seen using a measuring tape to measure the structure. The video provides a close-up view of the person's hands and the tools being used. The wooden structure appears to be in the process of being built or repaired. The person's actions are deliberate and precise, indicating that they are experienced in woodworking. The video does not provide any additional context or information about the location or purpose of the wooden structure.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1dexgjTrqZ8-Scene-0132/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1dexgjTrqZ8-Scene-0132/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1scblfy5guE-Scene-0036.mp4,"In the video, a young child is seen playing with a toy train set. The child is placing a train on a blue track and then pushing it along the track. The train is silver in color and appears to be a model of a passenger train. The child seems to be enjoying the activity, as they are focused on the task at hand. The setting appears to be indoors, with a white wall in the background. There are no other objects or people visible in the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1scblfy5guE-Scene-0036/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1scblfy5guE-Scene-0036/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1scblfy5guE-Scene-0036.mp4,"In the video, a young child is seen playing with a toy train set. The child is placing a train on a blue track and then pushing it along the track. The train is silver in color and appears to be a model of a passenger train. The child seems to be enjoying the activity, as they are focused on the task at hand. The setting appears to be indoors, with a white wall in the background. There are no other objects or people visible in the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1scblfy5guE-Scene-0036/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1scblfy5guE-Scene-0036/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1x486E8mCDc-Scene-0053.mp4,"The video shows a shirtless man with tattoos on his arms and chest doing pull-ups on a bar. He is in a gym with blue walls and a white ceiling. The man is wearing black shorts and has a muscular build. He is using an overhand grip on the bar and pulling himself up with his arms fully extended. The video is shot from a side angle, showing the man's profile as he performs the exercise.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1x486E8mCDc-Scene-0053/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1x486E8mCDc-Scene-0053/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1x486E8mCDc-Scene-0053.mp4,"The video shows a shirtless man with tattoos on his arms and chest doing pull-ups on a bar. He is in a gym with blue walls and a white ceiling. The man is wearing black shorts and has a muscular build. He is using an overhand grip on the bar and pulling himself up with his arms fully extended. The video is shot from a side angle, showing the man's profile as he performs the exercise.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1x486E8mCDc-Scene-0053/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_0/1x486E8mCDc-Scene-0053/aug_entity_20.png
