video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-4gyzoQAFXA-Scene-0005.mp4,"In this video, a person is seen holding a knife in their hand. The knife has a black handle and a silver blade. The person is demonstrating how to open and close the knife by pulling the blade out and pushing it back in. The background is a green surface with black text on it. The person's hand movements are smooth and precise as they manipulate the knife. The video is shot in close-up, allowing for a clear view of the knife and the person's hand movements.",T2V_data/label/part_4/-4gyzoQAFXA-Scene-0005/entity_20.mp4,T2V_data/label/part_4/-4gyzoQAFXA-Scene-0005/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-4gyzoQAFXA-Scene-0005.mp4,"In this video, a person is seen holding a knife in their hand. The knife has a black handle and a silver blade. The person is demonstrating how to open and close the knife by pulling the blade out and pushing it back in. The background is a green surface with black text on it. The person's hand movements are smooth and precise as they manipulate the knife. The video is shot in close-up, allowing for a clear view of the knife and the person's hand movements.",T2V_data/label/part_4/-4gyzoQAFXA-Scene-0005/depth.mp4,T2V_data/label/part_4/-4gyzoQAFXA-Scene-0005/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-4gyzoQAFXA-Scene-0005.mp4,"In this video, a person is seen holding a knife in their hand. The knife has a black handle and a silver blade. The person is demonstrating how to open and close the knife by pulling the blade out and pushing it back in. The background is a green surface with black text on it. The person's hand movements are smooth and precise as they manipulate the knife. The video is shot in close-up, allowing for a clear view of the knife and the person's hand movements.",T2V_data/label/part_4/-4gyzoQAFXA-Scene-0005/entity_40.mp4,T2V_data/label/part_4/-4gyzoQAFXA-Scene-0005/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-5m0jOGwOKA-Scene-0025.mp4,"In the video, a man is seen riding a red motorcycle on a highway. He is wearing a black jacket and a white helmet. As he rides, he lifts the front wheel of the motorcycle off the ground and balances on the back wheel, performing a wheelie. The man maintains this position for a few seconds before bringing the front wheel back down to the ground and continuing to ride. The sky is clear and blue, and there are trees and grass visible in the background.",T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/depth.mp4,T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-5m0jOGwOKA-Scene-0025.mp4,"In the video, a man is seen riding a red motorcycle on a highway. He is wearing a black jacket and a white helmet. As he rides, he lifts the front wheel of the motorcycle off the ground and balances on the back wheel, performing a wheelie. The man maintains this position for a few seconds before bringing the front wheel back down to the ground and continuing to ride. The sky is clear and blue, and there are trees and grass visible in the background.",T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/entity_20.mp4,T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-5m0jOGwOKA-Scene-0025.mp4,"In the video, a man is seen riding a red motorcycle on a highway. He is wearing a black jacket and a white helmet. As he rides, he lifts the front wheel of the motorcycle off the ground and balances on the back wheel, performing a wheelie. The man maintains this position for a few seconds before bringing the front wheel back down to the ground and continuing to ride. The sky is clear and blue, and there are trees and grass visible in the background.",T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/depth.mp4,T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-5m0jOGwOKA-Scene-0025.mp4,"In the video, a man is seen riding a red motorcycle on a highway. He is wearing a black jacket and a white helmet. As he rides, he lifts the front wheel of the motorcycle off the ground and balances on the back wheel, performing a wheelie. The man maintains this position for a few seconds before bringing the front wheel back down to the ground and continuing to ride. The sky is clear and blue, and there are trees and grass visible in the background.",T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/entity_40.mp4,T2V_data/label/part_4/-5m0jOGwOKA-Scene-0025/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-6EM6YhCFyY-Scene-0073.mp4,"The video shows a man working on a machine. He is using a wrench to turn a bolt on the machine. The machine is blue and has a yellow hose attached to it. The man is wearing a green shirt and appears to be focused on his task. The environment around him is not clearly visible, but it seems to be an industrial setting.",T2V_data/label/part_4/-6EM6YhCFyY-Scene-0073/depth.mp4,T2V_data/label/part_4/-6EM6YhCFyY-Scene-0073/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-6EM6YhCFyY-Scene-0073.mp4,"The video shows a man working on a machine. He is using a wrench to turn a bolt on the machine. The machine is blue and has a yellow hose attached to it. The man is wearing a green shirt and appears to be focused on his task. The environment around him is not clearly visible, but it seems to be an industrial setting.",T2V_data/label/part_4/-6EM6YhCFyY-Scene-0073/entity_40.mp4,T2V_data/label/part_4/-6EM6YhCFyY-Scene-0073/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-6JSaW8UMqU-Scene-0005.mp4,"In the video, a person is seen cutting a butternut squash on a kitchen counter. The person uses a large knife to cut the squash into slices. The squash is orange in color and has a hard outer skin. The person's hands are visible as they hold the squash and knife. The kitchen counter is made of granite and has a speckled pattern. The lighting in the room is bright, and there are no other objects or people visible in the video.",T2V_data/label/part_4/-6JSaW8UMqU-Scene-0005/depth.mp4,T2V_data/label/part_4/-6JSaW8UMqU-Scene-0005/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-6JSaW8UMqU-Scene-0005.mp4,"In the video, a person is seen cutting a butternut squash on a kitchen counter. The person uses a large knife to cut the squash into slices. The squash is orange in color and has a hard outer skin. The person's hands are visible as they hold the squash and knife. The kitchen counter is made of granite and has a speckled pattern. The lighting in the room is bright, and there are no other objects or people visible in the video.",T2V_data/label/part_4/-6JSaW8UMqU-Scene-0005/entity_40.mp4,T2V_data/label/part_4/-6JSaW8UMqU-Scene-0005/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-75f2RxHVzM-Scene-0021.mp4,"The video shows a person's hand picking up a pile of crumbs from a plate and then placing them into a mortar. The plate is white with a blue rim, and the crumbs are light brown in color. The person's hand is visible, and they are wearing a blue shirt. The mortar is gray and appears to be made of stone. The person's hand moves the crumbs around in the mortar, possibly to grind them into a powder.",T2V_data/label/part_4/-75f2RxHVzM-Scene-0021/depth.mp4,T2V_data/label/part_4/-75f2RxHVzM-Scene-0021/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-75f2RxHVzM-Scene-0021.mp4,"The video shows a person's hand picking up a pile of crumbs from a plate and then placing them into a mortar. The plate is white with a blue rim, and the crumbs are light brown in color. The person's hand is visible, and they are wearing a blue shirt. The mortar is gray and appears to be made of stone. The person's hand moves the crumbs around in the mortar, possibly to grind them into a powder.",T2V_data/label/part_4/-75f2RxHVzM-Scene-0021/entity_60.mp4,T2V_data/label/part_4/-75f2RxHVzM-Scene-0021/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-7NnnNkvw90-Scene-0012.mp4,"The video shows two men on a blue boat. One man is wearing a blue shirt and black pants, while the other is wearing a red jacket and black pants. They are both wearing black boots. The man in the blue shirt is holding a long pole and pushing the boat forward, while the man in the red jacket is standing behind him, watching. The boat is moving slowly through the water, which is calm and clear. The background shows a rocky shore with trees and bushes.",T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/depth.mp4,T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7NnnNkvw90-Scene-0012.mp4,"The video shows two men on a blue boat. One man is wearing a blue shirt and black pants, while the other is wearing a red jacket and black pants. They are both wearing black boots. The man in the blue shirt is holding a long pole and pushing the boat forward, while the man in the red jacket is standing behind him, watching. The boat is moving slowly through the water, which is calm and clear. The background shows a rocky shore with trees and bushes.",T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/entity_20.mp4,T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7NnnNkvw90-Scene-0012.mp4,"The video shows two men on a blue boat. One man is wearing a blue shirt and black pants, while the other is wearing a red jacket and black pants. They are both wearing black boots. The man in the blue shirt is holding a long pole and pushing the boat forward, while the man in the red jacket is standing behind him, watching. The boat is moving slowly through the water, which is calm and clear. The background shows a rocky shore with trees and bushes.",T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/depth.mp4,T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-7NnnNkvw90-Scene-0012.mp4,"The video shows two men on a blue boat. One man is wearing a blue shirt and black pants, while the other is wearing a red jacket and black pants. They are both wearing black boots. The man in the blue shirt is holding a long pole and pushing the boat forward, while the man in the red jacket is standing behind him, watching. The boat is moving slowly through the water, which is calm and clear. The background shows a rocky shore with trees and bushes.",T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/entity_40.mp4,T2V_data/label/part_4/-7NnnNkvw90-Scene-0012/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-7Yq7xI2xNE-Scene-0009.mp4,"The video shows a sailboat with a white sail and a blue and yellow logo on it. The boat is sailing on a body of water with a clear blue sky above and a green shoreline in the distance. The water is calm with small waves. The sailboat is moving at a steady pace, and there are no other boats visible in the video.",T2V_data/label/part_4/-7Yq7xI2xNE-Scene-0009/depth.mp4,T2V_data/label/part_4/-7Yq7xI2xNE-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7Yq7xI2xNE-Scene-0009.mp4,"The video shows a sailboat with a white sail and a blue and yellow logo on it. The boat is sailing on a body of water with a clear blue sky above and a green shoreline in the distance. The water is calm with small waves. The sailboat is moving at a steady pace, and there are no other boats visible in the video.",T2V_data/label/part_4/-7Yq7xI2xNE-Scene-0009/entity_20.mp4,T2V_data/label/part_4/-7Yq7xI2xNE-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7kjQkupiwQ-Scene-0099.mp4,The video shows a person riding a motorcycle on a track. The rider is wearing a helmet and a blue jacket. The motorcycle is blue and black in color. The track is surrounded by grass and trees. The sky is clear and blue. The rider is leaning into a turn on the track.,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/depth.mp4,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7kjQkupiwQ-Scene-0099.mp4,The video shows a person riding a motorcycle on a track. The rider is wearing a helmet and a blue jacket. The motorcycle is blue and black in color. The track is surrounded by grass and trees. The sky is clear and blue. The rider is leaning into a turn on the track.,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/entity_20.mp4,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7kjQkupiwQ-Scene-0099.mp4,The video shows a person riding a motorcycle on a track. The rider is wearing a helmet and a blue jacket. The motorcycle is blue and black in color. The track is surrounded by grass and trees. The sky is clear and blue. The rider is leaning into a turn on the track.,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/depth.mp4,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-7kjQkupiwQ-Scene-0099.mp4,The video shows a person riding a motorcycle on a track. The rider is wearing a helmet and a blue jacket. The motorcycle is blue and black in color. The track is surrounded by grass and trees. The sky is clear and blue. The rider is leaning into a turn on the track.,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/entity_40.mp4,T2V_data/label/part_4/-7kjQkupiwQ-Scene-0099/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-7nf4NLx_FY-Scene-0026.mp4,"In the video, a man is standing on a blue ladder and using a hammer to hit a light bulb. He is wearing a plaid shirt and appears to be in a room with a light blue wall. The light bulb is hanging from the ceiling and the man is hitting it with the hammer.",T2V_data/label/part_4/-7nf4NLx_FY-Scene-0026/depth.mp4,T2V_data/label/part_4/-7nf4NLx_FY-Scene-0026/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7nf4NLx_FY-Scene-0026.mp4,"In the video, a man is standing on a blue ladder and using a hammer to hit a light bulb. He is wearing a plaid shirt and appears to be in a room with a light blue wall. The light bulb is hanging from the ceiling and the man is hitting it with the hammer.",T2V_data/label/part_4/-7nf4NLx_FY-Scene-0026/entity_20.mp4,T2V_data/label/part_4/-7nf4NLx_FY-Scene-0026/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7oCKMORkPg-Scene-0298.mp4,"The video begins with a view of a large planet in space. The planet is mostly gray with patches of red and orange, indicating some sort of geological activity. Suddenly, an explosion occurs on the planet's surface, sending bright orange and red flames and smoke into the surrounding space. The explosion appears to be quite large, and the debris from the explosion is scattered in all directions. The video ends with the aftermath of the explosion, showing the planet with a large, fiery crater where the explosion occurred.",T2V_data/label/part_4/-7oCKMORkPg-Scene-0298/depth.mp4,T2V_data/label/part_4/-7oCKMORkPg-Scene-0298/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-7oCKMORkPg-Scene-0298.mp4,"The video begins with a view of a large planet in space. The planet is mostly gray with patches of red and orange, indicating some sort of geological activity. Suddenly, an explosion occurs on the planet's surface, sending bright orange and red flames and smoke into the surrounding space. The explosion appears to be quite large, and the debris from the explosion is scattered in all directions. The video ends with the aftermath of the explosion, showing the planet with a large, fiery crater where the explosion occurred.",T2V_data/label/part_4/-7oCKMORkPg-Scene-0298/entity_20.mp4,T2V_data/label/part_4/-7oCKMORkPg-Scene-0298/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-899YQ8murg-Scene-0004.mp4,"In the video, a person is seen cutting a potato into slices on a wooden cutting board. The person is wearing a blue shirt and has a ring on their finger. They are using a large knife to cut the potato into even slices. The potato is white and appears to be fresh. The cutting board is placed on a countertop, and the background is blurred, focusing the viewer's attention on the cutting action.",T2V_data/label/part_4/-899YQ8murg-Scene-0004/depth.mp4,T2V_data/label/part_4/-899YQ8murg-Scene-0004/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-899YQ8murg-Scene-0004.mp4,"In the video, a person is seen cutting a potato into slices on a wooden cutting board. The person is wearing a blue shirt and has a ring on their finger. They are using a large knife to cut the potato into even slices. The potato is white and appears to be fresh. The cutting board is placed on a countertop, and the background is blurred, focusing the viewer's attention on the cutting action.",T2V_data/label/part_4/-899YQ8murg-Scene-0004/entity_60.mp4,T2V_data/label/part_4/-899YQ8murg-Scene-0004/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-ATULe4S-RQ-Scene-0103.mp4,"The video shows a tractor with its lights on, pulling a snow plow through the snow. The tractor is moving forward, and the snow plow is pushing the snow to the side. The tractor is black, and the snow plow is red. The snow is white and covers the ground completely. The tractor's lights are bright and illuminate the area in front of it.",T2V_data/label/part_4/-ATULe4S-RQ-Scene-0103/depth.mp4,T2V_data/label/part_4/-ATULe4S-RQ-Scene-0103/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-ATULe4S-RQ-Scene-0103.mp4,"The video shows a tractor with its lights on, pulling a snow plow through the snow. The tractor is moving forward, and the snow plow is pushing the snow to the side. The tractor is black, and the snow plow is red. The snow is white and covers the ground completely. The tractor's lights are bright and illuminate the area in front of it.",T2V_data/label/part_4/-ATULe4S-RQ-Scene-0103/entity_20.mp4,T2V_data/label/part_4/-ATULe4S-RQ-Scene-0103/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-BAftj3Upts-Scene-0041.mp4,"The video shows a soccer game being played on a field. The players are wearing red and yellow uniforms. The game is being played in a stadium with a large crowd watching. The players are running and kicking the ball towards the goal. The goalkeeper is wearing a blue uniform and is trying to block the ball. The scoreboard shows that the team in red is leading with a score of 1-0. The game is being played on a green field with white lines marking the boundaries and the goal area. The video is shot from a distance, showing the entire field and the crowd in the background.",T2V_data/label/part_4/-BAftj3Upts-Scene-0041/depth.mp4,T2V_data/label/part_4/-BAftj3Upts-Scene-0041/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-BAftj3Upts-Scene-0041.mp4,"The video shows a soccer game being played on a field. The players are wearing red and yellow uniforms. The game is being played in a stadium with a large crowd watching. The players are running and kicking the ball towards the goal. The goalkeeper is wearing a blue uniform and is trying to block the ball. The scoreboard shows that the team in red is leading with a score of 1-0. The game is being played on a green field with white lines marking the boundaries and the goal area. The video is shot from a distance, showing the entire field and the crowd in the background.",T2V_data/label/part_4/-BAftj3Upts-Scene-0041/entity_20.mp4,T2V_data/label/part_4/-BAftj3Upts-Scene-0041/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-CKu28J5_yI-Scene-0114.mp4,"In the video, a man is seen skateboarding inside a building. He is wearing a yellow shirt and black pants. The man is riding a skateboard and performing various tricks on a ramp. The ramp is made of wood and has a smooth surface. The man is seen jumping and flipping the skateboard while in the air. The background of the video shows a wall with several skateboards hanging on it. The lighting in the video is bright, and the camera angle is from the side, capturing the man's movements.",T2V_data/label/part_4/-CKu28J5_yI-Scene-0114/depth.mp4,T2V_data/label/part_4/-CKu28J5_yI-Scene-0114/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-CKu28J5_yI-Scene-0114.mp4,"In the video, a man is seen skateboarding inside a building. He is wearing a yellow shirt and black pants. The man is riding a skateboard and performing various tricks on a ramp. The ramp is made of wood and has a smooth surface. The man is seen jumping and flipping the skateboard while in the air. The background of the video shows a wall with several skateboards hanging on it. The lighting in the video is bright, and the camera angle is from the side, capturing the man's movements.",T2V_data/label/part_4/-CKu28J5_yI-Scene-0114/entity_20.mp4,T2V_data/label/part_4/-CKu28J5_yI-Scene-0114/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-CYVDiDfjnY-Scene-0443.mp4,"In the video, we see two men in a forest. One man is wearing a hat and is digging in the dirt with a stick. The other man is wearing a camouflage jacket and is also digging in the dirt. The man in the hat is wearing gloves, while the man in the camouflage jacket is not. The forest around them is lush and green, with trees and foliage visible in the background. The men seem to be focused on their task, and there is no one else visible in the video.",T2V_data/label/part_4/-CYVDiDfjnY-Scene-0443/depth.mp4,T2V_data/label/part_4/-CYVDiDfjnY-Scene-0443/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-CYVDiDfjnY-Scene-0443.mp4,"In the video, we see two men in a forest. One man is wearing a hat and is digging in the dirt with a stick. The other man is wearing a camouflage jacket and is also digging in the dirt. The man in the hat is wearing gloves, while the man in the camouflage jacket is not. The forest around them is lush and green, with trees and foliage visible in the background. The men seem to be focused on their task, and there is no one else visible in the video.",T2V_data/label/part_4/-CYVDiDfjnY-Scene-0443/entity_20.mp4,T2V_data/label/part_4/-CYVDiDfjnY-Scene-0443/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-DBowpmR3Rc-Scene-0032.mp4,"In the video, a person is seen mixing a pink substance in a pink container. The person uses a yellow spoon to stir the substance, and then adds a blue liquid to it. The person continues to mix the substance with the spoon.",T2V_data/label/part_4/-DBowpmR3Rc-Scene-0032/depth.mp4,T2V_data/label/part_4/-DBowpmR3Rc-Scene-0032/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-DBowpmR3Rc-Scene-0032.mp4,"In the video, a person is seen mixing a pink substance in a pink container. The person uses a yellow spoon to stir the substance, and then adds a blue liquid to it. The person continues to mix the substance with the spoon.",T2V_data/label/part_4/-DBowpmR3Rc-Scene-0032/entity_40.mp4,T2V_data/label/part_4/-DBowpmR3Rc-Scene-0032/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-F6BoGRCF8g-Scene-0063.mp4,"In the video, we see a group of people gathered around a pumpkin. One person is holding a knife and is about to cut into the pumpkin. Another person is holding a lighter and is about to light the fuse of a firework that is attached to the pumpkin. The people are all standing around the pumpkin, and it appears that they are preparing to set off the firework. The scene is set outdoors, and there are fallen leaves on the ground, indicating that it might be autumn. The pumpkin is orange and appears to be of medium size. The people in the video are wearing casual clothing, and there is a sense of excitement and anticipation in the air.",T2V_data/label/part_4/-F6BoGRCF8g-Scene-0063/depth.mp4,T2V_data/label/part_4/-F6BoGRCF8g-Scene-0063/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-F6BoGRCF8g-Scene-0063.mp4,"In the video, we see a group of people gathered around a pumpkin. One person is holding a knife and is about to cut into the pumpkin. Another person is holding a lighter and is about to light the fuse of a firework that is attached to the pumpkin. The people are all standing around the pumpkin, and it appears that they are preparing to set off the firework. The scene is set outdoors, and there are fallen leaves on the ground, indicating that it might be autumn. The pumpkin is orange and appears to be of medium size. The people in the video are wearing casual clothing, and there is a sense of excitement and anticipation in the air.",T2V_data/label/part_4/-F6BoGRCF8g-Scene-0063/entity_20.mp4,T2V_data/label/part_4/-F6BoGRCF8g-Scene-0063/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-FP3MmF0GcI-Scene-0038.mp4,"The video shows a person using a circular saw to cut a piece of wood. The person is wearing a black shirt and is holding the saw with both hands. The saw is yellow and black in color and is placed on a silver metal table. The person is using a silver wrench to adjust the saw. The background is blurred, but it appears to be an outdoor setting with a white car visible.",T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/depth.mp4,T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-FP3MmF0GcI-Scene-0038.mp4,"The video shows a person using a circular saw to cut a piece of wood. The person is wearing a black shirt and is holding the saw with both hands. The saw is yellow and black in color and is placed on a silver metal table. The person is using a silver wrench to adjust the saw. The background is blurred, but it appears to be an outdoor setting with a white car visible.",T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/entity_40.mp4,T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-FP3MmF0GcI-Scene-0038.mp4,"The video shows a person using a circular saw to cut a piece of wood. The person is wearing a black shirt and is holding the saw with both hands. The saw is yellow and black in color and is placed on a silver metal table. The person is using a silver wrench to adjust the saw. The background is blurred, but it appears to be an outdoor setting with a white car visible.",T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/depth.mp4,T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-FP3MmF0GcI-Scene-0038.mp4,"The video shows a person using a circular saw to cut a piece of wood. The person is wearing a black shirt and is holding the saw with both hands. The saw is yellow and black in color and is placed on a silver metal table. The person is using a silver wrench to adjust the saw. The background is blurred, but it appears to be an outdoor setting with a white car visible.",T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/entity_60.mp4,T2V_data/label/part_4/-FP3MmF0GcI-Scene-0038/aug_entity_60.png
