video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/0Pb7ldVQwE4-Scene-0040.mp4,"The video shows a soccer game being played on a field with players in different colored jerseys. The players are seen running, kicking the ball, and interacting with each other. The field is marked with white lines, and there is a goalpost at each end. The players are wearing cleats, and the ball is white with black spots. The crowd can be seen in the background, cheering and watching the game.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0Pb7ldVQwE4-Scene-0040/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0Pb7ldVQwE4-Scene-0040/entity_40.png
T2V_data/VIDGEN-1M_unzip/0Pb7ldVQwE4-Scene-0040.mp4,"The video shows a soccer game being played on a field with players in different colored jerseys. The players are seen running, kicking the ball, and interacting with each other. The field is marked with white lines, and there is a goalpost at each end. The players are wearing cleats, and the ball is white with black spots. The crowd can be seen in the background, cheering and watching the game.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0Pb7ldVQwE4-Scene-0040/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0Pb7ldVQwE4-Scene-0040/entity_40.png
T2V_data/VIDGEN-1M_unzip/0hTPMs6i3sA-Scene-0005.mp4,The video shows a group of people running through a muddy area. They are wearing yellow shirts and black shorts. The area is surrounded by trees and there is a small stream of water running through it. The people are jumping into the water and splashing around.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0hTPMs6i3sA-Scene-0005/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0hTPMs6i3sA-Scene-0005/entity_20.png
T2V_data/VIDGEN-1M_unzip/0hTPMs6i3sA-Scene-0005.mp4,The video shows a group of people running through a muddy area. They are wearing yellow shirts and black shorts. The area is surrounded by trees and there is a small stream of water running through it. The people are jumping into the water and splashing around.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0hTPMs6i3sA-Scene-0005/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/0hTPMs6i3sA-Scene-0005/entity_20.png
T2V_data/VIDGEN-1M_unzip/13TPA4ShmLM-Scene-0076.mp4,"In the video, a person is seen holding a fishing rod over a body of water. The person is wearing a black glove on their right hand and is using a black handle to control the fishing rod. The fishing rod is silver in color and has a black handle. The person is seen moving the handle up and down, indicating that they are trying to reel in a fish. The water is calm and there are trees visible in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/13TPA4ShmLM-Scene-0076/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/13TPA4ShmLM-Scene-0076/entity_40.png
T2V_data/VIDGEN-1M_unzip/13TPA4ShmLM-Scene-0076.mp4,"In the video, a person is seen holding a fishing rod over a body of water. The person is wearing a black glove on their right hand and is using a black handle to control the fishing rod. The fishing rod is silver in color and has a black handle. The person is seen moving the handle up and down, indicating that they are trying to reel in a fish. The water is calm and there are trees visible in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/13TPA4ShmLM-Scene-0076/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/13TPA4ShmLM-Scene-0076/entity_40.png
T2V_data/VIDGEN-1M_unzip/1951tO2szMI-Scene-0008.mp4,"The video shows a bull rider in a blue outfit riding a bull in a dirt arena. The bull is bucking wildly, and the rider is holding on for dear life. The rider is eventually thrown off the bull and lands on the ground. The bull continues to buck around the arena, and the rider is seen lying on the ground, seemingly injured. The video captures the intensity and danger of bull riding, as well as the risks involved for the rider.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1951tO2szMI-Scene-0008/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1951tO2szMI-Scene-0008/entity_40.png
T2V_data/VIDGEN-1M_unzip/1951tO2szMI-Scene-0008.mp4,"The video shows a bull rider in a blue outfit riding a bull in a dirt arena. The bull is bucking wildly, and the rider is holding on for dear life. The rider is eventually thrown off the bull and lands on the ground. The bull continues to buck around the arena, and the rider is seen lying on the ground, seemingly injured. The video captures the intensity and danger of bull riding, as well as the risks involved for the rider.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1951tO2szMI-Scene-0008/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1951tO2szMI-Scene-0008/entity_40.png
T2V_data/VIDGEN-1M_unzip/19dQY5j7y4U-Scene-0011.mp4,"The video shows a man skateboarding in a concrete area with ramps. He is wearing black clothes and a white cap. He performs a trick on the skateboard and then rides down a ramp. The video is shot from a low angle, capturing the skateboarder's movements and the surrounding environment.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/19dQY5j7y4U-Scene-0011/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/19dQY5j7y4U-Scene-0011/entity_40.png
T2V_data/VIDGEN-1M_unzip/19dQY5j7y4U-Scene-0011.mp4,"The video shows a man skateboarding in a concrete area with ramps. He is wearing black clothes and a white cap. He performs a trick on the skateboard and then rides down a ramp. The video is shot from a low angle, capturing the skateboarder's movements and the surrounding environment.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/19dQY5j7y4U-Scene-0011/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/19dQY5j7y4U-Scene-0011/entity_40.png
T2V_data/VIDGEN-1M_unzip/1AfAPn4rPLU-Scene-0110.mp4,"In the video, a person is seen holding a small, clear plastic container filled with a pink substance. The person is using a wooden stick to stir the substance inside the container. In the background, there is a toy with pink hair and a blue top. The person's nails are painted with blue and green polish.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1AfAPn4rPLU-Scene-0110/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1AfAPn4rPLU-Scene-0110/entity_40.png
T2V_data/VIDGEN-1M_unzip/1AfAPn4rPLU-Scene-0110.mp4,"In the video, a person is seen holding a small, clear plastic container filled with a pink substance. The person is using a wooden stick to stir the substance inside the container. In the background, there is a toy with pink hair and a blue top. The person's nails are painted with blue and green polish.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1AfAPn4rPLU-Scene-0110/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1AfAPn4rPLU-Scene-0110/entity_40.png
T2V_data/VIDGEN-1M_unzip/1FQS-eVf31Y-Scene-0421.mp4,The video shows two mountain goats fighting on a rocky hillside. The goats are seen butting heads and pushing against each other. The surrounding area is rocky with patches of grass. The goats are brown and white in color. The video is shot during the daytime.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1FQS-eVf31Y-Scene-0421/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1FQS-eVf31Y-Scene-0421/entity_20.png
T2V_data/VIDGEN-1M_unzip/1FQS-eVf31Y-Scene-0421.mp4,The video shows two mountain goats fighting on a rocky hillside. The goats are seen butting heads and pushing against each other. The surrounding area is rocky with patches of grass. The goats are brown and white in color. The video is shot during the daytime.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1FQS-eVf31Y-Scene-0421/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1FQS-eVf31Y-Scene-0421/entity_20.png
T2V_data/VIDGEN-1M_unzip/1YZ__r9hPqs-Scene-0081.mp4,"The video shows a person wearing gloves cutting a piece of food in a plastic bag on a metal table. The person uses a knife to cut the food into smaller pieces. The person's hands are visible, and they are wearing gloves. The food appears to be a white, solid substance. The person cuts the food into smaller pieces, and the pieces are then placed on the metal table. The person's movements are deliberate and careful as they cut the food. The lighting in the video is bright, and the colors are clear. The person's hands and the knife are the main focus of the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1YZ__r9hPqs-Scene-0081/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1YZ__r9hPqs-Scene-0081/entity_20.png
T2V_data/VIDGEN-1M_unzip/1YZ__r9hPqs-Scene-0081.mp4,"The video shows a person wearing gloves cutting a piece of food in a plastic bag on a metal table. The person uses a knife to cut the food into smaller pieces. The person's hands are visible, and they are wearing gloves. The food appears to be a white, solid substance. The person cuts the food into smaller pieces, and the pieces are then placed on the metal table. The person's movements are deliberate and careful as they cut the food. The lighting in the video is bright, and the colors are clear. The person's hands and the knife are the main focus of the video.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1YZ__r9hPqs-Scene-0081/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1YZ__r9hPqs-Scene-0081/entity_20.png
T2V_data/VIDGEN-1M_unzip/1aGLPlEYrVc-Scene-0025.mp4,"In the video, a person is seen holding a flower in their hand. The person is carefully removing the petals from the flower, leaving only the stem and the center. The background of the video shows a garden with other flowers and plants. The person's hands are visible, and they are using their fingers to remove the petals. The flower being removed has yellow petals, and the center is green. The person's movements are deliberate and precise as they work to remove the petals without damaging the stem or the center of the flower.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1aGLPlEYrVc-Scene-0025/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1aGLPlEYrVc-Scene-0025/entity_60.png
T2V_data/VIDGEN-1M_unzip/1aGLPlEYrVc-Scene-0025.mp4,"In the video, a person is seen holding a flower in their hand. The person is carefully removing the petals from the flower, leaving only the stem and the center. The background of the video shows a garden with other flowers and plants. The person's hands are visible, and they are using their fingers to remove the petals. The flower being removed has yellow petals, and the center is green. The person's movements are deliberate and precise as they work to remove the petals without damaging the stem or the center of the flower.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1aGLPlEYrVc-Scene-0025/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1aGLPlEYrVc-Scene-0025/entity_60.png
T2V_data/VIDGEN-1M_unzip/1ecB7xaHkeE-Scene-0006.mp4,"The video shows a person's hands holding a small electronic device with a black plastic cover. The person is using a pair of scissors to cut open the plastic cover. The device appears to be a small circuit board with a red wire attached to it. The person's hands are steady as they carefully cut through the plastic cover. The background is a wooden surface, and there is a green circuit board with wires attached to it in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/entity_40.png
T2V_data/VIDGEN-1M_unzip/1ecB7xaHkeE-Scene-0006.mp4,"The video shows a person's hands holding a small electronic device with a black plastic cover. The person is using a pair of scissors to cut open the plastic cover. The device appears to be a small circuit board with a red wire attached to it. The person's hands are steady as they carefully cut through the plastic cover. The background is a wooden surface, and there is a green circuit board with wires attached to it in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/entity_40.png
T2V_data/VIDGEN-1M_unzip/1ecB7xaHkeE-Scene-0006.mp4,"The video shows a person's hands holding a small electronic device with a black plastic cover. The person is using a pair of scissors to cut open the plastic cover. The device appears to be a small circuit board with a red wire attached to it. The person's hands are steady as they carefully cut through the plastic cover. The background is a wooden surface, and there is a green circuit board with wires attached to it in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/entity_60.png
T2V_data/VIDGEN-1M_unzip/1ecB7xaHkeE-Scene-0006.mp4,"The video shows a person's hands holding a small electronic device with a black plastic cover. The person is using a pair of scissors to cut open the plastic cover. The device appears to be a small circuit board with a red wire attached to it. The person's hands are steady as they carefully cut through the plastic cover. The background is a wooden surface, and there is a green circuit board with wires attached to it in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ecB7xaHkeE-Scene-0006/entity_60.png
T2V_data/VIDGEN-1M_unzip/1feybxNChU0-Scene-0027.mp4,"The video features a clear plastic bottle filled with a yellow liquid and a green liquid. The green liquid is at the bottom of the bottle, and as the video progresses, the yellow liquid is poured into the bottle, causing the green liquid to rise and create a layered effect. The person pouring the liquid is wearing a white shirt and is standing in front of a black table. The background is blurred, but there are other bottles and containers visible.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1feybxNChU0-Scene-0027/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1feybxNChU0-Scene-0027/entity_60.png
T2V_data/VIDGEN-1M_unzip/1feybxNChU0-Scene-0027.mp4,"The video features a clear plastic bottle filled with a yellow liquid and a green liquid. The green liquid is at the bottom of the bottle, and as the video progresses, the yellow liquid is poured into the bottle, causing the green liquid to rise and create a layered effect. The person pouring the liquid is wearing a white shirt and is standing in front of a black table. The background is blurred, but there are other bottles and containers visible.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1feybxNChU0-Scene-0027/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1feybxNChU0-Scene-0027/entity_60.png
T2V_data/VIDGEN-1M_unzip/1ncwvJdFx5Q-Scene-0045.mp4,"In the video, a group of people are playing a game of hockey on a frozen lake. The players are using hockey sticks to hit a puck around. One of the players falls down on the ice, but quickly gets back up and continues playing. The surrounding landscape is covered in snow, and there are trees and mountains visible in the background. The players are wearing winter clothing, including jackets and hats, to stay warm in the cold weather. The game seems to be in full swing, with players actively moving around the ice and trying to score goals.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ncwvJdFx5Q-Scene-0045/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ncwvJdFx5Q-Scene-0045/entity_20.png
T2V_data/VIDGEN-1M_unzip/1ncwvJdFx5Q-Scene-0045.mp4,"In the video, a group of people are playing a game of hockey on a frozen lake. The players are using hockey sticks to hit a puck around. One of the players falls down on the ice, but quickly gets back up and continues playing. The surrounding landscape is covered in snow, and there are trees and mountains visible in the background. The players are wearing winter clothing, including jackets and hats, to stay warm in the cold weather. The game seems to be in full swing, with players actively moving around the ice and trying to score goals.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ncwvJdFx5Q-Scene-0045/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1ncwvJdFx5Q-Scene-0045/entity_20.png
T2V_data/VIDGEN-1M_unzip/1qA6C_4c8a4-Scene-0004.mp4,"In the video, a person is seen holding a worm in front of a bearded dragon. The bearded dragon is sitting on a blue towel and is looking at the worm. The person then places the worm on the towel in front of the bearded dragon. The bearded dragon then eats the worm. The video is shot in close-up and the focus is on the bearded dragon and the worm. The colors in the video are vibrant, with the bearded dragon's yellow and orange scales contrasting against the blue towel. The worm is brown and slimy. The video is shot in slow motion, allowing for a detailed view of the bearded dragon's movements as it eats the worm.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1qA6C_4c8a4-Scene-0004/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1qA6C_4c8a4-Scene-0004/entity_20.png
T2V_data/VIDGEN-1M_unzip/1qA6C_4c8a4-Scene-0004.mp4,"In the video, a person is seen holding a worm in front of a bearded dragon. The bearded dragon is sitting on a blue towel and is looking at the worm. The person then places the worm on the towel in front of the bearded dragon. The bearded dragon then eats the worm. The video is shot in close-up and the focus is on the bearded dragon and the worm. The colors in the video are vibrant, with the bearded dragon's yellow and orange scales contrasting against the blue towel. The worm is brown and slimy. The video is shot in slow motion, allowing for a detailed view of the bearded dragon's movements as it eats the worm.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1qA6C_4c8a4-Scene-0004/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1qA6C_4c8a4-Scene-0004/entity_20.png
T2V_data/VIDGEN-1M_unzip/1vvynB0etTE-Scene-0029.mp4,"In this video, a person is seen holding a small, yellow, gemstone-like object in their hands. The object is being wrapped with a thin, gold-colored wire. The person's hands are steady as they carefully wrap the wire around the object, creating a secure and intricate pattern. The background is a solid pink color, providing a contrasting backdrop to the yellow object and gold wire. The person's movements are precise and deliberate, indicating a level of skill and attention to detail in their craft. The video does not contain any spoken words or additional objects, focusing solely on the wrapping process.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1vvynB0etTE-Scene-0029/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1vvynB0etTE-Scene-0029/entity_40.png
T2V_data/VIDGEN-1M_unzip/1vvynB0etTE-Scene-0029.mp4,"In this video, a person is seen holding a small, yellow, gemstone-like object in their hands. The object is being wrapped with a thin, gold-colored wire. The person's hands are steady as they carefully wrap the wire around the object, creating a secure and intricate pattern. The background is a solid pink color, providing a contrasting backdrop to the yellow object and gold wire. The person's movements are precise and deliberate, indicating a level of skill and attention to detail in their craft. The video does not contain any spoken words or additional objects, focusing solely on the wrapping process.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1vvynB0etTE-Scene-0029/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1vvynB0etTE-Scene-0029/entity_40.png
T2V_data/VIDGEN-1M_unzip/1xgYhT6ZcmQ-Scene-0041.mp4,"In the video, a person is seen holding a piece of purple slime in their hands. The slime is stretchy and malleable, and the person is stretching it out to show its elasticity. The slime appears to be made of a thick, gooey substance and has a shiny, smooth surface. The person's hands are visible in the frame, and they are manipulating the slime with their fingers. The background is not visible, focusing the viewer's attention solely on the slime and the person's hands.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1xgYhT6ZcmQ-Scene-0041/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1xgYhT6ZcmQ-Scene-0041/entity_20.png
T2V_data/VIDGEN-1M_unzip/1xgYhT6ZcmQ-Scene-0041.mp4,"In the video, a person is seen holding a piece of purple slime in their hands. The slime is stretchy and malleable, and the person is stretching it out to show its elasticity. The slime appears to be made of a thick, gooey substance and has a shiny, smooth surface. The person's hands are visible in the frame, and they are manipulating the slime with their fingers. The background is not visible, focusing the viewer's attention solely on the slime and the person's hands.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1xgYhT6ZcmQ-Scene-0041/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/1xgYhT6ZcmQ-Scene-0041/entity_20.png
T2V_data/VIDGEN-1M_unzip/26W9Tc4XQNc-Scene-0195.mp4,"The video shows a person cooking food in a pot over an open fire. The person is using a wooden spoon to stir the contents of the pot, which appears to be a stew or soup. The pot is hanging over the fire, and the person is actively stirring the contents. The fire is visible underneath the pot, and the person is standing next to it. The surroundings are not clearly visible, but it appears to be an outdoor setting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/26W9Tc4XQNc-Scene-0195/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/26W9Tc4XQNc-Scene-0195/entity_20.png
T2V_data/VIDGEN-1M_unzip/26W9Tc4XQNc-Scene-0195.mp4,"The video shows a person cooking food in a pot over an open fire. The person is using a wooden spoon to stir the contents of the pot, which appears to be a stew or soup. The pot is hanging over the fire, and the person is actively stirring the contents. The fire is visible underneath the pot, and the person is standing next to it. The surroundings are not clearly visible, but it appears to be an outdoor setting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/26W9Tc4XQNc-Scene-0195/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/26W9Tc4XQNc-Scene-0195/entity_20.png
T2V_data/VIDGEN-1M_unzip/2a-E7bVASBg-Scene-2201.mp4,"The video shows a close-up of a spoon scooping up a pile of small, round, orange-colored caviar. The spoon is lifted, and the caviar slowly drips back into the container. The background is blurred, but it appears to be a kitchen setting. The focus is on the shiny, glistening caviar as it falls back into the container.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/entity_20.png
T2V_data/VIDGEN-1M_unzip/2a-E7bVASBg-Scene-2201.mp4,"The video shows a close-up of a spoon scooping up a pile of small, round, orange-colored caviar. The spoon is lifted, and the caviar slowly drips back into the container. The background is blurred, but it appears to be a kitchen setting. The focus is on the shiny, glistening caviar as it falls back into the container.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/entity_20.png
T2V_data/VIDGEN-1M_unzip/2a-E7bVASBg-Scene-2201.mp4,"The video shows a close-up of a spoon scooping up a pile of small, round, orange-colored caviar. The spoon is lifted, and the caviar slowly drips back into the container. The background is blurred, but it appears to be a kitchen setting. The focus is on the shiny, glistening caviar as it falls back into the container.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/entity_40.png
T2V_data/VIDGEN-1M_unzip/2a-E7bVASBg-Scene-2201.mp4,"The video shows a close-up of a spoon scooping up a pile of small, round, orange-colored caviar. The spoon is lifted, and the caviar slowly drips back into the container. The background is blurred, but it appears to be a kitchen setting. The focus is on the shiny, glistening caviar as it falls back into the container.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/entity_40.png
T2V_data/VIDGEN-1M_unzip/2a-E7bVASBg-Scene-2201.mp4,"The video shows a close-up of a spoon scooping up a pile of small, round, orange-colored caviar. The spoon is lifted, and the caviar slowly drips back into the container. The background is blurred, but it appears to be a kitchen setting. The focus is on the shiny, glistening caviar as it falls back into the container.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_14/2a-E7bVASBg-Scene-2201/entity_60.png
