video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/0lf1IT7JhhI-Scene-0092.mp4,"In the video, we see a woman in a green bikini climbing up a white ladder on a boat. She is barefoot and appears to be struggling to climb. The boat is surrounded by clear blue water and there are other people on the boat, including a man in a blue shirt who is standing on the deck. The woman eventually makes it to the top of the ladder and stands next to another woman who is already on the boat. The sky is clear and blue, indicating good weather.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/0lf1IT7JhhI-Scene-0092/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/0lf1IT7JhhI-Scene-0092/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0sAQarfJBks-Scene-0095.mp4,"The video shows a close-up of a person's hands holding a smartphone. The person's fingernails are painted with a light pink polish, and they are wearing a white shirt. The smartphone appears to be white with a black screen bezel. The person's hands are gently holding the phone, and their thumb is actively swiping on the screen. The background is blurred, but it seems to be an indoor setting with neutral colors.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/0sAQarfJBks-Scene-0095/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/0sAQarfJBks-Scene-0095/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/0tfTFNe58BA-Scene-0049.mp4,"The video shows a person's hand reaching into a computer case and adjusting the screws. The person's hand is visible in the foreground, while the computer case is in the background. The person's hand is moving in a way that suggests they are either tightening or loosening the screws. The computer case appears to be black with silver screws. The person's hand is light-skinned, and they are wearing a black watch on their left wrist. The video is shot in a close-up angle, focusing on the person's hand and the computer case.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/0tfTFNe58BA-Scene-0049/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/0tfTFNe58BA-Scene-0049/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/12-d4Tbs1XU-Scene-0134.mp4,"In the video, a man is seen riding a skateboard at a skate park. He is wearing a black t-shirt, blue jeans, and a blue cap. The skateboarder approaches a ramp and performs a trick, jumping into the air and landing back on the ramp. The skate park is surrounded by a chain-link fence and there are trees and buildings in the background. The sky is clear and blue.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/12-d4Tbs1XU-Scene-0134/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/12-d4Tbs1XU-Scene-0134/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/15uM-JCGs34-Scene-0002.mp4,"The video shows a man fishing in a river. He is wearing a blue jacket and is holding a fishing rod. The man is standing on the bank of the river, and there are some plants in the foreground. The river is flowing, and there are rocks on the bank. The man appears to be patiently waiting for a fish to bite his hook.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/15uM-JCGs34-Scene-0002/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/15uM-JCGs34-Scene-0002/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1DINSG8mVFs-Scene-0020.mp4,"In the video, a man is seen lifting a weight in a gym. He is wearing black shorts and has a muscular build. The weight he is lifting appears to be a barbell with weights on either side. The man is standing in front of a bench and is facing the camera. He lifts the weight up and down several times, showcasing his strength and fitness. The gym is well-equipped with various exercise machines and weights in the background. The lighting in the gym is bright, and the walls are painted in a neutral color. The man appears to be focused and determined while lifting the weight.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/1DINSG8mVFs-Scene-0020/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/1DINSG8mVFs-Scene-0020/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1IZQkwCRR_M-Scene-0147.mp4,"The video shows a person's hands holding a small lock. The person uses a small metal tool to pick the lock. The lock is made of metal and has a shiny finish. The person's hands are steady as they manipulate the tool and the lock. The background is a plain surface, and there is no other object in the frame.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/1IZQkwCRR_M-Scene-0147/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/1IZQkwCRR_M-Scene-0147/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1xWNASeQoYo-Scene-0054.mp4,"The video shows a close-up of a car's windshield wiper in action. The wiper is moving back and forth, clearing water droplets from the glass. The background is blurred, but it appears to be a rainy day outside. The wiper is black and has a metal arm with a rubber blade. The glass is speckled with water droplets, and the wiper is moving at a steady pace, effectively removing the water from the windshield.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/1xWNASeQoYo-Scene-0054/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/1xWNASeQoYo-Scene-0054/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/2-F46b3uUTI-Scene-0098.mp4,"The video shows a red octopus swimming in the ocean. The octopus has eight tentacles and is seen moving its tentacles around as it swims. The background is a deep blue color, indicating that the video was taken in the ocean. The octopus's skin appears to be smooth and shiny, and its tentacles are long and thin. The video provides a close-up view of the octopus, allowing viewers to see its features in detail.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/2-F46b3uUTI-Scene-0098/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/2-F46b3uUTI-Scene-0098/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/23_UpnHHfcg-Scene-0083.mp4,"The video shows a baseball player sliding into a base while another player tries to tag him out. The player sliding is wearing a white uniform with red and blue accents, and the player trying to tag him out is wearing a dark blue uniform with red and white accents. The base is white, and the field is a mix of brown dirt and green grass. The action takes place during a game, and there are other players and an umpire visible in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/23_UpnHHfcg-Scene-0083/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/23_UpnHHfcg-Scene-0083/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/260iL_PEnM8-Scene-0060.mp4,"In the video, a person is seen working with wood. The person is using a tool to cut holes into a piece of wood. The tool is being pushed through the wood, creating a pattern of holes. The person's hands are visible, and they are carefully guiding the tool to ensure that the holes are evenly spaced and of the same size. The wood appears to be light-colored, and the tool is metallic. The background is not clearly visible, but it seems to be a workshop or a similar setting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/260iL_PEnM8-Scene-0060/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/260iL_PEnM8-Scene-0060/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/2VUYiPBAr0k-Scene-0003.mp4,"In the video, a man is seen skateboarding on a ramp. He is wearing a black shirt and khaki pants. The man is performing various tricks on the skateboard, including riding up and down the ramp and jumping in the air. The ramp is located in an outdoor area with trees in the background. The man appears to be skilled and confident in his movements.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/2VUYiPBAr0k-Scene-0003/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/2VUYiPBAr0k-Scene-0003/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/33a4bGc07CA-Scene-0018.mp4,"In the video, a person is seen using a glass container filled with water. The person is using their hands to move the water around in the container. The container appears to be rectangular in shape and is placed on a white surface. The water is clear and there are no other objects or people visible in the video. The person's hands are visible, and they are moving the water in a circular motion. The video does not contain any audio or text.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/33a4bGc07CA-Scene-0018/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/33a4bGc07CA-Scene-0018/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/38JRguBLgg8-Scene-0032.mp4,"In the video, a person is seen using a peeler to remove the skin from an apple. The person's hands are visible, and they are holding the apple steady while peeling it. The peeler is being moved in a circular motion to remove the skin. The apple is green, and the peeler is black. The background is blurred, but it appears to be a kitchen counter.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/38JRguBLgg8-Scene-0032/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/38JRguBLgg8-Scene-0032/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/3Ej3FzMzeD4-Scene-0289.mp4,"The video shows a man driving a black truck through a snowy area. The truck is covered in snow, and the man is wearing glasses. The truck is driving slowly through the snow, and the man is looking out the window. The truck is kicking up snow as it moves, and there are trees in the background.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3Ej3FzMzeD4-Scene-0289/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3Ej3FzMzeD4-Scene-0289/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/3F_IYbPK7hk-Scene-0094.mp4,"In the video, a man is standing in a backyard holding a hose and spraying water into a large plastic container. A little boy is standing next to him, watching the water. The man is wearing a purple shirt and black shorts, while the boy is wearing an orange shirt and blue shorts. The backyard has a wooden fence and a white plastic chair in the background. The man is smiling and seems to be enjoying the activity with the boy. The water is splashing around as the boy watches the man spray it into the container. The sun is shining brightly, and it seems to be a warm day.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3F_IYbPK7hk-Scene-0094/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3F_IYbPK7hk-Scene-0094/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/3F_IYbPK7hk-Scene-0094.mp4,"In the video, a man is standing in a backyard holding a hose and spraying water into a large plastic container. A little boy is standing next to him, watching the water. The man is wearing a purple shirt and black shorts, while the boy is wearing an orange shirt and blue shorts. The backyard has a wooden fence and a white plastic chair in the background. The man is smiling and seems to be enjoying the activity with the boy. The water is splashing around as the boy watches the man spray it into the container. The sun is shining brightly, and it seems to be a warm day.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3F_IYbPK7hk-Scene-0094/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3F_IYbPK7hk-Scene-0094/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/3TS50iXzznk-Scene-0037.mp4,"In the video, a person is seen using a saw to cut through a log of wood. The person is wearing a red jacket and black pants. The log is placed on the ground, and the person is using a red and black saw to cut through it. The background is covered in snow, and there are other logs nearby. The person is focused on the task at hand, and the saw is making steady progress through the wood.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3TS50iXzznk-Scene-0037/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3TS50iXzznk-Scene-0037/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/3ey_Jgo4wTE-Scene-0098.mp4,"In the video, a young boy is seen holding a red bucket and a hose. He is standing next to a fence, and he is using the hose to water the ground. The boy appears to be focused on his task, and he is carefully directing the water to ensure that the area is well-covered. The fence is made of wire and appears to be in good condition. The ground is muddy, and there are patches of grass visible in the background. The boy is wearing a green jacket and brown boots, and he seems to be enjoying his time outside.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3ey_Jgo4wTE-Scene-0098/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3ey_Jgo4wTE-Scene-0098/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/3gmsGwBlqE4-Scene-0060.mp4,"In this video, a person is seen cooking in a pan. The pan contains chopped onions and oil, and the person is using a wooden spatula to stir the mixture. The onions are being sautéed, and the person is continuously stirring them to ensure even cooking. The pan appears to be on a stovetop, and the person is wearing a red bracelet on their wrist. The onions are white and translucent, indicating that they are being cooked to a soft texture. The oil is bubbling around the onions, and the person is using the spatula to move the onions around the pan. The video captures the cooking process in detail, showcasing the person's technique and the transformation of the onions as they cook.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3gmsGwBlqE4-Scene-0060/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3gmsGwBlqE4-Scene-0060/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/3ug-VvNc2Y0-Scene-0016.mp4,"The video shows a soccer game in progress with players on the field. The players are wearing different colored uniforms, some in white and some in black. The ball is being kicked towards the goal by a player in a white uniform. The goalkeeper, wearing a yellow uniform, dives to the right to block the ball. The crowd in the stadium is cheering and clapping. The video is shot from the stands, and a person's hand is visible in the foreground, pointing towards the action on the field.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3ug-VvNc2Y0-Scene-0016/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/3ug-VvNc2Y0-Scene-0016/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/43lucqOAwrQ-Scene-0009.mp4,"The video shows a young man performing an ice skating routine on an indoor ice rink. He is wearing a purple jacket, gray pants, and black ice skates. The skater performs various spins, jumps, and footwork, demonstrating his skill and control on the ice. The rink is surrounded by empty red seats, and there are some banners and signs visible in the background. The lighting is bright, and the ice surface is smooth and well-maintained.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/43lucqOAwrQ-Scene-0009/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/43lucqOAwrQ-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/4LdDmeMtFWc-Scene-0071.mp4,"The video shows a nighttime scene at a racetrack. There are two cars racing down the track, one in the foreground and one in the background. The track is well-lit with bright lights, and the stands are filled with spectators. The cars are moving at a high speed, and the sound of the engines can be heard. The spectators are cheering and watching the race intently. The video captures the excitement and energy of the race.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4LdDmeMtFWc-Scene-0071/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4LdDmeMtFWc-Scene-0071/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/4WlxwB_p9Qs-Scene-0007.mp4,"In the video, a person is seen holding a coconut in their left hand and a knife in their right hand. The person is using the knife to cut off the top of the coconut. The background of the video is a wooden cutting board with some green vegetables on it. The person's movements are precise and careful as they cut through the coconut shell. The coconut is brown and has a rough texture. The knife is silver and appears to be sharp. The person's hand is steady, and they seem to be experienced in handling the coconut and knife.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4WlxwB_p9Qs-Scene-0007/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4WlxwB_p9Qs-Scene-0007/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/4WlxwB_p9Qs-Scene-0007.mp4,"In the video, a person is seen holding a coconut in their left hand and a knife in their right hand. The person is using the knife to cut off the top of the coconut. The background of the video is a wooden cutting board with some green vegetables on it. The person's movements are precise and careful as they cut through the coconut shell. The coconut is brown and has a rough texture. The knife is silver and appears to be sharp. The person's hand is steady, and they seem to be experienced in handling the coconut and knife.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4WlxwB_p9Qs-Scene-0007/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4WlxwB_p9Qs-Scene-0007/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/4WlxwB_p9Qs-Scene-0009.mp4,"The video shows a person's hands holding a coconut and using a knife to cut it open. The person then proceeds to pour the coconut water into a clear glass bowl placed on a wooden cutting board. The background includes a white wall and a variety of vegetables and herbs. The person's hands are the main focus, and the coconut is the main object being used.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4WlxwB_p9Qs-Scene-0009/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4WlxwB_p9Qs-Scene-0009/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/4_iHF7V0huQ-Scene-0182.mp4,"In the video, a man is seen standing on a skateboard in a driveway. He is wearing a black cap, a gray t-shirt, and black pants. The skateboard is black with white wheels. The man is holding the skateboard with his left hand and then he steps on it with his right foot. He then proceeds to ride the skateboard down the driveway. The driveway is surrounded by a well-maintained lawn with pink flowers and green bushes. The sky is clear and blue, indicating a sunny day.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4_iHF7V0huQ-Scene-0182/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/4_iHF7V0huQ-Scene-0182/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/5EM2TsvEZsE-Scene-0216.mp4,The video shows a man in a white shirt swimming in the ocean. He is holding onto a black pole and appears to be struggling to stay afloat. The water is a deep blue color and there are no other people visible in the video. The man's facial expression is one of distress as he tries to stay above the water.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5EM2TsvEZsE-Scene-0216/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5EM2TsvEZsE-Scene-0216/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/5Ww2P5F3Yj4-Scene-0064.mp4,"The video shows a person wearing blue gloves working on a tire. The person is using a tool to remove the rubber from the rim of the tire. The tire is black and appears to be in good condition. The person is working carefully and methodically, ensuring that the rubber is removed without damaging the rim. The background is a workshop environment, with various tools and equipment visible. The person's movements are precise and deliberate, indicating that they are experienced in this task. The video is shot from a close-up angle, focusing on the tire and the person's hands. The lighting is bright, and the colors are vivid, with the blue gloves standing out against the black tire and the metallic sheen of the rim.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5Ww2P5F3Yj4-Scene-0064/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5Ww2P5F3Yj4-Scene-0064/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/5i60H4-J51k-Scene-0021.mp4,"The video shows a person riding a dirt bike on a dirt track. The rider is wearing a helmet and is seen riding the bike at a high speed. The track is surrounded by trees and there are other people visible in the background. The rider maneuvers the bike through the track, making sharp turns and jumps. The sky is clear and the weather appears to be sunny.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5i60H4-J51k-Scene-0021/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5i60H4-J51k-Scene-0021/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/5mOHhzWl_z4-Scene-0055.mp4,"In the video, a man is seen working on a car engine. He is using a wrench to unscrew a bolt and then removes the part from the engine. The man then proceeds to put the part back on the engine. Throughout the video, the man's movements are deliberate and precise, indicating that he is experienced in working with car engines. The video provides a clear view of the engine and the man's actions, making it easy to follow along and understand the process.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5mOHhzWl_z4-Scene-0055/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5mOHhzWl_z4-Scene-0055/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/5orW5vCfcXA-Scene-0021.mp4,"The video shows a person in a wheelchair being lifted up a flight of stairs by a mechanical lift. The lift is attached to the wheelchair and is designed to help individuals with mobility issues to access areas that are not wheelchair-friendly. The lift is shown in action, lifting the wheelchair and the person up the stairs, demonstrating how it can be used to overcome barriers. The video also includes a close-up of the lift mechanism, highlighting its design and functionality.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5orW5vCfcXA-Scene-0021/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5orW5vCfcXA-Scene-0021/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/5pHPou2UR28-Scene-0022.mp4,"In the video, a person is seen sitting in the back seat of a vehicle and demonstrating how to fold down the back of the seat. The person's hand is visible as they push down on a lever located on the back of the seat, causing the back of the seat to fold down. The seat is gray in color and appears to be made of fabric. The vehicle's interior is also visible, including the seat belts and the floor of the vehicle. The person's hand is visible as they push down on the lever, causing the back of the seat to fold down. The seat is gray in color and appears to be made of fabric. The vehicle's interior is also visible, including the seat belts and the floor of the vehicle.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5pHPou2UR28-Scene-0022/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5pHPou2UR28-Scene-0022/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/5pHPou2UR28-Scene-0022.mp4,"In the video, a person is seen sitting in the back seat of a vehicle and demonstrating how to fold down the back of the seat. The person's hand is visible as they push down on a lever located on the back of the seat, causing the back of the seat to fold down. The seat is gray in color and appears to be made of fabric. The vehicle's interior is also visible, including the seat belts and the floor of the vehicle. The person's hand is visible as they push down on the lever, causing the back of the seat to fold down. The seat is gray in color and appears to be made of fabric. The vehicle's interior is also visible, including the seat belts and the floor of the vehicle.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5pHPou2UR28-Scene-0022/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5pHPou2UR28-Scene-0022/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/5uTl5nCGxVU-Scene-0006.mp4,"In the video, a man is seen sitting on a stool next to a red car. He is wearing a black shirt and gray pants, and he is holding a yellow hose in his hand. The man is using the hose to spray water onto the car's tire, which is located on the right side of the vehicle. The car is parked in a garage, and there is another car visible in the background. The man appears to be washing the car, and he is focused on the task at hand. The garage is well-lit, and the floor is clean and shiny.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5uTl5nCGxVU-Scene-0006/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5uTl5nCGxVU-Scene-0006/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/5uTl5nCGxVU-Scene-0006.mp4,"In the video, a man is seen sitting on a stool next to a red car. He is wearing a black shirt and gray pants, and he is holding a yellow hose in his hand. The man is using the hose to spray water onto the car's tire, which is located on the right side of the vehicle. The car is parked in a garage, and there is another car visible in the background. The man appears to be washing the car, and he is focused on the task at hand. The garage is well-lit, and the floor is clean and shiny.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5uTl5nCGxVU-Scene-0006/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/5uTl5nCGxVU-Scene-0006/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/6L8yUY-doNc-Scene-0050.mp4,"In the video, a person wearing a black glove is seen stirring a black liquid in a glass container with a metal rod. The person then pours the liquid into a glass bowl. The liquid appears to be thick and viscous, and the person is careful not to spill any of it. The glass container and bowl are placed on a white surface, and the background is also white. The person's movements are deliberate and precise, indicating that they are likely experienced in handling such materials.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/6L8yUY-doNc-Scene-0050/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_9/6L8yUY-doNc-Scene-0050/aug_entity_60.png
