video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-1sgGbPiahU-Scene-0075.mp4,"In the video, a man is seen sitting inside a train. He is wearing a blue backpack and is holding onto a red wall. The man is speaking to the camera and appears to be in a good mood. He is smiling and making hand gestures. The train appears to be moving, as the scenery outside the window is passing by quickly. The man seems to be enjoying his journey and is possibly sharing his experience with the viewers.",T2V_data/label/part_7/-1sgGbPiahU-Scene-0075/depth.mp4,T2V_data/label/part_7/-1sgGbPiahU-Scene-0075/entity_20.png
T2V_data/VIDGEN-1M_unzip/-1sgGbPiahU-Scene-0075.mp4,"In the video, a man is seen sitting inside a train. He is wearing a blue backpack and is holding onto a red wall. The man is speaking to the camera and appears to be in a good mood. He is smiling and making hand gestures. The train appears to be moving, as the scenery outside the window is passing by quickly. The man seems to be enjoying his journey and is possibly sharing his experience with the viewers.",T2V_data/label/part_7/-1sgGbPiahU-Scene-0075/entity_20.mp4,T2V_data/label/part_7/-1sgGbPiahU-Scene-0075/entity_20.png
T2V_data/VIDGEN-1M_unzip/-2l0t0IzolU-Scene-0014.mp4,"In the video, a person is seen using a needle to poke holes into a white egg. The egg is one of many that are visible in the background, all of which are white and appear to be in the same state of being punctured. The person's hands are steady as they carefully insert the needle into the egg, suggesting that they are experienced in this task. The background is blurred, but it seems to be a kitchen or a similar setting. The lighting is bright, and the focus is on the person's hands and the egg they are working on.",T2V_data/label/part_7/-2l0t0IzolU-Scene-0014/depth.mp4,T2V_data/label/part_7/-2l0t0IzolU-Scene-0014/entity_60.png
T2V_data/VIDGEN-1M_unzip/-2l0t0IzolU-Scene-0014.mp4,"In the video, a person is seen using a needle to poke holes into a white egg. The egg is one of many that are visible in the background, all of which are white and appear to be in the same state of being punctured. The person's hands are steady as they carefully insert the needle into the egg, suggesting that they are experienced in this task. The background is blurred, but it seems to be a kitchen or a similar setting. The lighting is bright, and the focus is on the person's hands and the egg they are working on.",T2V_data/label/part_7/-2l0t0IzolU-Scene-0014/entity_60.mp4,T2V_data/label/part_7/-2l0t0IzolU-Scene-0014/entity_60.png
T2V_data/VIDGEN-1M_unzip/-3_kpO2A514-Scene-0009.mp4,"The video shows a close-up of a black coffee machine. A person's hand is seen removing the top part of the machine, revealing the inside. The hand then proceeds to remove the bottom part of the machine, which is a black container.",T2V_data/label/part_7/-3_kpO2A514-Scene-0009/depth.mp4,T2V_data/label/part_7/-3_kpO2A514-Scene-0009/entity_40.png
T2V_data/VIDGEN-1M_unzip/-3_kpO2A514-Scene-0009.mp4,"The video shows a close-up of a black coffee machine. A person's hand is seen removing the top part of the machine, revealing the inside. The hand then proceeds to remove the bottom part of the machine, which is a black container.",T2V_data/label/part_7/-3_kpO2A514-Scene-0009/entity_40.mp4,T2V_data/label/part_7/-3_kpO2A514-Scene-0009/entity_40.png
T2V_data/VIDGEN-1M_unzip/-48e3paNV-o-Scene-0033.mp4,"In the video, a person is seen holding a green toy dinosaur in their hand. The dog, which appears to be a golden retriever, is seen biting and playing with the toy. The person is wearing a black long-sleeved shirt and is holding the toy with their right hand. The dog seems to be enjoying the interaction, as it is actively biting and pulling on the toy. The background of the video is not clearly visible, but it appears to be an indoor setting.",T2V_data/label/part_7/-48e3paNV-o-Scene-0033/depth.mp4,T2V_data/label/part_7/-48e3paNV-o-Scene-0033/entity_20.png
T2V_data/VIDGEN-1M_unzip/-48e3paNV-o-Scene-0033.mp4,"In the video, a person is seen holding a green toy dinosaur in their hand. The dog, which appears to be a golden retriever, is seen biting and playing with the toy. The person is wearing a black long-sleeved shirt and is holding the toy with their right hand. The dog seems to be enjoying the interaction, as it is actively biting and pulling on the toy. The background of the video is not clearly visible, but it appears to be an indoor setting.",T2V_data/label/part_7/-48e3paNV-o-Scene-0033/entity_20.mp4,T2V_data/label/part_7/-48e3paNV-o-Scene-0033/entity_20.png
T2V_data/VIDGEN-1M_unzip/-48e3paNV-o-Scene-0033.mp4,"In the video, a person is seen holding a green toy dinosaur in their hand. The dog, which appears to be a golden retriever, is seen biting and playing with the toy. The person is wearing a black long-sleeved shirt and is holding the toy with their right hand. The dog seems to be enjoying the interaction, as it is actively biting and pulling on the toy. The background of the video is not clearly visible, but it appears to be an indoor setting.",T2V_data/label/part_7/-48e3paNV-o-Scene-0033/depth.mp4,T2V_data/label/part_7/-48e3paNV-o-Scene-0033/entity_40.png
T2V_data/VIDGEN-1M_unzip/-48e3paNV-o-Scene-0033.mp4,"In the video, a person is seen holding a green toy dinosaur in their hand. The dog, which appears to be a golden retriever, is seen biting and playing with the toy. The person is wearing a black long-sleeved shirt and is holding the toy with their right hand. The dog seems to be enjoying the interaction, as it is actively biting and pulling on the toy. The background of the video is not clearly visible, but it appears to be an indoor setting.",T2V_data/label/part_7/-48e3paNV-o-Scene-0033/entity_40.mp4,T2V_data/label/part_7/-48e3paNV-o-Scene-0033/entity_40.png
T2V_data/VIDGEN-1M_unzip/-5RFfggykN8-Scene-0026.mp4,"The video shows a close-up of a person's hand as they sew a piece of fabric using a sewing machine. The person's hand is visible in the frame, and they are using their fingers to guide the fabric through the machine. The sewing machine needle is moving up and down, and the thread is being pulled through the fabric, creating a stitch. The fabric appears to be a dark blue color, and the sewing machine is silver. The person's hand is steady, and they seem to be experienced in sewing.",T2V_data/label/part_7/-5RFfggykN8-Scene-0026/depth.mp4,T2V_data/label/part_7/-5RFfggykN8-Scene-0026/entity_60.png
T2V_data/VIDGEN-1M_unzip/-5RFfggykN8-Scene-0026.mp4,"The video shows a close-up of a person's hand as they sew a piece of fabric using a sewing machine. The person's hand is visible in the frame, and they are using their fingers to guide the fabric through the machine. The sewing machine needle is moving up and down, and the thread is being pulled through the fabric, creating a stitch. The fabric appears to be a dark blue color, and the sewing machine is silver. The person's hand is steady, and they seem to be experienced in sewing.",T2V_data/label/part_7/-5RFfggykN8-Scene-0026/entity_60.mp4,T2V_data/label/part_7/-5RFfggykN8-Scene-0026/entity_60.png
T2V_data/VIDGEN-1M_unzip/-5fNPSCED88-Scene-2367.mp4,"In the video, there is a brown and white dog and a brown and white cat lying down next to each other. The dog is lying on its side, and the cat is lying on top of the dog. The cat is using its paws to playfully hit the dog's face. The dog appears to be enjoying the interaction and is not moving much. The cat is actively engaging with the dog, and both animals seem to be comfortable with each other. The background is a simple room with a white wall and a beige carpet. There are no other objects or people visible in the video.",T2V_data/label/part_7/-5fNPSCED88-Scene-2367/depth.mp4,T2V_data/label/part_7/-5fNPSCED88-Scene-2367/entity_40.png
T2V_data/VIDGEN-1M_unzip/-5fNPSCED88-Scene-2367.mp4,"In the video, there is a brown and white dog and a brown and white cat lying down next to each other. The dog is lying on its side, and the cat is lying on top of the dog. The cat is using its paws to playfully hit the dog's face. The dog appears to be enjoying the interaction and is not moving much. The cat is actively engaging with the dog, and both animals seem to be comfortable with each other. The background is a simple room with a white wall and a beige carpet. There are no other objects or people visible in the video.",T2V_data/label/part_7/-5fNPSCED88-Scene-2367/entity_40.mp4,T2V_data/label/part_7/-5fNPSCED88-Scene-2367/entity_40.png
T2V_data/VIDGEN-1M_unzip/-6JrhxygJEY-Scene-0091.mp4,"In the video, a person is seen working on a car's brake system. The person is using a wrench to loosen the lug nuts on the brake rotor. The person then proceeds to remove the rotor and replace it with a new one. The person's hands are visible in the frame, and they are wearing a blue shirt. The car appears to be parked in a garage or a workshop. The video provides a clear view of the brake system and the person's actions.",T2V_data/label/part_7/-6JrhxygJEY-Scene-0091/depth.mp4,T2V_data/label/part_7/-6JrhxygJEY-Scene-0091/entity_40.png
T2V_data/VIDGEN-1M_unzip/-6JrhxygJEY-Scene-0091.mp4,"In the video, a person is seen working on a car's brake system. The person is using a wrench to loosen the lug nuts on the brake rotor. The person then proceeds to remove the rotor and replace it with a new one. The person's hands are visible in the frame, and they are wearing a blue shirt. The car appears to be parked in a garage or a workshop. The video provides a clear view of the brake system and the person's actions.",T2V_data/label/part_7/-6JrhxygJEY-Scene-0091/entity_40.mp4,T2V_data/label/part_7/-6JrhxygJEY-Scene-0091/entity_40.png
T2V_data/VIDGEN-1M_unzip/-75f2RxHVzM-Scene-0023.mp4,The video shows a person's hand using a mortar and pestle to grind a yellow substance. The person is wearing a blue towel on their wrist and is grinding the substance vigorously. The mortar is made of stone and is placed on a blue cloth. The person then uses a white plastic spoon to scoop the ground substance out of the mortar.,T2V_data/label/part_7/-75f2RxHVzM-Scene-0023/depth.mp4,T2V_data/label/part_7/-75f2RxHVzM-Scene-0023/entity_20.png
T2V_data/VIDGEN-1M_unzip/-75f2RxHVzM-Scene-0023.mp4,The video shows a person's hand using a mortar and pestle to grind a yellow substance. The person is wearing a blue towel on their wrist and is grinding the substance vigorously. The mortar is made of stone and is placed on a blue cloth. The person then uses a white plastic spoon to scoop the ground substance out of the mortar.,T2V_data/label/part_7/-75f2RxHVzM-Scene-0023/entity_20.mp4,T2V_data/label/part_7/-75f2RxHVzM-Scene-0023/entity_20.png
T2V_data/VIDGEN-1M_unzip/-77Nu7s_xyQ-Scene-0023.mp4,"The video shows a person riding a jet ski on a body of water. The rider is moving at a fast pace, creating a trail of water behind them. The water is a deep blue color, and the sky is partly cloudy. The rider is wearing a life jacket and a helmet for safety. The jet ski is green and white in color. There are no other people or objects in the video.",T2V_data/label/part_7/-77Nu7s_xyQ-Scene-0023/depth.mp4,T2V_data/label/part_7/-77Nu7s_xyQ-Scene-0023/entity_20.png
T2V_data/VIDGEN-1M_unzip/-77Nu7s_xyQ-Scene-0023.mp4,"The video shows a person riding a jet ski on a body of water. The rider is moving at a fast pace, creating a trail of water behind them. The water is a deep blue color, and the sky is partly cloudy. The rider is wearing a life jacket and a helmet for safety. The jet ski is green and white in color. There are no other people or objects in the video.",T2V_data/label/part_7/-77Nu7s_xyQ-Scene-0023/entity_20.mp4,T2V_data/label/part_7/-77Nu7s_xyQ-Scene-0023/entity_20.png
T2V_data/VIDGEN-1M_unzip/-7Tz-uOBY0U-Scene-0110.mp4,"The video shows a large rock-like object in space, moving towards the Earth. As it approaches, it begins to break apart, with pieces flying off. The object then crashes into the Earth, causing a massive explosion and fire. The video is a computer-generated animation, and the explosion is quite dramatic and intense.",T2V_data/label/part_7/-7Tz-uOBY0U-Scene-0110/depth.mp4,T2V_data/label/part_7/-7Tz-uOBY0U-Scene-0110/entity_20.png
T2V_data/VIDGEN-1M_unzip/-7Tz-uOBY0U-Scene-0110.mp4,"The video shows a large rock-like object in space, moving towards the Earth. As it approaches, it begins to break apart, with pieces flying off. The object then crashes into the Earth, causing a massive explosion and fire. The video is a computer-generated animation, and the explosion is quite dramatic and intense.",T2V_data/label/part_7/-7Tz-uOBY0U-Scene-0110/entity_20.mp4,T2V_data/label/part_7/-7Tz-uOBY0U-Scene-0110/entity_20.png
T2V_data/VIDGEN-1M_unzip/-7kjQkupiwQ-Scene-0007.mp4,The video shows a person riding a blue motorcycle on a track. The rider is wearing a black and white suit and a helmet. The motorcycle is leaning to the side as the rider takes a turn. The track is surrounded by grass and mountains can be seen in the background. The sky is clear and blue.,T2V_data/label/part_7/-7kjQkupiwQ-Scene-0007/depth.mp4,T2V_data/label/part_7/-7kjQkupiwQ-Scene-0007/entity_20.png
T2V_data/VIDGEN-1M_unzip/-7kjQkupiwQ-Scene-0007.mp4,The video shows a person riding a blue motorcycle on a track. The rider is wearing a black and white suit and a helmet. The motorcycle is leaning to the side as the rider takes a turn. The track is surrounded by grass and mountains can be seen in the background. The sky is clear and blue.,T2V_data/label/part_7/-7kjQkupiwQ-Scene-0007/entity_20.mp4,T2V_data/label/part_7/-7kjQkupiwQ-Scene-0007/entity_20.png
T2V_data/VIDGEN-1M_unzip/-95vR_6oh_E-Scene-0098.mp4,"In the video, a man is seen kneeling on the ground while using a power tool to polish a metal object. The man is wearing a black hoodie, a black cap, and a face mask. The power tool has a yellow handle and a black body. The man is holding the tool with both hands and moving it back and forth over the metal object. The metal object appears to be a piece of metal with a circular shape. The background of the video shows a garage with various tools and equipment.",T2V_data/label/part_7/-95vR_6oh_E-Scene-0098/depth.mp4,T2V_data/label/part_7/-95vR_6oh_E-Scene-0098/entity_20.png
T2V_data/VIDGEN-1M_unzip/-95vR_6oh_E-Scene-0098.mp4,"In the video, a man is seen kneeling on the ground while using a power tool to polish a metal object. The man is wearing a black hoodie, a black cap, and a face mask. The power tool has a yellow handle and a black body. The man is holding the tool with both hands and moving it back and forth over the metal object. The metal object appears to be a piece of metal with a circular shape. The background of the video shows a garage with various tools and equipment.",T2V_data/label/part_7/-95vR_6oh_E-Scene-0098/entity_20.mp4,T2V_data/label/part_7/-95vR_6oh_E-Scene-0098/entity_20.png
T2V_data/VIDGEN-1M_unzip/-9xje0qY2t0-Scene-0022.mp4,"The video shows a close-up of a pot of boiling water with two blocks of butter in it. The butter is slowly melting and the water is bubbling around it. The pot is placed on a stove, and the flame is visible under the pot. The butter is yellow and appears to be solid at first, but as the video progresses, it starts to melt and turn into liquid. The boiling water is clear and the bubbles are small and numerous. The stove is not visible in the video, but the flame is orange and blue, indicating that it is on.",T2V_data/label/part_7/-9xje0qY2t0-Scene-0022/depth.mp4,T2V_data/label/part_7/-9xje0qY2t0-Scene-0022/entity_20.png
T2V_data/VIDGEN-1M_unzip/-9xje0qY2t0-Scene-0022.mp4,"The video shows a close-up of a pot of boiling water with two blocks of butter in it. The butter is slowly melting and the water is bubbling around it. The pot is placed on a stove, and the flame is visible under the pot. The butter is yellow and appears to be solid at first, but as the video progresses, it starts to melt and turn into liquid. The boiling water is clear and the bubbles are small and numerous. The stove is not visible in the video, but the flame is orange and blue, indicating that it is on.",T2V_data/label/part_7/-9xje0qY2t0-Scene-0022/entity_20.mp4,T2V_data/label/part_7/-9xje0qY2t0-Scene-0022/entity_20.png
T2V_data/VIDGEN-1M_unzip/-A5dW9iTuRc-Scene-0033.mp4,"In the video, a person is seen flattening a piece of meat on a white surface. The meat is red in color and appears to be ground beef. The person's hands are visible, and they are using their fingers to press and flatten the meat. The surface on which the meat is placed is white and appears to be a cutting board or countertop. The person's actions are methodical and deliberate, suggesting that they are experienced in handling meat. The lighting in the video is bright, and the focus is solely on the person's hands and the piece of meat.",T2V_data/label/part_7/-A5dW9iTuRc-Scene-0033/depth.mp4,T2V_data/label/part_7/-A5dW9iTuRc-Scene-0033/entity_60.png
T2V_data/VIDGEN-1M_unzip/-A5dW9iTuRc-Scene-0033.mp4,"In the video, a person is seen flattening a piece of meat on a white surface. The meat is red in color and appears to be ground beef. The person's hands are visible, and they are using their fingers to press and flatten the meat. The surface on which the meat is placed is white and appears to be a cutting board or countertop. The person's actions are methodical and deliberate, suggesting that they are experienced in handling meat. The lighting in the video is bright, and the focus is solely on the person's hands and the piece of meat.",T2V_data/label/part_7/-A5dW9iTuRc-Scene-0033/entity_60.mp4,T2V_data/label/part_7/-A5dW9iTuRc-Scene-0033/entity_60.png
T2V_data/VIDGEN-1M_unzip/-Ar-hCb0te4-Scene-0006.mp4,"The video shows a close-up of a black dog's paw as it moves through the grass. The grass is green and appears to be freshly cut. The dog's fur is shiny and well-groomed. The paw moves slowly and deliberately, and the grass sways slightly as the paw passes through it. The video is shot during the day, and the lighting is natural and bright. There are no other objects or animals visible in the video.",T2V_data/label/part_7/-Ar-hCb0te4-Scene-0006/depth.mp4,T2V_data/label/part_7/-Ar-hCb0te4-Scene-0006/entity_20.png
T2V_data/VIDGEN-1M_unzip/-Ar-hCb0te4-Scene-0006.mp4,"The video shows a close-up of a black dog's paw as it moves through the grass. The grass is green and appears to be freshly cut. The dog's fur is shiny and well-groomed. The paw moves slowly and deliberately, and the grass sways slightly as the paw passes through it. The video is shot during the day, and the lighting is natural and bright. There are no other objects or animals visible in the video.",T2V_data/label/part_7/-Ar-hCb0te4-Scene-0006/entity_20.mp4,T2V_data/label/part_7/-Ar-hCb0te4-Scene-0006/entity_20.png
T2V_data/VIDGEN-1M_unzip/-B8er0iAUkQ-Scene-0048.mp4,"The video shows a small crab walking on the sandy beach. The crab is carrying a dead fish in its claws and walking towards the camera. The crab's body is a light brown color, and the fish is dark with a white belly. The beach is sandy with small rocks scattered around. The crab moves slowly and deliberately, and the fish's body hangs limply in the crab's claws. The video is shot in daylight, and the sun is shining brightly.",T2V_data/label/part_7/-B8er0iAUkQ-Scene-0048/depth.mp4,T2V_data/label/part_7/-B8er0iAUkQ-Scene-0048/entity_20.png
T2V_data/VIDGEN-1M_unzip/-B8er0iAUkQ-Scene-0048.mp4,"The video shows a small crab walking on the sandy beach. The crab is carrying a dead fish in its claws and walking towards the camera. The crab's body is a light brown color, and the fish is dark with a white belly. The beach is sandy with small rocks scattered around. The crab moves slowly and deliberately, and the fish's body hangs limply in the crab's claws. The video is shot in daylight, and the sun is shining brightly.",T2V_data/label/part_7/-B8er0iAUkQ-Scene-0048/entity_20.mp4,T2V_data/label/part_7/-B8er0iAUkQ-Scene-0048/entity_20.png
T2V_data/VIDGEN-1M_unzip/-Bu60DGne94-Scene-0029.mp4,"The video shows a person using a table saw to cut a piece of wood into two halves. The person then uses a drill press to make a hole in one of the halves. Finally, the person uses a router to create a groove in the other half.",T2V_data/label/part_7/-Bu60DGne94-Scene-0029/depth.mp4,T2V_data/label/part_7/-Bu60DGne94-Scene-0029/entity_60.png
T2V_data/VIDGEN-1M_unzip/-Bu60DGne94-Scene-0029.mp4,"The video shows a person using a table saw to cut a piece of wood into two halves. The person then uses a drill press to make a hole in one of the halves. Finally, the person uses a router to create a groove in the other half.",T2V_data/label/part_7/-Bu60DGne94-Scene-0029/entity_60.mp4,T2V_data/label/part_7/-Bu60DGne94-Scene-0029/entity_60.png
T2V_data/VIDGEN-1M_unzip/-C5IOmu8fJw-Scene-0012.mp4,"In the video, a person is seen adjusting a valve on a machine. The machine appears to be a water pump, and the person is turning the valve to control the flow of water. The machine is located under a sink, and there are pipes running from it. The person's hand is visible as they turn the valve, and the water flow can be seen and heard as it changes. The lighting in the video is dim, and the focus is on the machine and the person's hand.",T2V_data/label/part_7/-C5IOmu8fJw-Scene-0012/depth.mp4,T2V_data/label/part_7/-C5IOmu8fJw-Scene-0012/entity_60.png
T2V_data/VIDGEN-1M_unzip/-C5IOmu8fJw-Scene-0012.mp4,"In the video, a person is seen adjusting a valve on a machine. The machine appears to be a water pump, and the person is turning the valve to control the flow of water. The machine is located under a sink, and there are pipes running from it. The person's hand is visible as they turn the valve, and the water flow can be seen and heard as it changes. The lighting in the video is dim, and the focus is on the machine and the person's hand.",T2V_data/label/part_7/-C5IOmu8fJw-Scene-0012/entity_60.mp4,T2V_data/label/part_7/-C5IOmu8fJw-Scene-0012/entity_60.png
T2V_data/VIDGEN-1M_unzip/-CCtNv7iUB0-Scene-0007.mp4,"The video features a man dressed in a black and blue tracksuit with the Umbro logo on the chest. He is wearing black gloves and is seen juggling a white soccer ball with his feet on a grassy field. The man is focused on the ball, and the background shows trees and a goalpost.",T2V_data/label/part_7/-CCtNv7iUB0-Scene-0007/depth.mp4,T2V_data/label/part_7/-CCtNv7iUB0-Scene-0007/entity_20.png
T2V_data/VIDGEN-1M_unzip/-CCtNv7iUB0-Scene-0007.mp4,"The video features a man dressed in a black and blue tracksuit with the Umbro logo on the chest. He is wearing black gloves and is seen juggling a white soccer ball with his feet on a grassy field. The man is focused on the ball, and the background shows trees and a goalpost.",T2V_data/label/part_7/-CCtNv7iUB0-Scene-0007/entity_20.mp4,T2V_data/label/part_7/-CCtNv7iUB0-Scene-0007/entity_20.png
T2V_data/VIDGEN-1M_unzip/-D-6UtCNQrM-Scene-0012.mp4,"In the video, a person is seen holding a green box and folding it. The box appears to be made of cardboard and has a number written on it. The person's hands are visible, and they seem to be carefully folding the box to create a specific shape or structure. The background is not clearly visible, but it appears to be an indoor setting. The person's actions are deliberate and precise, suggesting that they may be following a specific set of instructions or creating a particular object. The green color of the box is vibrant and stands out against the person's skin tone. The video does not provide any additional context or information about the purpose of the box or the person's intentions.",T2V_data/label/part_7/-D-6UtCNQrM-Scene-0012/depth.mp4,T2V_data/label/part_7/-D-6UtCNQrM-Scene-0012/entity_40.png
T2V_data/VIDGEN-1M_unzip/-D-6UtCNQrM-Scene-0012.mp4,"In the video, a person is seen holding a green box and folding it. The box appears to be made of cardboard and has a number written on it. The person's hands are visible, and they seem to be carefully folding the box to create a specific shape or structure. The background is not clearly visible, but it appears to be an indoor setting. The person's actions are deliberate and precise, suggesting that they may be following a specific set of instructions or creating a particular object. The green color of the box is vibrant and stands out against the person's skin tone. The video does not provide any additional context or information about the purpose of the box or the person's intentions.",T2V_data/label/part_7/-D-6UtCNQrM-Scene-0012/entity_40.mp4,T2V_data/label/part_7/-D-6UtCNQrM-Scene-0012/entity_40.png
T2V_data/VIDGEN-1M_unzip/-DG0neXk7sI-Scene-0044.mp4,"The video shows a person riding a dirt bike on a dirt trail. The rider is wearing a helmet and is seen riding up a hill. The camera angle is from the rider's perspective, and we can see the handlebars of the bike. The trail is surrounded by rocks and shrubs, and the sky is clear and blue. The rider appears to be skilled, maneuvering the bike with ease as they climb the hill.",T2V_data/label/part_7/-DG0neXk7sI-Scene-0044/depth.mp4,T2V_data/label/part_7/-DG0neXk7sI-Scene-0044/entity_20.png
T2V_data/VIDGEN-1M_unzip/-DG0neXk7sI-Scene-0044.mp4,"The video shows a person riding a dirt bike on a dirt trail. The rider is wearing a helmet and is seen riding up a hill. The camera angle is from the rider's perspective, and we can see the handlebars of the bike. The trail is surrounded by rocks and shrubs, and the sky is clear and blue. The rider appears to be skilled, maneuvering the bike with ease as they climb the hill.",T2V_data/label/part_7/-DG0neXk7sI-Scene-0044/entity_20.mp4,T2V_data/label/part_7/-DG0neXk7sI-Scene-0044/entity_20.png
T2V_data/VIDGEN-1M_unzip/-DHtnOM0pUA-Scene-0009.mp4,"The video shows a person cutting a watermelon with a knife. The watermelon is green with dark green stripes. The person is holding the watermelon with one hand and cutting it with the other hand. The knife is silver and has a black handle. The background is blurred, but it appears to be a kitchen.",T2V_data/label/part_7/-DHtnOM0pUA-Scene-0009/depth.mp4,T2V_data/label/part_7/-DHtnOM0pUA-Scene-0009/entity_20.png
T2V_data/VIDGEN-1M_unzip/-DHtnOM0pUA-Scene-0009.mp4,"The video shows a person cutting a watermelon with a knife. The watermelon is green with dark green stripes. The person is holding the watermelon with one hand and cutting it with the other hand. The knife is silver and has a black handle. The background is blurred, but it appears to be a kitchen.",T2V_data/label/part_7/-DHtnOM0pUA-Scene-0009/entity_20.mp4,T2V_data/label/part_7/-DHtnOM0pUA-Scene-0009/entity_20.png
T2V_data/VIDGEN-1M_unzip/-DljzNE9o1w-Scene-0061.mp4,The video shows a person in a canoe on a river. The person is wearing a hooded jacket and a hat. They are holding a fishing rod and appear to be fishing. The person is also seen holding a paddle and paddling the canoe. The river is surrounded by trees and there is a clear sky.,T2V_data/label/part_7/-DljzNE9o1w-Scene-0061/depth.mp4,T2V_data/label/part_7/-DljzNE9o1w-Scene-0061/entity_20.png
